stimulus,trustworthy,attractive,dominant,smart,age,gender,weight,typical,happy,familiar,outgoing,memorable,well-groomed,long-haired,smug,dorky,skin-color,hair-color,alert,cute,privileged,liberal,asian,middle-eastern,hispanic,islander,native,black,white,looks-like-you,gay,electable,godly,outdoors
483,68,58,52,60,38,95,54,78,62,65,60,42,65,18,32,28,18,42,68,45,70,48,2,5,8,1,2,1,96,30,35,64,45,58
496,78,62,35,68,28,30,45,65,85,60,78,52,55,25,15,40,20,65,75,68,62,68,5,10,15,5,5,5,90,30,60,65,45,60
501,65,75,45,65,28,5,45,60,55,50,58,55,75,70,20,15,55,95,70,70,55,55,60,15,40,70,30,40,15,30,50,60,50,60
515,55,78,58,65,28,5,40,60,35,50,52,65,68,85,45,20,15,20,75,55,70,55,0,5,5,0,0,0,98,30,40,65,60,45
520,78,58,28,72,33,12,48,70,85,65,72,48,52,72,12,42,22,48,75,62,58,62,5,8,12,2,5,2,92,35,38,62,48,78
527,75,62,35,65,38,10,45,70,80,65,72,42,68,78,15,25,25,75,70,58,60,52,5,15,25,5,8,5,85,30,30,64,55,50
530,75,60,40,65,42,15,52,70,80,65,70,50,75,60,20,35,20,45,75,60,65,55,0,5,15,0,5,0,90,30,30,68,50,50
552,65,62,32,58,12,65,42,75,56,60,55,45,45,55,52,38,28,72,68,78,58,50,5,15,30,5,10,5,85,30,15,35,35,58
559,65,78,40,65,22,10,40,60,45,50,45,55,60,75,40,30,25,75,65,75,65,60,35,15,25,10,15,5,75,50,45,55,50,60
594,60,45,40,65,48,45,52,65,45,60,48,40,55,45,30,45,20,60,55,40,55,60,5,10,20,5,5,5,85,30,55,55,40,45
599,65,55,40,60,42,15,50,55,58,45,48,60,55,50,20,25,35,80,65,45,35,40,40,50,30,10,20,5,50,20,30,55,60,85
606,58,73,64,62,30,85,45,60,38,55,52,50,58,18,42,18,32,88,78,48,58,50,5,35,45,10,10,5,75,35,35,55,35,82
612,75,65,30,60,15,20,45,60,80,50,70,55,70,40,20,45,25,35,75,80,65,55,5,10,20,5,5,5,85,30,40,40,50,75
619,85,75,15,50,3,60,45,75,70,60,65,50,50,25,15,35,15,40,80,92,65,50,5,10,15,5,5,5,90,30,10,15,60,40
622,75,52,42,68,58,45,48,62,82,58,72,45,75,15,22,38,20,35,78,45,68,62,5,10,15,5,5,5,92,30,55,68,48,45
626,62,63,45,65,38,15,45,60,42,50,45,48,58,35,22,28,35,85,68,55,58,62,85,10,15,20,15,5,25,15,40,60,35,75
631,58,52,32,54,18,25,48,68,38,55,32,42,48,65,18,52,18,42,45,58,52,56,5,8,12,3,8,2,92,50,45,30,35,42
656,65,45,40,75,38,85,50,70,45,60,40,40,55,15,30,55,25,75,65,45,60,65,5,15,20,5,5,5,90,30,40,50,35,40
657,78,82,45,68,38,5,42,60,88,58,80,62,85,80,12,15,45,95,82,65,68,58,10,25,60,20,20,65,30,20,30,75,55,30
683,68,58,42,62,32,82,45,65,55,50,58,45,48,25,35,40,22,75,72,52,58,65,2,10,15,2,5,2,92,30,45,55,40,85
706,72,55,35,75,48,10,45,65,62,60,48,45,58,70,22,52,15,65,65,50,65,65,2,5,8,1,3,1,95,20,40,60,50,35
718,72,76,22,65,20,8,38,62,35,48,32,52,58,78,12,30,15,22,38,78,68,58,2,5,8,1,3,1,96,15,45,42,65,75
719,78,58,35,67,58,12,48,75,78,68,70,45,72,65,15,25,15,18,68,52,68,55,2,5,8,2,5,2,95,30,35,68,58,62
721,78,72,20,65,10,15,45,65,82,55,75,50,68,70,12,30,35,45,78,88,62,50,15,20,45,15,20,10,70,30,10,15,55,88
747,85,75,10,55,3,52,50,75,55,65,50,45,55,35,10,20,20,35,80,88,55,50,10,15,20,5,5,5,85,20,10,10,40,30
758,75,72,48,68,28,85,45,65,82,55,75,45,78,15,25,30,25,80,75,65,68,55,5,25,35,5,5,5,85,10,35,72,40,20
768,68,62,38,62,32,12,48,65,72,58,66,45,78,70,22,28,18,38,72,63,68,52,2,5,8,1,3,1,96,35,35,62,48,38
774,65,50,45,60,42,90,50,75,65,60,58,40,55,15,35,45,15,35,65,45,60,50,0,5,10,0,5,0,95,50,40,60,45,55
784,72,62,45,60,48,85,45,60,82,55,75,65,65,75,20,30,15,30,75,55,65,60,2,5,8,2,5,2,95,15,35,55,45,65
794,75,68,22,62,10,12,45,60,62,55,58,48,65,78,18,30,35,68,72,85,60,50,40,25,45,30,25,15,55,50,20,15,58,48
804,72,45,35,62,45,40,55,68,82,65,72,42,60,18,22,52,22,58,75,48,62,58,2,5,10,1,3,1,94,20,45,58,45,52
810,72,62,42,68,32,85,45,75,78,60,70,45,78,15,25,35,22,55,75,62,68,55,5,10,15,2,5,2,92,30,40,72,45,52
817,82,75,12,55,4,25,45,65,85,50,72,55,48,52,10,20,32,88,78,92,50,50,96,5,10,15,10,2,8,20,20,10,50,88
820,65,55,35,75,30,10,45,65,45,55,45,40,50,80,25,55,20,65,60,60,65,65,5,15,25,5,5,5,85,50,50,55,40,40
849,70,42,48,72,68,95,55,75,68,65,60,40,75,12,25,35,20,25,65,30,75,45,2,2,5,2,2,2,95,20,20,72,55,45
877,62,52,54,63,40,95,48,72,46,58,52,42,68,12,52,32,25,38,65,38,68,50,2,8,12,2,2,2,92,15,35,58,35,50
884,55,50,45,52,40,95,50,75,48,62,55,40,45,15,35,38,35,80,65,42,48,45,5,25,45,5,10,5,75,35,25,45,20,85
891,75,68,38,72,22,5,48,65,88,55,78,50,82,85,15,25,28,45,75,72,65,60,5,20,45,5,5,5,75,35,30,68,45,35
905,75,60,35,68,40,25,45,65,62,55,58,45,65,12,18,35,22,62,72,60,62,65,5,15,20,5,5,5,85,20,45,60,45,55
907,78,70,32,65,22,8,45,68,88,62,78,52,65,82,12,30,25,42,75,78,58,62,15,10,15,5,10,5,85,30,45,58,45,75
915,68,72,38,67,28,8,42,55,62,48,58,52,82,75,35,22,32,85,72,68,65,55,95,5,10,12,8,2,8,30,40,65,45,52
921,75,55,35,78,25,35,45,65,80,50,68,45,70,60,20,55,30,85,75,60,60,65,95,5,10,10,10,2,5,30,50,60,40,45
927,72,56,42,78,36,85,48,75,62,65,58,42,72,12,45,52,22,78,68,48,68,62,2,8,12,1,1,1,95,50,45,65,40,38
930,62,48,54,76,46,95,56,72,52,58,60,42,68,12,40,38,22,82,72,28,74,52,5,15,20,5,5,5,88,30,35,65,45,32
934,75,72,35,68,28,5,40,65,75,60,70,45,78,82,18,25,25,75,75,70,65,55,10,20,35,5,10,5,85,10,40,68,45,50
945,72,54,58,74,58,95,50,70,72,62,68,45,82,15,35,25,22,45,75,28,82,48,2,5,8,1,1,1,96,30,20,84,55,35
953,68,35,38,55,68,25,55,65,58,62,52,45,60,30,20,35,35,60,55,45,45,48,5,15,20,5,5,5,85,50,45,45,55,65
955,75,68,40,65,38,10,45,65,82,60,72,50,70,75,15,30,35,85,75,68,60,55,45,20,50,30,30,5,50,20,40,65,45,50
960,75,72,38,68,28,8,45,65,82,58,78,62,75,60,15,25,55,85,78,72,55,62,5,25,30,15,15,85,10,30,45,70,50,52
979,65,55,52,65,42,95,50,70,60,55,60,45,65,15,45,30,25,75,70,40,70,50,2,10,15,1,2,1,95,20,30,70,40,40
