stimulus,trustworthy,attractive,dominant,smart,age,gender,weight,typical,happy,familiar,outgoing,memorable,well-groomed,long-haired,smug,dorky,skin-color,hair-color,alert,cute,privileged,liberal,asian,middle-eastern,hispanic,islander,native,black,white,looks-like-you,gay,electable,godly,outdoors
599,70,75,40,65,30,10,45,50,80,50,70,65,75,20,30,20,40,30,75,80,40,50,10,60,20,10,10,10,40,50,30,60,50,60
606,65,70,60,70,30,90,45,60,40,50,55,65,70,20,50,30,40,80,75,40,50,55,10,70,20,5,5,10,60,50,40,65,45,60
612,75,70,30,65,15,20,30,50,90,50,80,65,75,10,20,40,30,40,80,85,40,50,0,0,0,0,0,0,90,50,30,40,50,70
619,70,65,30,50,10,60,40,60,85,50,80,70,60,20,20,40,20,50,80,90,40,50,10,10,10,5,5,5,80,50,50,40,50,60
622,70,75,50,70,45,60,50,60,85,55,75,65,80,20,40,30,30,60,75,65,50,60,0,0,0,0,0,0,95,50,40,70,50,50
626,65,70,40,70,25,10,45,60,50,55,55,60,70,80,30,35,40,90,65,70,45,55,90,10,5,5,5,5,20,0,40,60,40,50
631,65,70,30,60,15,10,40,50,55,50,55,50,60,80,20,40,20,40,65,75,40,50,0,0,0,0,0,0,90,50,30,40,40,45
656,60,55,50,70,35,90,50,60,40,50,45,55,60,20,40,65,30,60,70,30,50,60,0,20,10,0,0,0,80,50,40,55,40,50
657,75,85,40,70,25,10,40,50,90,50,80,75,90,30,20,10,60,90,80,85,50,60,0,0,0,0,0,95,5,0,30,70,50,40
683,65,60,50,65,35,70,50,55,50,50,55,55,60,10,40,45,30,40,60,45,50,55,10,20,10,5,5,5,80,50,40,55,45,70
706,65,68,40,75,30,20,45,55,65,50,60,55,70,40,30,50,30,60,75,70,50,55,10,10,10,5,5,5,85,50,40,60,45,40
718,70,75,30,65,15,10,30,60,65,50,60,65,80,90,20,30,20,30,70,85,50,50,10,5,5,5,5,5,85,50,30,40,50,40
719,70,65,40,65,55,15,50,60,75,55,65,50,70,80,30,25,20,30,65,60,45,55,5,5,5,5,5,5,90,50,30,60,50,55
721,85,80,30,70,10,15,30,60,95,65,90,75,80,50,10,20,40,50,85,95,40,50,0,0,20,0,0,0,60,50,30,60,50,70
747,75,70,20,50,10,40,30,60,80,50,70,60,65,40,10,30,20,40,80,90,40,50,10,10,15,5,5,5,80,50,50,50,50,50
758,70,75,50,70,30,80,45,60,80,55,75,65,80,20,40,30,30,70,75,65,50,55,0,20,10,0,0,0,90,50,40,70,40,50
768,70,75,30,65,25,10,40,60,80,55,70,60,80,50,20,30,20,50,75,80,45,55,0,0,0,0,0,0,90,50,30,60,40,45
774,65,60,45,60,30,80,50,60,75,55,70,55,60,20,40,50,20,40,65,60,50,55,0,0,0,0,0,0,90,50,30,60,40,50
784,65,70,55,68,35,90,45,60,80,50,75,78,70,85,40,30,20,40,75,50,55,60,0,0,0,0,0,0,95,0,30,65,40,50
794,70,75,30,65,15,10,30,50,70,40,60,65,80,90,20,25,40,60,75,85,50,50,90,10,5,5,5,5,20,0,20,40,30,40
804,65,70,45,60,30,30,45,55,80,50,75,60,70,20,30,40,20,40,70,65,50,55,0,0,10,0,0,0,90,50,40,60,45,50
810,70,65,45,60,25,70,40,60,75,55,70,50,70,10,30,40,30,50,65,60,50,55,0,0,0,0,0,0,90,50,40,60,40,50
817,85,80,20,70,10,15,30,60,95,65,85,75,70,90,10,20,60,80,80,95,40,50,90,10,10,5,5,5,10,50,50,60,50,70
820,65,70,30,75,20,10,30,50,55,45,50,60,70,80,20,40,30,50,70,75,40,50,10,5,5,5,5,5,80,50,30,55,40,40
849,70,60,50,75,70,80,55,65,75,60,65,55,70,10,40,45,30,70,70,40,50,60,0,0,0,0,0,0,95,50,30,65,50,50
877,65,60,45,60,25,70,40,55,50,50,55,50,60,10,40,45,30,40,60,50,50,55,10,20,15,5,5,5,80,50,40,55,45,50
884,65,60,55,60,45,80,50,55,50,50,55,60,65,10,40,30,40,60,70,40,45,50,10,30,20,10,10,10,70,50,30,55,45,70
891,75,80,30,70,20,10,30,60,90,50,85,70,85,60,20,15,25,50,80,85,50,60,0,0,10,0,0,0,90,50,30,65,40,40
905,70,65,30,60,10,30,35,50,80,50,75,60,70,40,20,40,20,40,70,85,40,50,0,0,0,0,0,0,90,50,30,50,40,50
907,75,70,30,65,15,10,40,60,90,50,80,60,70,90,20,30,30,60,75,85,50,50,0,0,10,0,0,0,80,50,30,50,40,60
915,70,75,30,65,20,10,40,50,70,50,60,65,80,90,20,25,30,80,70,75,40,50,90,5,5,5,5,5,20,0,30,55,40,45
921,70,75,30,75,20,20,40,60,80,50,70,65,80,10,20,40,30,80,75,80,50,55,90,5,5,5,5,5,10,0,30,60,40,45
927,65,60,45,70,35,70,45,60,55,50,55,50,70,10,40,50,30,80,65,45,50,55,0,20,10,0,0,0,80,0,40,60,40,45
930,60,55,50,65,55,80,60,55,50,50,55,50,70,20,45,40,40,60,65,35,50,55,10,70,10,5,5,5,40,0,30,60,40,45
934,70,75,30,65,20,10,40,50,80,50,70,60,80,90,20,25,30,70,75,85,40,50,0,0,10,0,0,0,80,50,30,60,40,50
945,70,65,55,75,60,90,50,65,80,60,70,60,80,10,40,30,30,70,75,40,55,60,0,10,5,0,0,0,90,50,20,70,50,40
953,70,55,45,65,75,20,55,60,65,50,55,50,60,30,30,40,40,50,60,40,45,50,10,10,10,5,5,10,80,50,30,55,50,50
955,70,75,30,65,25,10,40,50,85,50,75,60,80,20,20,15,30,90,75,80,40,55,90,10,5,5,5,5,20,50,30,65,40,45
960,75,80,40,70,20,10,45,50,85,50,75,70,80,90,30,20,60,80,75,85,40,50,0,0,10,0,0,90,10,0,30,60,40,50
979,65,70,60,70,45,80,50,60,75,55,70,65,75,20,40,30,40,80,75,50,50,55,10,30,70,5,5,10,40,50,30,65,50,55
