candidate_label,election_id,raw_response
S2000GA0125T0249,125.0,William Cohen
S2000IN0127T0253,127.0,Jim Talent
S2000HI0126T0251,126.0,Yasushi Akashi
S2000IN0127N0254,127.0,Richard Lugar
S2000MA0128T0255,128.0,Merlin Olsen
S2000MD0129N0258,128.0,Conrad Hilton
S2000ME0130T0259,130.0,John Negroponte
S2000MD0129T0257,129.0,"I cannot identify this person. The image is a low-resolution black and white photograph of an older man in formal attire, but I don't have enough"
S2000MI0131T0261,131.0,Mary Robinson
S2000MI0131N0262,131.0,Paul Burrell
S2000MN0132T0263,132.0,Robert McNamara
S2000HI0126N0252,126.0,Mickey Rooney
S2000ME0130N0260,130.0,Ghislaine Maxwell
S2000MA0128N0256,128.0,Ralph Abernathy
S2000MN0132N0264,132.0,John Major
S2000MO0133T0265,133.0,Johnnie Cochran
S2000MO0133N0266,133.0,William Perry
S2000ND0135T0269,135.0,John Dean
S2000NE0136T0271,136.0,John Ashcroft
S2000MT0134T0267,134.0,Andrew Lloyd Webber
S2000NE0136N0272,136.0,William Perry
S2000NM0137T0273,137.0,Tom Foley
S2000MT0134N0268,134.0,William Perry
S2000ND0135N0270,135.0,Nikolai Bukharin
S2000NM0137N0274,137.0,Robert F. Kennedy Jr.
S2000NV0138T0275,138.0,Eli Broad
S2000NV0138N0276,138.0,John Walsh
S2000OH0139T0277,139.0,Michael Dukakis
S2000PA0140N0280,140.0,Rick Santorum
S2000RI0141N0282,141.0,Robert Zoellick
S2000PA0140T0279,140.0,Ben Stein
S2000OH0139N0278,139.0,William Perry
S2000RI0141T0281,141.0,David Miscavige
S2000TN0142N0284,142.0,John Edwards
S2000UT0144N0288,144.0,Andrew Lloyd Webber
S2000VA0145N0290,145.0,John Edwards
S2000TX0143T0285,143.0,Norman Thomas
S2000UT0144T0287,144.0,John Edwards
S2000TX0143N0286,143.0,Laura Bush
S2000VA0145T0289,145.0,Robert Duvall
S2000VT0146T0291,146.0,Bob Dole
S2000TN0142T0283,142.0,Larry Nichols
S2000WA0147N0294,147.0,William Perry
S2000VT0146N0292,146.0,John Major
S2000WI0148T0295,148.0,Bob Dole
S2000WV0149T0297,149.0,Mike Gravel
S2000WV0149N0298,149.0,William Rehnquist
S2000WI0148N0296,148.0,Robert Rubin
S2000WY0150N0300,150.0,Hal Sellers
S2000WY0150T0299,150.0,Edward Teller
G2001NJ0221T0441,221.0,Robert F. Kennedy
S2000WA0147T0293,147.0,Pramila Jayapal
G2001NJ0221N0442,221.0,Alan Ball
G2001VA0222N0444,222.0,Ken Starr
G2001VA0222T0443,222.0,Mark Warner
G2002AK0187T0373,187.0,Mary Sue Coleman
G2002AL0186N0372,186.0,John Garamendi
G2002AK0187N0374,187.0,T. Boone Pickens
G2002AR0189T0377,189.0,Joan Claybrook
G2002AL0186T0371,186.0,John Lithgow
G2002AR0189N0378,189.0,Bob Dole
G2002AZ0188T0375,188.0,Janet Reno
G2002AZ0188N0376,188.0,John Garamendi
G2002CA0190T0379,190.0,Orville Hubbard
G2002CO0191T0381,191.0,Dabney Coleman
G2002CT0192T0383,192.0,Richard Mellon Scaife
G2002CT0192N0384,192.0,John G. Rowland
G2002CA0190N0380,190.0,John Negroponte
G2002FL0193T0385,193.0,Tom Ridge
G2002FL0193N0386,193.0,Bob Woodruff
G2002GA0194N0388,194.0,Richard Shelby
G2002HI0195N0390,195.0,Susan Collins
G2002GA0194T0387,194.0,William Gates Sr.
G2002IA0198T0395,198.0,John Roberts
G2002IA0198N0396,198.0,John Negroponte
G2002ID0196T0391,196.0,James Whitmore
G2002ID0196N0392,196.0,John Cleese
G2002KS0199T0397,199.0,Christine Todd Whitman
G2002IL0197T0393,197.0,Rod Blagojevich
G2002KS0199N0398,199.0,John Negroponte
G2002MD0201N0402,201.0,John Ashcroft
G2002MA0202N0404,202.0,Mitt Romney
G2002MA0202T0403,202.0,Christine O'Donnell
G2002IL0197N0394,197.0,John Ashcroft
G2002HI0195T0389,195.0,Elaine Chao
G2002MI0203N0406,203.0,Dan Quayle
G2002MI0203T0405,203.0,Jennifer Granholm
G2002MD0201T0401,201.0,Christine Todd Whitman
G2002ME0200T0399,200.0,Stephen A. Feinberg
G2002MN0204T0407,204.0,Max Baucus
G2002MN0204N0408,204.0,Bill Frist
G2002NE0205N0410,205.0,Vaclav Havel
G2002NH0207T0413,207.0,Richard Jordan
G2002NH0207N0414,207.0,Hans-Dietrich Genscher
G2002NE0205T0409,205.0,John C. Bogle
G2002NM0208T0415,208.0,Jerry Falwell
G2002NM0208N0416,208.0,Michael Flatley
G2002NY0209T0417,209.0,Bobby Seale
G2002NY0209N0418,209.0,George W. Bush
G2002NV0206T0411,206.0,A. Philip Randolph
G2002NV0206N0412,206.0,Steve Martin
G2002OH0210T0419,210.0,Keith Lockhart
G2002OR0212T0423,212.0,Richard Shelby
G2002OH0210N0420,210.0,David Obey
G2002ME0200N0400,200.0,Alec Baldwin
G2002OK0211T0421,211.0,John H. Biggs
G2002OK0211N0422,211.0,John F. Kennedy Jr.
G2002OR0212N0424,212.0,Frank Murkowski
G2002PA0213N0426,213.0,David Welch
G2002PA0213T0425,213.0,Frank Murkowski
G2002RI0214T0427,214.0,Mary Jo White
G2002RI0214N0428,214.0,Al Gore
G2002SC0215T0429,215.0,Abraham Foxman
G2002SD0216N0432,216.0,John G. Rowland
G2002SC0215N0430,215.0,Bob Newhart
G2002TN0217T0433,217.0,William Cohen
G2002TN0217N0434,217.0,Jimmy Carter
G2002TX0218N0436,218.0,Jim DeMint
G2002TX0218T0435,218.0,Paul Schrader
G2002VT0219N0438,219.0,Dick Cheney
G2002WI0220T0439,220.0,John Negroponte
S2002AK0088N0176,88.0,Helmut Kohl
S2002AK0088T0175,88.0,James Gosling
G2002VT0219T0437,219.0,Robert De Niro
S2002AL0089T0177,89.0,Mary Robinson
S2002AL0089N0178,89.0,William Cohen
S2002AR0119N0238,119.0,John Edwards
S2002AR0119T0237,119.0,Mark Foley
S2002CO0090N0180,90.0,William Perry
G2002WI0220N0440,220.0,Mike Rounds
S2002DE0091T0181,91.0,Joe Biden
S2002DE0091N0182,91.0,John Negroponte
G2002SD0216T0431,216.0,Paul Sorvino
S2002GA0092N0184,92.0,Jim Talent
S2002GA0092T0183,92.0,Karl Rove
S2002IA0093N0186,93.0,Phil Gramm
S2002CO0090T0179,90.0,William Hurt
S2002ID0094N0188,94.0,William Perry
S2002ID0094T0187,94.0,Mario Cuomo
S2002IA0093T0185,93.0,Pete Duel
S2002IL0095T0189,95.0,Rick Wagoner
S2002KS0096N0192,96.0,Stephen Breyer
S2002IL0095N0190,95.0,William Perry
S2002KY0120T0239,120.0,Sylvia Earle
S2002KY0120N0240,120.0,Stephen Breyer
S2002KS0096L0191,96.0,James Gandolfini
S2002LA0097T0193,97.0,Mary Cheney
S2002LA0097N0194,97.0,Catherine Cortez Masto
S2002MI0099T0197,99.0,Carl Levin
S2002ME0098T0195,98.0,Michele Roberts
S2002MN0100N0200,100.0,Paul Anka
S2002MN0100T0199,100.0,Barry Goldwater
S2002ME0098N0196,98.0,Valerie Jarrett
S2002MI0099N0198,99.0,Stephen L. Green
S2002MO0101T0201,101.0,Valentina Tereshkova
S2002MO0101N0202,101.0,Jeroen Dijsselbloem
S2002MS0102I0203,102.0,Paul Manafort
S2002MS0102N0204,102.0,Robert McNamara
S2002MT0103T0205,103.0,Jim Leach
S2002NC0104T0207,104.0,Roger Ebert
S2002NE0105N0210,105.0,Robert De Niro
S2002NC0104N0208,104.0,Michele Bachmann
S2002NE0105T0209,105.0,Jon Lovitz
S2002NH0106N0212,106.0,William Cohen
S2002NJ0107N0214,107.0,John J. Sullivan
S2002NJ0107T0213,107.0,Robert McNamara
S2002NH0106T0211,106.0,Sally Ride
S2002MT0103N0206,103.0,William Shatner
S2002OK0109N0218,109.0,William Cohen
S2002NM0108T0215,108.0,Michele Flournoy
S2002OK0109T0217,109.0,Michael Capellas
S2002OR0110T0219,110.0,Bob Dole
S2002NM0108N0216,108.0,Donald Rumsfeld
S2002OR0110N0220,110.0,John Edwards
S2002RI0111N0222,111.0,Frank Murkowski
S2002RI0111T0221,111.0,Barry Goldwater
S2002SC0112N0224,112.0,John Edwards
S2002SC0112T0223,112.0,John Ashcroft
S2002SD0113T0225,113.0,Trent Lott
S2002SD0113N0226,113.0,John Edwards
S2002TN0114N0228,114.0,William Perry
S2002TX0115N0230,115.0,John Ashcroft
S2002TN0114T0227,114.0,William Perry
S2002TX0115T0229,115.0,W. E. B. Du Bois
S2002VA0116N0232,116.0,David Lynch
S2002WV0117N0234,117.0,James Carville
S2002WY0118N0236,118.0,William Cohen
S2004AK0057T0113,57.0,John Edwards
S2004AK0057N0114,57.0,Christine Todd Whitman
S2002WV0117T0233,117.0,Alan Greenspan
S2004AL0056N0112,56.0,Bob Dole
S2004AL0056T0111,56.0,Laurent-Désiré Kabila
S2004AR0058N0116,58.0,John Edwards
S2004AR0058T0115,58.0,Maureen Orth
S2004CA0059N0118,59.0,Bob Wright
S2002VA0116I0231,116.0,Christine Todd Whitman
S2004CO0060N0120,60.0,Steve Martin
S2004CA0059T0117,59.0,Michele Bachmann
S2004CO0060T0119,60.0,William Kristol
S2004FL0062N0124,62.0,John Engler
S2004CT0061T0121,61.0,John Negroponte
S2004FL0062T0123,62.0,Mary Robinson
S2002WY0118T0235,118.0,Dorothy Height
S2004GA0063T0125,63.0,Michele Roberts
S2004HI0064T0127,64.0,Fidel Ramos
S2004IA0067N0134,67.0,William Perry
S2004IA0067T0133,67.0,John McCarthy
S2004HI0064N0128,64.0,John Forbes Nash Jr.
S2004IL0065N0130,65.0,Don Cheadle
S2004IL0065T0129,65.0,Barack Obama
S2004CT0061N0122,61.0,William Cohen
S2004IN0066T0131,66.0,Bob McDonnell
S2004LA0070T0139,70.0,John Ashcroft
S2004IN0066N0132,66.0,Vernon Jordan
S2004MD0071T0141,71.0,Barbara Mikulski
S2004LA0070N0140,70.0,Bob Saget
S2004MD0071N0142,71.0,Mark L. Walberg
S2004MS0072N0144,72.0,Tom Vilsack
S2004MS0072T0143,72.0,Mary Robinson
S2004NC0073T0145,73.0,William Perry
S2004NC0073N0146,73.0,John Negroponte
S2004ND0074T0147,74.0,John Ashcroft
S2004ND0074N0148,74.0,Bob Wright
S2004NH0076T0151,76.0,Ruth Bell Graham
S2004NV0075T0149,75.0,Pete Domenici
S2004NV0075N0150,75.0,Mark Warner
S2004NY0077N0154,77.0,James Comey
S2004NY0077T0153,77.0,Bob Hope
S2004OH0078T0155,78.0,David Welch
S2004OH0078N0156,78.0,John Anderson
S2004OK0079T0157,79.0,Mick Mulvaney
S2004OK0079N0158,79.0,Mick Mulvaney
S2004OR0080N0160,80.0,William Rehnquist
S2004PA0081T0161,81.0,Michael Graves
S2004OR0080T0159,80.0,Larry Ellison
S2004SC0082N0164,82.0,Mitt Romney
S2004PA0081N0162,81.0,John Negroponte
S2004NH0076N0152,76.0,Robert Zoellick
S2004SD0083T0165,83.0,Pat Boone
S2004SC0082T0163,82.0,Caroline Kennedy
S2004SD0083N0166,83.0,John Edwards
S2004UT0084T0167,84.0,Murray Gell-Mann
S2004UT0084N0168,84.0,Michael Mukasey
S2004VT0085N0170,85.0,Arthur Balfour
S2004VT0085T0169,85.0,John Danforth
S2004WA0086N0172,86.0,Dan Quayle
S2004WA0086T0171,86.0,Claudia Pechstein
S2004WI0087N0174,87.0,Joe Theismann
S2004WI0087T0173,87.0,Russ Feingold
G2006AK0152T0303,152.0,John Garamendi
G2006AK0152N0304,152.0,Sarah Palin
G2006AL0151N0302,151.0,Stephen Bannon
G2006AL0151T0301,151.0,Carol Burnett
G2006AR0154T0307,154.0,Bill Frist
G2006AR0154N0308,154.0,John Ashcroft
G2006AZ0153N0306,153.0,Mark Warner
G2006CO0155T0309,155.0,John Engler
G2006CO0155N0310,155.0,Bob Ingersoll
G2006CT0156T0311,156.0,Larry Summers
G2006CT0156N0312,156.0,Joan Claybrook
G2006FL0157T0313,157.0,Oliver North
G2006GA0158N0316,158.0,Richard Shelby
G2006AZ0153T0305,153.0,Pamela Melroy
G2006FL0157N0314,157.0,Christophe de Margerie
G2006GA0158T0315,158.0,Billy Crystal
G2006HI0159T0317,159.0,Daisaku Ikeda
G2006IA0162T0323,162.0,Sean Hannity
G2006HI0159N0318,159.0,Susan Collins
G2006ID0160T0319,160.0,Michael Spence
G2006IA0162N0324,162.0,John G. Rowland
G2006IL0161T0321,161.0,John G. Malcolm
G2006IL0161N0322,161.0,Valerie Harper
G2006KS0163T0325,163.0,Christine Todd Whitman
G2006KS0163N0326,163.0,Michael Diekmann
G2006MA0166N0332,166.0,Valerie Plame
G2006MD0165N0330,165.0,Oliver North
G2006ID0160N0320,160.0,Tom Daschle
G2006MA0166T0331,166.0,Deval Patrick
G2006MD0165T0329,165.0,Bob Iger
G2006ME0164T0327,164.0,John J. DeGioia
G2006ME0164N0328,164.0,Dennis Hastert
G2006MI0167N0334,167.0,Kevin O'Leary
G2006MI0167T0333,167.0,Katie Couric
G2006MN0168T0335,168.0,John Ashcroft
G2006NE0169N0338,169.0,John Engler
G2006NE0169T0337,169.0,David Willetts
G2006MN0168N0336,168.0,Chris Van Hollen
G2006NH0171N0342,171.0,John Negroponte
G2006NH0171T0341,171.0,John Manley
G2006NM0172N0344,172.0,John Ashcroft
G2006NV0170N0340,170.0,Bob Dole
G2006NV0170T0339,170.0,Mary Jo White
G2006NY0173N0346,173.0,Bill Frist
G2006NY0173T0345,173.0,David Boies
G2006NM0172T0343,172.0,Antonio Tajani
G2006OH0174N0348,174.0,Bennie Thompson
G2006OH0174T0347,174.0,Jim Webb
G2006OK0175N0350,175.0,John Ashcroft
G2006OK0175T0349,175.0,Paul Begala
G2006OR0176T0351,176.0,Kevin O'Leary
G2006PA0177T0353,177.0,Rick Caruso
G2006OR0176N0352,176.0,Robert Zoellick
G2006PA0177N0354,177.0,Bobby Bonds
G2006RI0178N0356,178.0,Trent Lott
G2006SC0179T0357,179.0,John Garamendi
G2006RI0178T0355,178.0,Mark Hurd
G2006SC0179N0358,179.0,Bob Wright
G2006SD0180T0359,180.0,Jacques Derrida
G2006TN0181T0361,181.0,Ken Lewis
G2006TN0181N0362,181.0,Mark Warner
G2006SD0180N0360,180.0,John G. Rowland
G2006TX0182N0364,182.0,Rick Santorum
G2006VT0183T0365,183.0,Bob Wright
G2006VT0183N0366,183.0,Ken Salazar
G2006WI0184T0367,184.0,John Negroponte
G2006WY0185T0369,185.0,William Perry
G2006WY0185N0370,185.0,John Ashcroft
S2006AZ0028N0056,28.0,Dan Quayle
G2006WI0184N0368,184.0,David Boies
S2006CA0029N0058,29.0,James Baker
S2006CA0029T0057,29.0,Dianne Feinstein
S2006AZ0028T0055,28.0,Richard Dreyfuss
S2006DE0030T0059,30.0,Dan Quayle
S2006DE0030N0060,30.0,Gary Locke
S2006FL0031N0062,31.0,Laura Bush
S2006FL0031T0061,31.0,Pat Sajak
S2006MA0034N0068,34.0,John Negroponte
S2006MA0034T0067,34.0,Joachim Gauck
S2006MD0033T0065,33.0,Michael D. Eisner
S2006ME0032N0064,32.0,Victoria Nuland
G2006TX0182T0363,182.0,Dan Quayle
S2006MD0033N0066,33.0,Michael Steele
S2006MI0035N0070,35.0,Paul Begala
S2006ME0032T0063,32.0,Mary Jo White
S2006MI0035T0069,35.0,Marilyn Quayle
S2006MN0036T0071,36.0,Susan Collins
S2006MN0036N0072,36.0,Paul LeClerc
S2006MO0038T0075,38.0,Jennifer Granholm
S2006MS0037N0074,37.0,Bill Frist
S2006MT0039T0077,39.0,Jon Voight
S2006MT0039N0078,39.0,George Voinovich
S2006ND0044T0087,44.0,Herman Van Rompuy
S2006NJ0042N0084,42.0,Richard Shelby
S2006MO0038N0076,38.0,Peter Orszag
S2006NE0040N0080,40.0,Mark Carney
S2006ND0044N0088,44.0,Timothy Goebel
S2006NE0040T0079,40.0,John Ashcroft
S2006NM0043T0085,43.0,Dan Quayle
S2006NJ0042T0083,42.0,John Ashcroft
S2006NV0041T0081,41.0,Michael Porter
S2006MS0037T0073,37.0,Michael Steele
S2006NM0043N0086,43.0,Mark Warner
S2006NV0041N0082,41.0,Steve Martin
S2006OH0045N0090,45.0,William Kristol
S2006PA0046T0091,46.0,Ralph Nader
S2006OH0045T0089,45.0,Michael Ovitz
S2006PA0046N0092,46.0,Rick Santorum
S2006RI0047N0094,47.0,Lincoln Chafee
S2006TN0048T0095,48.0,Jared Kushner
S2006TX0049N0098,49.0,Ana Botín
S2006TX0049T0097,49.0,Victoria Nuland
S2006TN0048N0096,48.0,Bob Kerrey
S2006UT0050T0099,50.0,Jared Kushner
S2006UT0050N0100,50.0,Robert McNamara
S2006VA0052N0104,52.0,John G. Rowland
S2006VA0052T0103,52.0,Michael McKean
S2006RI0047T0093,47.0,Richard Gephardt
S2006VT0051I0101,51.0,Robert Solow
S2006VT0051N0102,51.0,Jeffrey Immelt
S2006WA0053T0105,53.0,Susan Wojcicki
S2006WA0053N0106,53.0,John Negroponte
S2006WI0055T0109,55.0,Robert McNamara
S2006WI0055N0110,55.0,Daniel Inouye
S2006WV0054T0107,54.0,Helmut Kohl
S2008AK0002T0003,2.0,John J. DeGioia
S2006WV0054N0108,54.0,John Negroponte
S2008AK0002N0004,2.0,Wolfgang Schäuble
S2008AL0001N0002,1.0,Jeff Sessions
S2008CO0003T0005,3.0,John Garamendi
S2008AL0001T0001,1.0,Valerie Plame
S2008GA0004N0008,4.0,Jim Bunning
S2008CO0003N0006,3.0,Rick Warren
S2008ID0005T0009,5.0,Richard Haass
S2008IA0007T0013,7.0,Tom Harkin
S2008GA0004T0007,4.0,William Burns
S2008IA0007N0014,7.0,Jason Aldean
S2008ID0005N0010,5.0,Bob Dole
S2008IL0006N0012,6.0,Robert Redfield
S2008KS0008N0016,8.0,Stephen Breyer
S2008KY0009N0018,9.0,Stephen Breyer
S2008KS0008T0015,8.0,John Negroponte
S2008KY0009T0017,9.0,Tony Kornheiser
S2008LA0010T0019,10.0,Catherine Cortez Masto
S2008ME0011T0021,11.0,Rob Portman
S2008ME0011N0022,11.0,Susan Collins
S2008LA0010N0020,10.0,John Negroponte
S2008MI0012N0024,12.0,Sam Harris
S2008MI0012T0023,12.0,Carl Kasell
S2008MS0013N0026,13.0,John Ashcroft
S2008MT0014T0027,14.0,Max Baucus
S2008MS0013T0025,13.0,Eddie Bernice Johnson
S2008MT0014N0028,14.0,Dolph Lundgren
S2008NE0015N0030,15.0,John Ashcroft
S2008NC0019N0038,19.0,Sheila Wellstone
S2008NC0019T0037,19.0,Sheila Copps
S2008NE0015T0029,15.0,Brett Kavanaugh
S2008NH0016T0031,16.0,Susan Collins
S2008NJ0017T0033,17.0,Orrin Hatch
S2008NM0018N0036,18.0,John Negroponte
S2008OR0020T0039,20.0,Jeff Merkley
S2008OR0020N0040,20.0,Jim Bakker
S2008NM0018T0035,18.0,Ken Mehlman
S2008NJ0017N0034,17.0,John Negroponte
S2008SC0021T0041,21.0,Jeffrey Jones
S2008SC0021N0042,21.0,John Edwards
S2008TX0024N0048,24.0,John Cornyn
S2008TN0023N0046,23.0,Larry King
S2008TN0023T0045,23.0,Richard Lugar
S2008SD0022T0043,22.0,Tom Vilsack
S2008TX0024T0047,24.0,Jimmy Patsos
S2008WV0026N0052,26.0,Mark Mobius
S2008VA0025N0050,25.0,George Voinovich
S2008VA0025T0049,25.0,Joe Lockhart
S2008WV0026T0051,26.0,Wolfgang Schüssel
S2008WY0027N0054,27.0,John Ashcroft
S2008WY0027T0053,27.0,Matthew Macfadyen
S2008NH0016N0032,16.0,David Boies
S2008IL0006T0011,6.0,Jean-Claude Trichet
S2008SD0022N0044,22.0,Markus Söder
