stimulus,trustworthy,attractive,dominant,smart,age,gender,weight,typical,happy,familiar,outgoing,memorable,well-groomed,long-haired,smug,dorky,skin-color,hair-color,alert,cute,privileged,liberal,asian,middle-eastern,hispanic,islander,native,black,white,looks-like-you,gay,electable,godly,outdoors
282,45,55,40,50,48,18,38,52,28,42,40,48,68,8,52,22,22,62,65,48,55,58,5,12,15,3,5,3,88,35,42,48,18,38
287,65,40,70,75,60,95,55,65,25,50,35,45,75,5,45,55,25,75,65,25,65,45,0,5,10,0,0,0,95,30,15,55,10,40
295,65,55,45,70,35,90,45,75,85,60,75,50,80,15,35,45,25,65,75,50,65,55,5,10,15,5,5,5,85,20,25,60,25,40
297,75,70,35,65,28,25,45,55,85,50,75,65,70,15,25,45,25,85,70,80,55,65,10,10,30,5,5,5,75,20,55,65,25,40
299,68,42,38,72,62,18,58,55,22,48,35,52,65,25,28,45,52,82,58,32,48,62,12,18,68,25,35,22,38,28,42,50,35,28
313,65,55,60,70,45,90,50,60,80,50,75,55,70,15,35,25,35,85,70,50,55,50,10,25,30,10,15,5,85,20,20,65,40,55
315,68,72,42,65,32,88,22,58,68,45,62,52,82,8,38,18,18,78,65,60,55,48,2,8,12,3,2,2,92,25,22,60,12,28
322,45,40,65,50,42,85,55,30,25,35,40,75,60,10,35,20,50,70,55,25,40,45,25,20,45,35,60,15,25,10,30,35,50,70
332,65,70,25,60,22,15,35,55,75,45,65,50,70,55,20,25,25,75,65,80,50,50,5,5,10,0,0,0,90,30,25,55,20,40
333,75,65,45,70,40,90,30,70,80,50,70,55,85,10,35,20,20,60,75,45,60,50,10,10,10,5,5,5,90,20,20,70,10,20
352,65,35,55,70,78,88,52,48,25,42,38,55,82,8,45,28,78,35,68,18,62,52,5,12,15,8,10,82,12,5,22,58,32,25
366,65,45,40,70,55,85,45,60,75,30,70,50,55,25,35,65,25,85,70,40,55,50,5,10,15,0,5,0,85,20,25,50,20,40
372,72,65,42,70,38,88,48,60,85,52,72,55,68,10,28,25,60,88,68,62,48,52,22,38,68,15,12,18,32,28,20,68,22,42
378,68,52,38,65,22,48,42,55,72,48,58,42,62,68,35,52,12,42,60,58,50,62,8,5,12,5,5,5,88,25,45,48,28,65
381,65,35,55,70,82,95,58,72,38,52,45,48,62,8,42,58,12,18,62,22,68,38,5,8,8,5,5,5,92,18,25,55,32,48
382,65,55,45,60,35,85,35,50,75,45,65,60,45,35,55,25,25,85,70,50,55,65,5,10,15,5,5,0,90,20,25,55,15,75
389,65,80,45,70,25,15,25,55,35,45,50,70,85,95,40,15,55,85,75,80,55,50,25,20,65,15,20,25,45,10,25,60,10,30
421,68,52,35,72,62,18,32,48,65,42,58,50,70,55,22,38,22,58,68,48,55,52,8,6,7,5,6,5,88,12,28,62,18,28
424,75,40,30,70,82,12,58,62,85,48,68,52,78,8,22,38,22,18,65,42,58,52,0,0,0,0,0,0,95,15,28,48,35,42
430,75,80,25,65,12,55,25,60,90,55,80,65,70,75,30,40,20,70,75,85,55,50,10,10,15,5,5,5,85,30,35,20,40,50
446,65,45,55,70,62,92,42,58,28,38,45,52,68,8,42,48,38,92,65,25,55,48,88,12,15,10,8,5,12,20,22,62,15,30
454,68,82,25,72,22,15,18,45,55,35,60,65,88,92,22,12,18,75,70,85,55,50,92,5,8,5,5,5,10,20,18,58,25,28
457,75,82,35,68,22,18,28,45,88,35,75,55,82,92,15,12,68,88,72,85,55,50,75,8,35,25,12,8,15,30,22,65,40,45
483,68,62,45,67,52,88,48,65,58,42,63,55,72,18,38,28,22,58,72,42,58,48,5,8,10,3,4,2,92,15,22,62,25,38
496,68,62,35,65,28,22,32,48,88,42,78,55,72,8,25,38,18,68,72,70,55,62,5,8,12,5,6,5,82,15,45,58,22,45
501,68,72,35,62,29,12,38,48,58,42,52,55,78,65,28,18,68,92,65,68,38,55,8,12,25,35,15,78,8,5,25,58,35,45
515,65,85,35,70,28,15,25,45,25,50,55,75,85,95,30,10,15,25,80,80,55,50,5,5,10,5,5,5,90,20,25,65,15,40
520,75,65,25,70,35,15,35,55,85,60,75,50,70,55,20,55,25,65,70,75,55,60,5,5,10,0,5,0,90,30,25,50,20,65
527,68,62,35,72,52,18,48,58,82,45,75,52,78,42,22,18,22,65,68,60,55,48,8,6,12,5,7,5,88,25,22,62,15,28
530,72,68,38,70,52,18,42,58,82,45,78,62,75,38,28,22,22,68,72,72,55,58,5,8,12,5,5,5,88,25,42,62,22,48
552,65,70,35,60,18,85,25,55,55,40,50,45,50,25,45,35,15,65,70,80,55,50,5,10,15,5,5,5,85,20,25,45,20,40
559,68,82,25,72,22,12,18,55,48,42,58,62,78,88,22,12,18,82,68,88,55,62,8,6,12,5,5,5,88,25,28,65,38,45
594,65,45,40,70,55,30,45,55,35,40,50,50,75,75,25,20,20,60,65,40,55,60,5,10,15,5,5,5,85,10,45,60,15,35
599,65,55,35,60,40,15,45,50,65,40,55,50,70,25,25,30,25,85,70,60,45,55,5,70,10,5,5,5,75,20,15,50,35,65
606,55,60,65,60,32,85,35,45,25,40,45,55,50,15,60,25,45,85,70,45,55,50,5,35,45,5,5,5,75,20,25,50,15,65
612,75,65,25,55,18,15,25,60,90,50,80,55,70,35,20,30,25,55,70,85,55,50,15,20,30,10,10,5,85,30,20,40,30,65
619,70,80,20,55,8,85,55,65,85,50,75,60,55,10,25,45,15,65,70,90,55,50,5,5,10,5,5,5,90,20,20,25,35,45
622,72,55,45,68,62,88,38,58,82,52,70,48,78,12,38,32,22,45,68,35,68,52,5,8,10,5,5,5,92,0,22,62,18,28
626,62,58,38,68,40,20,30,52,38,48,42,55,72,18,28,22,42,85,62,55,52,58,92,8,12,15,10,5,22,28,38,60,25,42
631,55,58,32,52,22,18,38,48,42,45,50,47,62,72,28,38,18,62,58,68,52,50,8,10,12,5,8,5,85,25,42,48,22,45
656,65,45,55,75,38,92,55,70,35,50,45,40,60,8,45,65,18,82,68,25,55,50,5,10,15,0,5,0,85,30,25,60,15,35
657,75,85,40,70,45,10,45,50,90,65,80,70,85,55,20,10,75,95,70,75,60,65,5,10,15,10,5,85,10,0,20,70,30,40
683,65,55,45,60,35,85,25,50,35,40,55,45,55,5,50,60,15,70,65,50,55,65,5,10,10,0,5,0,85,20,45,50,15,75
706,68,52,35,72,58,22,48,65,62,45,58,48,78,35,28,42,25,65,75,55,62,55,8,10,12,5,8,5,85,25,35,60,22,40
718,68,78,22,62,23,12,28,48,32,42,35,52,72,88,18,28,12,22,40,82,58,52,5,5,8,5,5,5,88,25,22,48,18,45
719,68,52,35,62,78,18,58,65,82,72,60,48,70,42,22,28,18,22,68,55,58,52,5,3,8,2,4,2,92,25,32,62,38,42
721,75,80,25,65,15,10,30,55,90,50,80,65,70,55,20,35,45,65,75,90,45,50,10,15,70,20,25,10,55,0,20,35,30,85
747,75,80,25,65,10,75,45,60,70,50,65,55,50,15,30,25,20,35,85,90,55,50,5,10,15,5,5,5,85,30,20,15,25,40
758,68,72,45,70,28,88,35,62,82,48,75,55,78,12,38,22,18,82,68,65,58,52,8,12,15,5,5,5,92,25,18,62,22,30
768,68,72,35,62,32,18,52,58,78,45,70,52,82,38,28,22,22,42,68,74,58,52,5,5,8,5,5,5,88,18,28,62,22,38
774,65,45,55,60,50,85,50,70,75,40,70,45,40,15,35,60,20,35,65,35,55,45,5,5,5,0,0,0,95,10,25,50,15,40
784,65,70,45,60,50,90,45,55,85,40,80,75,55,75,25,15,25,35,75,55,65,50,0,5,10,0,5,0,90,20,25,60,10,40
794,68,82,35,62,22,8,25,45,55,75,60,70,78,65,25,18,42,85,72,88,55,65,12,8,78,15,25,5,35,20,25,50,15,40
804,72,55,38,68,58,18,52,62,88,48,75,45,70,8,28,42,22,62,72,58,55,58,5,5,8,5,5,5,88,35,28,62,32,38
810,65,60,45,70,28,85,25,55,75,40,70,50,80,15,35,25,20,55,65,60,55,50,5,5,10,5,5,5,90,20,25,65,15,35
817,85,90,20,70,8,5,45,60,90,40,75,65,80,55,15,10,35,85,80,95,50,50,95,5,10,15,5,0,10,20,30,10,40,70
820,72,65,35,78,40,12,32,58,42,35,48,55,82,62,28,42,22,72,68,68,58,55,5,8,12,5,5,5,88,18,22,68,12,28
849,68,42,38,62,72,88,52,65,78,55,60,48,72,8,32,38,18,55,65,28,58,48,0,0,0,0,0,0,92,15,22,55,18,42
877,65,55,45,60,35,85,25,55,35,40,50,45,70,10,40,35,20,45,65,50,55,50,5,5,10,0,0,0,95,20,25,60,15,45
884,55,45,60,50,50,90,40,55,35,40,45,50,45,15,50,25,45,85,65,30,40,50,5,15,25,5,5,5,75,10,20,50,15,70
891,68,72,25,65,22,12,38,55,88,42,75,58,82,55,18,22,25,62,70,78,55,48,8,12,25,5,5,5,78,20,22,62,28,35
905,65,55,35,60,50,15,45,50,75,40,65,55,70,10,45,25,25,65,70,50,55,75,5,5,10,5,5,5,85,20,55,60,20,40
907,70,75,30,65,22,8,35,60,85,50,80,55,70,85,20,25,25,65,70,80,50,60,5,5,15,5,5,5,85,20,15,60,30,75
915,68,72,35,65,32,12,25,45,58,40,62,55,78,55,48,22,38,82,70,68,55,52,92,8,12,10,8,5,15,20,28,58,18,35
921,72,68,25,78,28,12,38,55,88,48,72,52,82,25,18,42,28,92,68,75,45,62,95,5,8,10,5,5,12,0,28,58,15,25
927,68,52,45,72,32,88,35,55,62,38,58,48,78,12,50,45,18,75,72,48,55,50,8,12,15,5,5,5,92,25,22,60,18,35
930,65,50,70,75,60,85,50,55,35,45,50,60,75,25,60,35,45,85,65,25,70,45,5,40,25,5,5,5,60,20,15,65,25,30
934,72,78,28,68,38,12,32,48,82,42,72,52,82,62,18,18,22,72,68,78,58,55,5,8,12,0,0,0,88,8,22,62,15,28
945,68,55,52,72,62,88,48,65,82,45,70,40,78,18,35,22,22,35,68,28,65,48,5,8,10,3,5,5,85,15,25,72,20,32
953,65,35,25,55,78,12,58,62,68,45,55,48,72,8,22,38,22,58,62,42,55,48,5,8,12,5,6,5,88,18,22,42,28,52
955,68,72,35,65,32,18,28,55,88,48,75,62,78,42,22,18,38,82,72,75,45,52,55,12,48,25,18,8,42,25,22,58,28,38
960,72,78,35,68,30,18,38,48,88,45,72,62,78,58,22,18,68,82,70,80,42,62,8,12,18,28,10,82,6,22,28,58,25,38
979,68,52,48,72,58,88,42,65,62,45,58,50,78,12,35,18,25,85,75,28,60,45,8,12,15,5,5,5,92,20,22,65,25,35
