stimulus,trustworthy,attractive,dominant,smart,age,gender,weight,typical,happy,familiar,outgoing,memorable,well-groomed,long-haired,smug,dorky,skin-color,hair-color,alert,cute,privileged,liberal,asian,middle-eastern,hispanic,islander,native,black,white,looks-like-you,gay,electable,godly,outdoors
20,68,61,42,57,27,64,38,46,72,34,63,58,71,18,24,31,76,91,69,67,44,48,54,41,45,30,25,78,22,5,36,54,29,32
21,71,68,34,59,28,28,34,52,54,31,42,58,74,88,24,18,20,82,56,67,48,51,63,8,10,2,3,2,69,1,20,46,22,28
22,74,71,41,58,32,24,34,44,72,39,55,63,77,78,18,28,22,73,70,68,57,52,5,4,8,3,2,1,82,5,26,54,24,79
23,66,60,41,62,34,61,28,48,57,44,46,58,72,12,22,35,32,86,58,54,48,54,72,8,18,2,2,1,24,0,28,57,31,30
24,52,48,61,67,84,78,43,30,20,26,32,58,87,17,44,12,21,12,64,14,78,22,2,2,4,1,1,1,96,0,4,66,38,24
25,74,68,44,63,47,25,34,58,67,56,54,59,73,83,18,22,24,72,61,57,53,58,8,14,19,3,3,2,88,0,12,61,24,49
26,68,73,32,57,31,18,24,37,52,22,48,64,81,85,18,12,28,72,71,76,63,56,10,8,18,3,4,2,86,1,22,61,39,46
27,78,71,42,63,39,26,34,58,86,54,64,57,77,88,18,32,32,72,69,74,52,56,66,7,12,3,2,1,18,50,28,58,22,41
28,63,67,44,61,28,76,32,58,40,29,36,52,80,10,28,22,38,92,66,61,48,52,65,12,9,4,3,5,28,0,23,54,34,37
29,63,67,48,59,28,78,45,54,57,32,44,52,72,3,28,20,38,92,61,49,48,52,10,44,18,2,2,3,83,0,14,51,36,39
30,79,67,43,57,42,28,36,61,88,52,74,64,74,72,12,24,24,68,73,63,48,56,3,4,6,1,2,1,90,1,17,54,18,71
31,46,41,56,54,63,62,50,38,35,44,40,71,60,73,47,39,54,84,48,22,52,47,8,9,12,2,4,2,81,0,18,39,14,42
32,81,74,34,62,28,28,34,57,86,31,69,63,78,82,15,18,39,71,74,75,42,54,74,8,21,2,1,3,24,0,18,58,41,48
33,79,76,8,22,4,38,10,34,56,18,20,62,83,3,5,12,18,82,61,97,50,50,12,6,8,4,5,2,74,50,2,1,14,22
34,74,69,35,58,28,28,28,52,89,34,68,63,72,76,14,22,28,82,63,78,44,57,68,8,12,3,4,2,18,5,22,54,41,66
35,41,67,57,61,38,68,38,43,18,26,32,58,74,10,36,28,32,88,72,41,55,48,6,14,34,2,3,4,78,0,16,54,19,22
36,62,58,46,66,41,68,24,52,49,36,42,60,77,8,45,18,32,92,63,44,64,48,4,10,18,2,3,1,78,0,18,68,34,22
37,84,76,6,44,5,28,12,62,45,27,32,71,82,78,4,18,15,18,48,94,54,46,8,3,7,1,2,1,93,0,2,1,22,20
38,71,58,54,62,43,78,37,70,68,62,58,49,81,8,18,24,18,28,64,56,67,40,1,1,3,0,0,1,95,50,8,66,32,34
39,72,58,32,56,38,24,42,67,79,54,56,52,68,35,14,28,21,78,62,61,45,53,4,3,7,1,2,2,88,0,10,49,38,41
40,68,58,56,64,54,72,60,62,63,58,49,54,76,2,24,31,20,82,60,43,61,44,4,7,6,1,2,4,84,0,12,67,36,28
41,58,49,45,56,34,67,32,28,55,24,42,61,48,18,22,34,34,82,57,43,41,47,6,18,22,3,2,3,78,1,24,39,26,29
42,72,68,44,62,37,28,42,64,61,49,53,55,77,18,22,18,63,92,66,57,45,46,8,12,10,5,4,82,16,0,14,58,41,39
43,78,71,42,66,34,18,40,62,79,52,61,64,82,88,22,18,32,88,69,73,58,55,8,18,32,3,4,6,72,5,24,69,41,36
44,61,58,42,54,22,68,45,52,52,41,46,57,66,5,41,38,44,92,58,64,48,49,86,3,4,2,1,1,5,0,22,51,18,33
45,58,66,61,53,29,80,38,42,56,34,52,63,62,3,31,18,82,95,68,57,35,46,5,8,7,4,3,88,6,50,14,54,22,41
46,72,78,42,66,27,72,28,56,74,40,63,58,83,8,22,24,35,92,69,71,55,51,14,18,28,3,5,2,88,0,24,67,21,34
47,64,71,22,57,10,32,18,56,73,38,49,66,77,74,12,28,16,72,68,89,52,46,10,8,12,4,6,2,74,0,5,3,18,36
48,62,38,42,64,58,74,34,52,63,41,57,58,63,6,29,61,45,78,67,32,46,52,78,8,6,2,3,2,10,0,19,48,22,18
49,61,67,48,56,27,79,35,46,58,42,44,60,74,5,29,18,44,85,54,57,45,42,18,58,24,3,4,10,22,50,18,54,22,23
50,65,68,40,58,25,72,28,57,62,38,55,46,74,8,18,24,45,88,61,66,40,52,78,8,10,4,3,2,12,1,24,54,33,41
51,68,66,32,58,27,28,38,63,60,40,49,46,67,88,18,22,42,92,63,69,42,48,86,6,4,3,2,2,7,5,34,46,29,41
52,41,52,46,58,28,68,28,39,22,20,31,44,62,3,28,34,44,93,55,46,35,42,78,14,32,3,6,7,18,5,21,41,20,23
53,62,55,22,50,18,24,35,58,34,38,29,47,78,82,14,18,28,78,51,66,39,46,42,28,36,8,6,4,58,0,17,27,18,24
54,62,56,44,58,30,72,28,54,42,31,38,47,66,58,36,22,18,74,40,52,57,52,8,8,10,2,3,2,84,5,24,49,34,46
55,77,63,28,55,18,55,38,58,76,42,62,49,71,4,18,31,18,88,67,74,50,50,8,6,8,2,3,2,80,50,12,36,22,57
56,68,78,42,55,34,22,38,48,90,31,78,72,81,62,18,12,72,88,74,69,41,52,8,12,18,5,3,68,24,0,11,57,33,44
57,73,68,23,56,12,28,28,60,74,42,57,66,78,65,12,18,30,92,67,87,34,46,72,5,7,4,6,2,12,5,6,5,41,58
58,64,67,38,57,31,22,33,68,55,46,47,54,72,25,21,23,18,34,61,69,54,52,4,3,6,1,1,1,88,0,18,49,30,34
59,71,69,18,56,6,41,22,70,74,48,58,62,78,55,7,29,12,74,66,89,50,50,5,3,7,2,2,1,89,0,50,2,8,44
60,62,64,10,55,8,35,18,58,32,28,22,70,67,88,5,18,8,28,45,93,52,40,5,4,6,3,4,2,88,0,2,1,18,56
61,68,64,28,58,12,58,28,62,45,41,34,57,73,12,22,43,22,82,61,77,44,40,38,18,28,4,6,3,72,50,20,8,32,36
62,68,60,18,54,12,78,28,62,58,35,45,61,74,4,11,42,18,68,63,72,48,50,8,6,7,2,4,3,84,1,6,12,28,44
63,68,72,58,61,33,79,28,52,60,45,49,57,76,4,44,18,32,92,63,54,58,48,3,31,22,1,1,1,86,0,18,62,34,36
64,74,73,52,64,36,28,38,57,81,42,66,60,78,80,18,14,34,82,70,67,53,57,12,18,48,6,5,7,72,50,33,61,41,39
65,57,47,54,62,69,67,52,58,38,52,41,59,68,20,42,28,20,16,61,31,62,50,5,4,4,1,2,1,88,50,8,61,37,28
66,67,55,31,58,28,43,34,58,74,40,48,52,62,43,22,40,18,75,42,68,45,52,22,10,18,2,3,2,86,5,24,47,20,31
67,53,66,57,58,33,82,32,56,24,31,36,48,74,14,33,22,38,92,66,45,54,46,8,22,14,1,2,3,80,0,14,55,28,20
68,82,68,34,60,29,64,32,61,76,46,58,55,67,7,22,31,16,72,63,62,55,56,3,2,5,1,1,1,92,0,28,57,24,41
69,64,67,32,61,31,22,32,54,78,49,63,58,56,88,21,45,28,88,60,71,42,55,45,16,18,5,4,3,74,0,28,45,20,44
70,63,58,52,61,45,72,28,57,54,49,48,46,68,8,34,22,18,72,55,46,60,46,5,4,5,1,2,1,89,50,18,57,28,52
71,79,74,41,58,26,71,32,52,92,31,81,63,78,5,18,22,56,92,66,70,44,57,34,38,36,18,12,23,41,0,24,68,39,48
72,42,61,55,58,43,27,38,44,26,41,39,64,71,88,30,15,52,88,63,34,44,53,8,42,67,4,4,12,48,0,17,46,22,19
73,74,70,18,52,7,18,18,65,68,58,45,61,72,74,8,14,18,28,55,92,55,50,5,3,4,2,3,1,92,0,2,5,18,67
74,69,58,32,74,42,36,38,48,68,34,52,57,72,44,18,41,38,82,63,56,50,54,76,6,7,2,2,4,18,0,22,61,28,27
75,52,61,56,60,28,73,28,42,28,35,34,57,63,8,22,18,44,84,67,46,46,42,18,34,28,4,4,2,72,5,22,52,21,41
76,70,79,44,58,28,22,30,46,68,40,60,66,82,78,22,18,28,82,71,74,52,55,20,18,28,5,8,3,82,0,33,54,38,34
77,81,67,34,65,31,65,28,62,91,49,72,58,79,20,18,31,38,82,68,63,54,56,8,5,7,1,2,3,84,0,14,63,41,36
78,56,34,73,76,86,83,38,28,18,31,24,77,70,2,22,14,87,92,62,16,58,46,2,3,2,1,1,96,3,1,5,67,41,12
79,73,58,22,66,61,25,35,52,84,46,54,63,70,54,18,44,26,60,67,51,40,58,3,4,5,1,2,1,90,0,14,46,32,34
80,58,39,55,62,71,80,58,62,38,56,32,64,69,11,34,23,55,78,48,24,58,46,3,4,8,1,2,1,82,0,8,57,22,34
81,78,72,8,52,8,28,35,60,68,22,45,58,75,72,5,12,85,18,60,92,40,25,8,4,8,3,5,1,94,0,2,1,20,30
82,61,78,34,56,27,20,32,47,56,35,42,52,82,86,22,14,18,88,63,74,49,52,78,7,8,3,4,2,22,0,14,48,36,54
83,78,62,35,58,67,22,42,55,87,66,61,54,73,74,18,16,18,12,68,49,58,57,3,3,4,2,2,1,92,0,14,56,28,41
84,62,44,38,67,39,76,28,57,42,48,31,56,58,5,22,61,28,92,47,35,52,45,3,6,4,2,2,2,88,5,14,41,18,24
85,71,58,28,66,30,54,28,42,72,34,49,45,63,18,17,38,34,88,64,62,41,55,72,8,10,3,2,2,26,0,29,54,22,37
86,48,61,39,56,28,71,28,57,52,40,44,58,72,5,26,18,35,78,54,57,50,46,72,10,8,3,4,1,74,5,24,51,20,42
87,58,69,22,56,27,22,30,34,72,28,61,66,70,68,18,24,28,78,63,74,52,58,12,18,24,8,8,6,78,0,31,49,42,57
88,46,52,41,62,34,72,32,57,27,36,32,43,61,8,23,28,15,92,58,48,49,43,18,38,22,3,2,2,68,7,18,50,31,27
89,74,82,18,57,19,18,32,45,88,41,63,68,84,79,12,16,18,78,81,89,52,50,72,5,8,2,3,1,84,0,10,24,44,37
90,64,49,42,58,67,32,58,54,61,57,46,52,63,22,26,41,33,82,55,47,45,50,78,4,6,2,3,1,12,0,22,44,31,28
91,41,54,38,58,28,23,32,34,18,22,27,57,68,18,22,18,39,93,46,52,42,53,34,66,35,8,7,6,41,0,19,36,31,44
92,71,68,52,74,44,78,44,60,78,57,62,58,79,8,28,22,32,86,70,54,55,52,28,24,26,3,5,8,62,50,24,63,33,35
93,78,74,28,66,28,18,34,52,86,38,61,57,70,84,18,22,34,88,67,73,40,54,88,3,4,2,2,1,8,5,11,47,18,29
94,78,71,42,66,32,82,28,62,68,57,55,50,73,12,34,22,10,82,70,63,60,52,3,4,5,1,2,2,88,0,18,58,41,35
95,84,58,35,62,61,32,33,52,96,46,80,72,67,78,14,28,28,22,71,57,45,54,3,2,4,1,1,1,88,0,26,47,18,63
96,68,54,55,62,55,78,58,60,54,52,45,57,62,20,41,36,12,72,58,38,62,54,3,4,5,1,2,1,92,0,18,61,33,52
97,78,74,38,66,27,24,26,62,81,41,58,52,79,88,18,16,18,72,67,72,54,57,8,8,10,2,3,2,84,50,12,61,35,46
98,74,71,4,42,3,35,12,41,55,22,28,62,73,3,6,12,12,14,63,96,33,35,61,7,10,3,2,2,74,5,2,1,18,24
99,78,67,42,63,30,62,28,55,82,46,68,61,74,18,19,24,22,88,71,64,58,54,18,12,14,3,4,5,78,0,22,57,35,41
100,78,82,38,61,28,24,32,66,89,39,72,58,80,62,18,14,22,78,74,76,54,57,6,18,42,3,4,5,78,50,21,63,34,71
101,73,62,38,58,43,28,42,52,78,44,67,55,67,36,18,27,18,22,64,57,55,54,3,2,4,1,2,1,96,0,18,60,46,82
102,68,46,42,67,64,30,38,58,51,63,39,62,74,68,22,47,52,77,65,34,54,48,12,8,10,3,2,3,86,0,24,57,41,28
103,72,64,32,58,28,22,30,61,67,42,56,57,64,78,16,24,12,78,63,68,55,56,3,2,4,1,1,1,94,0,20,57,34,41
104,73,61,56,64,38,78,42,58,55,52,49,66,71,5,34,41,24,12,62,46,57,51,2,4,8,1,3,1,92,0,18,55,22,63
105,68,79,42,62,33,26,34,49,78,44,64,61,84,68,18,14,42,88,71,77,52,46,12,18,38,5,4,2,72,0,18,57,53,31
106,64,78,34,58,28,18,34,61,79,42,70,63,74,83,18,22,27,17,61,72,52,56,8,7,14,2,2,1,88,0,18,57,31,48
107,78,70,42,64,39,28,30,32,84,28,68,71,63,77,17,22,42,66,67,74,45,58,18,40,22,2,3,8,55,0,22,49,46,34
108,59,66,39,55,28,24,34,52,29,24,38,58,63,84,22,18,43,78,56,61,44,52,78,10,16,4,3,2,18,0,20,42,31,49
109,68,84,43,64,31,26,38,55,82,40,67,63,81,82,18,16,42,92,71,79,52,48,18,34,31,8,6,24,39,0,24,57,41,36
110,84,76,8,45,6,38,18,62,98,41,81,72,74,42,3,8,24,82,80,97,44,31,12,7,14,4,5,2,78,5,3,5,18,56
111,74,56,34,70,44,58,34,40,76,48,52,53,66,69,20,48,30,78,66,61,45,58,78,4,6,1,3,2,14,0,18,62,33,38
112,68,82,42,61,29,18,31,54,74,39,63,56,79,82,18,14,32,72,71,76,48,52,64,10,16,2,2,3,18,0,24,57,38,27
113,62,64,38,58,24,48,32,46,68,52,55,57,66,35,22,41,38,88,60,72,45,58,28,36,34,3,4,2,72,50,28,50,40,42
114,74,82,8,52,4,28,14,41,46,26,34,71,72,30,4,10,32,92,87,98,35,36,40,18,18,5,4,8,60,1,1,1,14,21
115,68,64,41,63,28,72,28,52,54,36,46,48,70,52,34,31,35,88,67,58,55,52,5,12,10,1,2,1,82,3,22,58,18,34
116,72,48,46,67,64,78,62,44,58,43,42,55,74,5,24,33,62,72,63,36,49,42,78,5,6,2,2,1,8,0,12,56,31,18
117,78,72,60,84,42,78,42,55,68,34,46,66,86,16,40,58,24,85,70,50,64,57,8,12,10,2,1,2,84,0,18,63,35,22
118,68,52,45,75,36,72,42,48,56,34,43,57,66,3,28,41,62,88,70,54,52,55,72,14,10,3,2,6,16,0,8,54,35,18
119,73,64,41,57,28,18,34,52,61,44,46,58,70,82,22,24,28,86,59,62,49,56,22,24,28,3,4,5,72,0,14,48,32,37
120,55,52,22,50,6,20,35,45,18,28,32,60,78,8,28,24,8,12,68,84,45,35,5,3,3,2,2,1,94,5,12,10,14,22
121,68,58,42,54,18,78,28,61,42,36,40,57,68,78,22,41,23,88,55,66,52,50,12,8,14,3,5,2,82,5,18,44,35,48
122,55,66,52,61,28,72,24,44,34,22,31,58,73,14,24,18,18,96,62,57,55,53,6,8,10,2,2,3,88,8,17,54,19,30
123,67,54,48,62,67,78,35,58,42,38,41,56,72,51,28,22,18,28,60,31,57,49,8,10,7,2,2,1,92,0,14,61,26,34
124,54,62,36,64,28,78,28,44,39,31,34,55,54,78,26,33,18,78,61,58,53,57,7,12,10,3,3,2,91,50,38,45,21,41
125,44,41,67,68,64,78,42,52,19,28,27,56,72,21,38,11,46,80,54,14,63,34,71,16,7,2,1,2,23,0,10,62,18,16
126,64,45,61,58,62,88,52,55,66,42,47,71,74,2,38,21,48,15,63,22,58,41,8,18,16,5,4,10,62,50,11,60,24,69
127,72,78,8,52,6,34,24,60,66,48,45,62,72,78,5,18,18,22,56,95,52,50,18,10,12,6,8,4,82,5,2,1,18,58
128,68,82,48,61,34,18,28,54,81,45,67,63,86,87,18,12,43,88,72,74,58,56,22,42,54,10,8,12,47,5,22,66,24,28
129,79,87,20,62,8,33,18,58,95,44,71,68,82,42,6,12,36,82,74,96,52,50,67,8,12,4,4,3,62,0,1,2,18,39
130,52,44,54,57,48,74,40,63,42,49,41,56,60,5,39,34,35,87,58,32,56,49,5,7,8,2,3,2,86,0,16,55,31,64
131,74,66,28,63,21,22,22,58,82,41,61,55,68,88,14,27,22,78,57,77,54,57,12,8,14,3,4,2,86,0,18,48,36,83
132,61,54,63,58,52,72,46,53,44,47,49,56,67,4,41,18,26,83,62,31,57,45,6,8,9,2,2,1,78,50,18,62,29,27
133,70,73,28,62,23,20,28,64,58,34,52,45,71,84,12,18,18,27,57,70,48,52,3,5,7,1,2,1,88,5,12,58,44,67
134,52,58,59,66,41,72,42,55,23,42,31,57,68,5,21,24,42,82,62,34,54,48,66,12,10,2,3,2,24,50,18,55,20,26
135,75,62,55,56,44,82,38,67,68,58,54,60,66,18,34,32,28,72,61,55,57,52,6,8,7,2,2,2,92,0,18,61,43,41
136,72,68,18,54,8,35,22,61,80,42,63,66,78,72,10,24,10,88,67,92,52,50,14,6,9,3,4,2,82,0,7,3,18,37
137,68,70,38,56,18,28,34,54,71,24,52,58,74,24,18,22,36,90,67,82,41,52,35,42,38,10,8,6,62,50,28,43,46,33
138,71,63,56,61,43,78,34,58,55,39,49,57,77,3,31,18,12,78,57,45,67,41,3,4,5,1,2,1,93,2,12,62,28,23
139,68,54,38,58,34,28,42,55,41,34,40,47,62,24,18,33,28,85,49,57,44,52,18,12,18,4,3,2,72,50,18,43,21,36
140,78,55,42,82,38,82,44,61,66,57,45,52,76,5,18,48,35,88,71,44,58,44,74,12,8,3,2,1,12,50,12,63,34,41
141,78,79,45,64,28,73,32,52,86,34,72,58,83,41,18,22,28,92,67,75,55,54,62,14,28,6,5,6,43,0,16,62,35,48
142,72,78,34,62,31,18,28,61,67,46,58,57,82,83,18,20,22,12,64,69,56,58,6,8,8,2,2,1,83,0,18,60,30,52
143,82,74,34,68,37,28,30,58,89,52,71,61,66,41,18,22,20,78,72,69,55,54,8,10,18,2,2,3,90,0,22,63,48,33
144,74,38,42,79,61,77,28,43,41,35,28,62,56,6,22,54,15,22,58,24,60,57,3,4,5,1,2,1,92,5,17,48,21,24
145,72,60,44,72,34,72,30,48,68,52,46,57,58,8,22,58,40,92,66,54,49,58,18,32,24,4,3,2,86,0,34,55,18,41
146,56,63,52,57,49,72,38,44,58,46,49,61,71,12,44,22,45,88,63,51,54,43,8,18,29,2,3,2,78,1,16,55,34,32
147,62,38,54,67,72,78,58,60,34,52,41,49,70,6,28,44,22,74,61,24,58,47,8,12,10,3,4,2,92,5,11,55,21,27
148,78,70,55,68,44,62,32,61,63,49,47,58,64,4,28,18,30,68,66,52,60,54,8,18,22,1,1,3,78,0,16,62,35,42
149,69,38,58,66,82,78,52,63,24,48,31,62,74,5,28,29,48,72,60,22,54,44,18,14,22,3,5,6,88,0,16,57,39,28
150,72,68,42,58,29,36,28,34,83,28,61,66,74,88,18,22,31,90,75,70,52,54,18,28,40,5,4,12,62,5,18,57,24,19
151,67,54,56,63,55,88,58,62,66,54,49,57,71,5,42,24,34,74,61,38,68,46,7,14,18,2,3,1,82,5,8,58,41,52
152,91,86,5,54,6,44,12,58,93,20,52,77,88,8,2,18,8,18,82,98,52,46,3,2,4,1,2,1,91,1,1,2,24,41
153,78,72,36,76,35,22,38,54,84,42,61,58,80,82,18,47,28,88,73,69,52,57,12,18,24,2,4,2,72,0,18,66,20,39
154,72,58,41,66,44,69,29,57,60,52,48,56,68,24,28,34,36,84,63,54,55,52,24,21,28,3,4,2,82,5,18,61,32,39
155,72,79,39,63,28,24,34,54,58,47,44,62,79,84,20,14,21,68,66,74,55,53,6,8,14,2,2,1,85,0,14,60,32,41
156,75,60,38,72,36,72,28,62,66,47,44,58,70,8,24,46,42,82,63,52,56,54,10,18,20,2,3,2,72,50,16,57,33,61
157,84,63,7,40,5,25,30,62,72,33,41,58,78,14,5,18,18,22,55,96,35,50,10,5,8,3,4,1,88,0,2,1,20,34
158,58,44,32,56,58,42,66,61,52,57,39,54,63,57,29,52,22,78,49,41,45,53,12,9,14,3,5,4,82,0,18,47,27,34
159,57,74,56,60,31,72,34,40,55,28,44,61,63,8,41,20,38,92,68,62,45,53,18,34,49,5,3,2,74,10,27,48,35,72
160,63,42,57,61,58,78,45,53,29,36,31,64,56,2,28,24,34,83,58,22,48,41,3,18,12,2,1,2,74,0,17,49,20,52
161,74,83,28,57,22,22,35,63,79,44,61,58,66,86,16,18,18,28,66,84,55,54,6,5,7,2,4,1,92,0,24,57,32,71
162,67,63,45,64,34,72,35,70,49,58,43,56,72,18,32,27,18,80,60,55,62,55,3,5,4,1,1,0,93,0,16,60,38,52
163,54,39,61,73,67,71,52,48,27,32,28,63,71,3,34,41,57,79,62,22,55,49,58,47,44,2,2,4,31,1,12,57,18,21
164,78,71,8,58,6,35,12,46,40,22,28,63,62,82,5,18,22,73,55,95,52,50,12,8,10,3,4,4,78,0,0,2,18,34
165,67,63,38,57,40,28,52,58,66,42,52,61,64,76,24,22,18,78,62,71,53,49,55,18,12,5,4,2,72,0,18,49,20,34
166,68,63,34,58,22,28,44,54,72,49,61,57,58,22,18,32,24,88,56,69,52,51,14,10,16,8,6,5,82,50,26,45,30,78
167,62,41,36,71,64,35,46,53,44,47,39,58,70,11,34,42,33,72,63,39,66,51,44,8,10,2,2,2,78,0,8,57,24,31
168,78,74,28,65,27,28,22,48,87,39,62,57,84,74,12,16,22,88,71,81,46,52,82,4,3,2,2,3,8,5,22,54,18,21
169,63,56,47,62,47,28,28,55,42,44,39,61,67,74,34,24,22,72,58,45,48,54,8,8,12,2,4,2,86,0,18,57,31,41
170,68,61,42,60,45,28,42,58,72,64,52,57,66,41,20,18,58,95,58,49,35,51,86,2,5,1,2,4,7,0,25,49,32,31
171,68,52,35,61,34,38,52,46,61,41,42,58,64,18,24,63,35,12,52,57,44,54,68,7,10,2,3,2,12,0,28,39,31,37
172,68,64,24,58,10,74,28,55,58,34,41,52,72,6,38,35,35,90,67,84,50,50,40,34,38,6,18,2,72,50,50,50,30,66
173,58,52,34,67,28,54,42,49,55,33,41,54,68,31,24,66,44,92,63,61,46,50,84,4,3,1,2,2,9,5,22,44,30,37
174,69,74,12,62,8,35,18,48,61,28,34,67,72,46,6,22,22,76,58,93,42,41,72,8,7,4,3,2,14,5,4,3,18,49
175,48,66,42,58,28,18,28,52,24,41,32,61,77,68,31,22,18,30,55,62,56,54,8,7,8,2,2,1,82,5,14,49,22,21
176,68,74,24,62,26,18,28,54,72,46,58,57,71,86,16,20,22,92,63,76,42,48,78,5,4,2,2,1,14,10,14,56,20,34
177,66,62,58,64,47,78,32,61,39,45,42,59,74,18,34,28,23,78,63,44,54,52,5,8,12,1,1,2,89,50,18,57,36,41
178,57,63,44,56,31,28,42,53,56,34,46,61,72,82,32,18,48,85,64,58,45,48,62,14,28,6,4,12,22,5,18,47,33,41
179,63,58,47,55,28,38,42,45,49,34,44,61,66,18,31,22,92,88,62,54,30,48,4,3,4,2,2,96,5,0,12,39,41,28
180,61,69,42,62,33,29,38,47,41,34,38,60,73,78,44,18,38,89,67,64,48,54,22,18,16,3,4,6,74,0,28,52,35,28
181,78,71,41,62,34,34,28,57,78,46,55,53,72,85,18,22,25,95,66,67,52,58,12,18,22,4,6,3,78,50,20,60,34,37
182,58,61,45,57,32,82,34,44,42,30,39,63,63,10,28,27,45,90,59,54,38,47,22,68,12,2,2,4,62,0,14,38,24,49
183,47,67,58,62,28,72,28,41,27,24,38,62,66,18,34,18,35,88,56,54,44,46,18,38,24,3,2,4,72,50,22,39,31,18
184,78,70,42,72,34,28,44,52,86,48,66,56,80,18,18,24,55,92,73,69,46,58,78,7,6,2,2,4,10,0,12,61,22,31
185,56,61,42,57,30,35,35,49,48,44,41,58,62,67,28,22,35,84,53,59,41,52,18,26,43,4,3,5,72,0,27,48,26,46
186,78,52,28,79,28,66,26,62,51,58,34,47,76,12,22,74,18,74,69,60,66,55,8,6,7,1,2,2,84,5,21,49,30,24
187,68,63,52,58,32,79,28,54,66,42,49,61,72,2,28,14,58,92,54,46,44,50,22,46,18,8,6,18,24,50,22,55,37,62
188,64,73,36,58,24,22,28,46,57,18,52,54,81,86,20,18,28,68,63,71,44,48,78,6,8,3,2,1,18,0,26,44,35,41
189,74,43,28,78,54,72,28,42,67,55,39,52,64,12,24,68,18,38,66,46,62,60,5,4,3,1,1,1,92,0,22,44,18,24
190,71,60,55,66,38,79,45,58,63,49,51,57,70,12,44,31,18,88,62,34,61,47,3,4,6,1,2,1,90,0,18,65,30,28
191,78,74,42,67,33,28,34,60,83,41,58,57,79,15,20,18,26,78,72,71,58,56,6,10,14,2,3,4,86,0,18,62,31,38
192,74,55,32,78,37,78,28,62,67,58,42,49,71,12,18,76,28,86,70,52,63,56,12,18,10,2,4,3,78,0,18,41,34,27
193,62,44,41,57,54,38,48,52,45,49,40,55,51,44,34,31,58,87,52,39,45,50,32,18,22,3,5,2,78,0,18,48,22,33
194,71,74,10,56,8,46,28,52,88,22,54,61,66,1,4,18,47,98,68,93,39,50,72,2,4,3,10,1,7,0,1,2,20,83
195,72,62,38,58,31,65,28,54,68,36,49,48,55,8,18,34,28,78,57,61,47,56,7,14,18,3,4,2,88,0,24,44,22,37
196,48,45,54,52,33,66,42,46,18,28,31,55,68,8,24,22,41,78,49,36,44,39,24,18,28,5,6,3,62,1,18,49,23,22
