stimulus,trustworthy,attractive,dominant,smart,age,gender,weight,typical,happy,familiar,outgoing,memorable,well-groomed,long-haired,smug,dorky,skin-color,hair-color,alert,cute,privileged,liberal,asian,middle-eastern,hispanic,islander,native,black,white,looks-like-you,gay,electable,godly,outdoors
389,49,78,42,55,28,22,38,52,41,34,40,71,79,86,18,20,34,92,57,73,46,53,32,22,28,8,6,18,44,5,17,48,36,24
421,74,57,35,71,42,28,34,46,63,44,41,52,78,67,18,33,25,72,68,58,52,54,18,8,10,4,6,3,86,0,18,58,21,29
424,78,54,34,61,84,24,45,62,82,60,56,57,68,27,21,33,22,18,63,42,52,54,2,1,2,1,1,1,96,1,4,58,50,41
430,78,72,18,56,8,28,20,62,84,35,54,67,74,60,5,22,22,78,71,90,52,50,18,8,12,4,6,2,78,0,4,3,30,28
446,62,44,48,78,53,78,38,52,34,39,32,57,63,8,29,41,55,88,67,28,54,46,92,2,2,1,1,1,4,50,10,49,22,18
454,45,88,28,52,24,8,28,20,34,18,32,66,90,92,24,8,18,74,61,84,42,40,78,4,6,2,2,3,24,0,18,30,35,18
457,74,81,34,62,24,28,32,41,78,38,63,66,78,92,14,18,68,88,71,77,45,47,35,18,34,8,6,28,46,5,18,58,52,46
483,71,68,54,61,34,78,34,62,57,48,52,57,73,4,22,18,20,74,66,46,58,43,2,2,3,1,1,1,92,0,18,63,39,44
496,72,63,28,57,27,18,28,52,82,34,61,56,67,58,18,46,20,72,63,74,48,52,18,8,10,3,5,2,86,0,22,44,29,34
501,58,79,42,55,28,18,32,41,56,34,49,61,78,66,14,9,68,92,62,74,38,48,71,6,10,3,2,8,12,0,18,43,22,24
515,52,90,42,56,24,4,18,28,24,35,40,78,82,92,20,6,10,12,72,74,68,55,2,1,3,1,1,1,95,0,18,58,41,34
520,72,58,28,67,32,28,35,54,82,48,45,61,66,74,12,58,25,62,69,63,42,56,8,7,10,3,2,3,86,0,18,49,21,71
527,78,66,32,58,44,22,42,61,77,54,63,52,72,78,17,23,28,85,61,59,51,52,8,14,20,3,4,2,86,0,18,57,21,46
530,68,63,44,59,45,28,38,52,71,46,57,66,72,61,18,22,28,72,64,67,45,50,6,4,10,1,1,2,86,0,22,49,20,27
552,54,64,37,58,19,58,30,52,46,43,42,60,72,66,41,44,25,78,57,68,45,42,12,10,16,3,4,5,84,50,12,36,28,31
559,58,74,41,56,28,17,31,49,34,33,36,62,68,76,24,20,25,78,57,71,52,50,22,10,12,4,5,3,82,0,24,55,28,29
594,52,44,42,58,45,28,42,56,19,49,30,57,63,34,18,36,18,82,52,38,48,54,12,10,11,3,5,2,88,50,24,46,18,27
599,68,66,39,54,34,22,35,48,61,35,44,57,72,8,22,12,44,85,58,62,31,42,22,61,10,3,8,6,58,0,12,43,28,74
606,39,60,63,58,28,79,22,24,17,26,28,62,67,3,20,14,36,92,74,42,45,44,10,62,20,5,5,2,58,0,10,38,12,64
612,68,70,22,54,18,34,22,28,72,20,58,62,78,22,12,18,32,42,66,84,34,45,18,10,20,5,8,5,74,0,10,15,25,70
619,75,78,12,55,8,55,18,60,82,20,68,70,72,2,8,20,20,85,74,96,50,50,10,8,10,5,5,5,85,0,0,0,12,18
622,74,63,41,69,61,34,28,52,88,45,67,56,82,8,18,22,18,72,68,57,44,56,8,6,7,2,4,1,86,0,28,52,35,32
626,58,62,38,57,34,27,42,41,45,52,43,60,66,22,28,31,35,88,56,64,46,52,78,4,5,2,2,1,18,50,28,49,27,61
631,55,52,28,53,14,20,35,50,28,32,31,56,68,82,18,34,18,72,54,63,50,50,8,5,7,2,4,2,92,0,24,12,20,22
656,61,47,36,74,33,73,34,52,43,45,34,55,66,6,29,63,18,84,62,41,56,58,12,8,10,2,2,2,90,50,31,49,24,23
657,74,92,58,78,34,22,34,18,93,29,72,71,94,84,12,6,58,96,84,66,63,56,8,12,10,5,4,78,12,1,18,69,54,17
706,72,63,34,74,52,22,38,61,67,58,46,54,72,78,22,31,18,78,66,58,49,57,5,6,7,2,2,3,87,0,12,58,28,24
718,63,72,18,66,18,20,25,54,38,29,24,61,63,85,10,22,12,18,41,79,47,51,3,2,4,1,1,1,92,0,12,20,27,71
719,78,66,42,62,63,22,45,61,68,55,54,60,74,57,18,16,15,10,67,48,57,49,3,2,2,1,1,1,96,0,6,64,20,52
721,72,68,18,57,8,35,35,52,86,34,62,63,78,45,8,22,28,72,74,91,48,50,50,5,18,3,4,1,62,0,2,2,20,88
747,74,78,8,43,6,44,22,61,56,34,40,67,72,6,5,12,18,78,66,97,36,50,14,10,14,3,4,4,88,0,5,2,11,24
758,74,67,47,61,28,68,28,54,66,37,58,52,77,3,22,18,27,88,63,62,56,51,8,22,20,2,1,1,83,0,18,60,35,31
768,68,61,38,57,35,18,34,62,63,48,52,59,75,73,18,22,18,72,61,58,54,51,6,5,6,2,3,2,89,50,20,56,44,42
774,66,58,42,57,36,68,28,61,58,43,48,55,60,5,39,34,20,32,57,54,52,48,5,4,6,2,3,2,88,50,18,56,33,22
784,69,74,42,61,46,72,30,35,78,54,63,76,66,86,18,24,18,74,64,62,55,58,1,1,3,1,1,1,96,0,22,57,34,46
794,62,81,40,54,21,12,28,36,58,28,51,67,63,86,18,14,38,82,61,79,39,48,72,8,10,3,2,1,18,0,22,44,23,31
804,72,48,34,50,35,40,45,52,78,35,58,57,71,8,22,41,30,78,56,62,45,48,58,8,10,2,5,1,45,50,17,54,31,33
810,67,63,42,65,28,68,35,62,58,54,46,47,74,8,20,32,18,78,60,55,58,49,4,5,7,1,2,1,88,50,28,59,34,37
817,71,74,8,45,8,28,35,52,67,20,46,61,62,78,6,14,35,86,63,92,45,50,72,3,4,3,2,1,12,0,3,2,8,58
820,52,48,28,72,36,18,30,54,24,33,32,61,66,84,22,58,30,72,51,44,49,55,6,14,24,2,3,4,74,0,17,44,18,27
849,78,52,56,77,72,72,52,68,55,62,46,60,78,2,22,48,18,78,66,34,62,41,2,2,3,1,1,1,95,5,7,66,44,39
877,62,54,57,63,34,72,35,52,45,41,44,56,69,18,39,22,38,63,58,41,54,52,3,8,10,1,2,1,92,0,18,57,22,48
884,52,58,47,54,37,70,35,48,28,34,41,56,57,3,24,18,36,82,61,44,41,46,8,22,54,4,3,2,76,0,16,45,31,62
891,63,76,41,59,23,18,44,57,88,34,74,71,82,78,12,18,25,76,72,80,61,57,10,18,42,7,6,3,72,0,11,69,46,19
905,66,62,34,58,35,38,42,56,61,50,44,53,67,8,14,18,22,78,64,68,45,54,8,7,10,3,4,5,82,50,22,55,18,37
907,74,68,35,58,20,28,28,52,82,33,64,61,70,78,18,24,18,65,72,79,47,54,12,6,10,3,4,2,82,5,22,56,41,57
915,61,69,40,62,35,24,32,45,52,38,45,60,78,72,18,12,35,82,67,58,44,52,87,2,2,1,1,1,8,0,16,41,22,39
921,78,62,32,76,28,35,42,54,73,41,48,57,84,21,18,46,33,92,71,68,45,52,82,2,3,1,2,1,10,50,18,61,30,22
927,71,54,44,79,31,78,32,63,57,46,42,58,78,8,34,62,28,86,67,49,52,50,5,8,8,1,2,3,84,0,13,56,18,24
930,58,46,48,74,41,82,44,52,34,33,30,56,69,3,41,57,28,86,62,28,63,45,8,24,18,2,1,1,76,50,10,54,12,22
934,68,72,34,62,32,18,28,55,63,40,52,58,76,88,20,18,22,78,60,66,48,54,8,22,18,3,3,2,82,0,18,52,24,44
945,67,62,54,66,58,78,38,61,71,53,57,55,78,8,27,24,22,62,69,49,64,52,3,4,6,1,2,2,88,5,16,68,31,23
953,68,42,51,56,78,32,62,46,54,52,41,65,61,12,34,28,48,66,49,37,44,52,8,6,12,4,3,4,82,0,21,48,40,57
955,78,74,34,68,28,16,34,46,86,52,63,60,81,78,14,18,35,91,67,72,49,58,18,14,32,6,4,3,74,0,22,55,18,28
960,76,74,34,62,28,22,30,29,78,42,61,66,72,82,12,18,68,92,71,77,40,52,8,7,12,4,5,84,10,5,20,54,45,44
979,55,62,48,60,42,78,35,45,60,50,45,58,65,5,35,20,48,88,57,28,55,48,10,25,35,2,3,2,80,0,10,52,20,22
683,52,57,44,58,28,61,34,43,41,45,36,66,63,4,22,27,22,18,60,55,49,54,3,8,7,1,1,1,86,50,31,47,35,67
