election_id,trial,slotA_face,chosen_slot,chosen_face,status,raw
45.0,0,a,B,b,ok,B
45.0,0,b,B,a,ok,B
45.0,1,a,B,b,ok,B
45.0,1,b,B,a,ok,B
45.0,2,a,A,a,ok,A
45.0,2,b,B,a,ok,B
46.0,0,a,B,b,ok,B
46.0,0,b,A,b,ok,A
46.0,1,a,B,b,ok,B
46.0,1,b,B,a,ok,B
46.0,2,a,A,a,ok,A
46.0,2,b,B,a,ok,B
47.0,0,a,B,b,ok,B
47.0,0,b,A,b,ok,A
47.0,1,a,A,a,ok,A
47.0,1,b,A,b,ok,A
47.0,2,a,B,b,ok,B
47.0,2,b,B,a,ok,B
48.0,0,a,B,b,ok,B
48.0,0,b,A,b,ok,A
48.0,1,a,B,b,ok,B
48.0,1,b,A,b,ok,A
48.0,2,a,B,b,ok,B
48.0,2,b,B,a,ok,B
49.0,0,a,A,a,ok,A
49.0,0,b,B,a,ok,B
49.0,1,a,A,a,ok,A
49.0,1,b,B,a,ok,B
49.0,2,a,A,a,ok,A
49.0,2,b,B,a,ok,B
50.0,0,a,A,a,ok,A
50.0,0,b,B,a,ok,B
50.0,1,a,A,a,ok,A
50.0,1,b,B,a,ok,B
50.0,2,a,B,b,ok,B
50.0,2,b,B,a,ok,B
51.0,0,a,B,b,ok,B
51.0,0,b,A,b,ok,A
51.0,1,a,B,b,ok,B
51.0,1,b,A,b,ok,A
51.0,2,a,B,b,ok,B
51.0,2,b,A,b,ok,A
52.0,0,a,A,a,ok,A
52.0,0,b,B,a,ok,B
52.0,1,a,A,a,ok,A
52.0,1,b,B,a,ok,B
53.0,0,a,A,a,ok,A
53.0,0,b,B,a,ok,B
53.0,1,a,A,a,ok,A
53.0,1,b,B,a,ok,B
52.0,2,a,A,a,ok,A
52.0,2,b,B,a,ok,B
53.0,2,a,A,a,ok,A
53.0,2,b,B,a,ok,B
54.0,0,a,B,b,ok,B
54.0,0,b,A,b,ok,A
54.0,2,a,B,b,ok,B
54.0,2,b,A,b,ok,A
54.0,1,a,B,b,ok,B
54.0,1,b,A,b,ok,A
55.0,0,a,A,a,ok,A
55.0,0,b,B,a,ok,B
55.0,1,a,A,a,ok,A
55.0,1,b,B,a,ok,B
56.0,0,a,A,a,ok,A
56.0,0,b,B,a,ok,B
55.0,2,a,A,a,ok,A
55.0,2,b,B,a,ok,B
56.0,1,a,A,a,ok,A
56.0,1,b,B,a,ok,B
56.0,2,a,A,a,ok,A
56.0,2,b,B,a,ok,B
57.0,0,a,B,b,ok,B
57.0,0,b,A,b,ok,A
57.0,1,a,B,b,ok,B
57.0,1,b,A,b,ok,A
57.0,2,a,B,b,ok,B
57.0,2,b,A,b,ok,A
58.0,0,a,B,b,ok,B
58.0,0,b,A,b,ok,A
58.0,1,a,B,b,ok,B
58.0,1,b,A,b,ok,A
58.0,2,a,B,b,ok,B
58.0,2,b,A,b,ok,A
59.0,0,a,A,a,ok,A
59.0,0,b,B,a,ok,B
59.0,1,a,A,a,ok,A
59.0,1,b,B,a,ok,B
59.0,2,a,A,a,ok,A
59.0,2,b,B,a,ok,B
60.0,0,a,A,a,ok,A
60.0,0,b,A,b,ok,A
60.0,1,a,B,b,ok,B
60.0,1,b,A,b,ok,A
60.0,2,a,B,b,ok,B
60.0,2,b,A,b,ok,A
61.0,0,a,B,b,ok,B
61.0,0,b,A,b,ok,A
61.0,1,a,B,b,ok,B
61.0,1,b,A,b,ok,A
62.0,1,a,A,a,ok,A
62.0,1,b,B,a,ok,B
62.0,0,a,A,a,ok,A
62.0,0,b,B,a,ok,B
61.0,2,a,B,b,ok,B
61.0,2,b,A,b,ok,A
62.0,2,a,A,a,ok,A
62.0,2,b,B,a,ok,B
64.0,1,a,A,a,ok,A
64.0,1,b,A,b,ok,A
64.0,2,a,A,a,ok,A
64.0,2,b,A,b,ok,A
64.0,0,a,A,a,ok,A
64.0,0,b,A,b,ok,A
65.0,0,a,B,b,ok,B
65.0,0,b,A,b,ok,A
65.0,1,a,B,b,ok,B
65.0,1,b,A,b,ok,A
65.0,2,a,B,b,ok,B
65.0,2,b,A,b,ok,A
66.0,0,a,B,b,ok,B
66.0,0,b,B,a,ok,B
66.0,1,a,A,a,ok,A
66.0,1,b,B,a,ok,B
66.0,2,a,B,b,ok,B
66.0,2,b,A,b,ok,A
67.0,1,a,A,a,ok,A
67.0,1,b,B,a,ok,B
67.0,0,a,A,a,ok,A
67.0,0,b,B,a,ok,B
67.0,2,a,A,a,ok,A
67.0,2,b,B,a,ok,B
70.0,0,a,B,b,ok,B
70.0,0,b,A,b,ok,A
70.0,2,a,B,b,ok,B
70.0,2,b,A,b,ok,A
70.0,1,a,B,b,ok,B
70.0,1,b,A,b,ok,A
71.0,0,a,A,a,ok,A
71.0,0,b,B,a,ok,B
71.0,2,a,A,a,ok,A
71.0,2,b,B,a,ok,B
72.0,0,a,B,b,ok,B
72.0,0,b,B,a,ok,B
71.0,1,a,A,a,ok,A
71.0,1,b,B,a,ok,B
72.0,1,a,B,b,ok,B
72.0,1,b,A,b,ok,A
72.0,2,a,B,b,ok,B
72.0,2,b,A,b,ok,A
73.0,0,a,A,a,ok,A
73.0,0,b,B,a,ok,B
73.0,1,a,A,a,ok,A
73.0,1,b,B,a,ok,B
73.0,2,a,A,a,ok,A
73.0,2,b,B,a,ok,B
74.0,0,a,B,b,ok,B
74.0,0,b,A,b,ok,A
74.0,1,a,B,b,ok,B
74.0,1,b,B,a,ok,B
74.0,2,a,B,b,ok,B
74.0,2,b,A,b,ok,A
75.0,1,a,A,a,ok,A
75.0,1,b,B,a,ok,B
75.0,0,a,A,a,ok,A
75.0,0,b,B,a,ok,B
76.0,0,a,A,a,ok,A
76.0,0,b,B,a,ok,B
75.0,2,a,A,a,ok,A
75.0,2,b,B,a,ok,B
76.0,1,a,A,a,ok,A
76.0,1,b,B,a,ok,B
76.0,2,a,A,a,ok,A
76.0,2,b,B,a,ok,B
77.0,0,a,B,b,ok,B
77.0,0,b,A,b,ok,A
77.0,1,a,B,b,ok,B
77.0,1,b,A,b,ok,A
77.0,2,a,B,b,ok,B
77.0,2,b,A,b,ok,A
78.0,0,a,A,a,ok,A
78.0,0,b,B,a,ok,B
78.0,1,a,B,b,ok,B
78.0,1,b,A,b,ok,A
78.0,2,a,A,a,ok,A
78.0,2,b,A,b,ok,A
79.0,0,a,B,b,ok,B
79.0,0,b,A,b,ok,A
79.0,1,a,B,b,ok,B
79.0,1,b,A,b,ok,A
80.0,0,a,B,b,ok,B
80.0,0,b,A,b,ok,A
79.0,2,a,B,b,ok,B
79.0,2,b,B,a,ok,B
80.0,1,a,B,b,ok,B
80.0,1,b,A,b,ok,A
80.0,2,a,B,b,ok,B
80.0,2,b,A,b,ok,A
81.0,0,a,B,b,ok,B
81.0,0,b,A,b,ok,A
81.0,1,a,B,b,ok,B
81.0,1,b,A,b,ok,A
81.0,2,a,B,b,ok,B
81.0,2,b,B,a,ok,B
82.0,0,a,B,b,ok,B
82.0,0,b,A,b,ok,A
82.0,1,a,B,b,ok,B
82.0,1,b,A,b,ok,A
82.0,2,a,B,b,ok,B
82.0,2,b,A,b,ok,A
83.0,0,a,A,a,ok,A
83.0,0,b,B,a,ok,B
83.0,1,a,B,b,ok,B
83.0,1,b,A,b,ok,A
83.0,2,a,A,a,ok,A
83.0,2,b,A,b,ok,A
84.0,0,a,A,a,ok,A
84.0,0,b,B,a,ok,B
84.0,1,a,A,a,ok,A
84.0,1,b,B,a,ok,B
84.0,2,a,A,a,ok,A
84.0,2,b,B,a,ok,B
85.0,0,a,A,a,ok,A
85.0,0,b,B,a,ok,B
85.0,1,a,B,b,ok,B
85.0,1,b,B,a,ok,B
85.0,2,a,A,a,ok,A
85.0,2,b,B,a,ok,B
86.0,1,a,A,a,ok,A
86.0,1,b,B,a,ok,B
86.0,0,a,A,a,ok,A
86.0,0,b,A,b,ok,A
86.0,2,a,A,a,ok,A
86.0,2,b,B,a,ok,B
87.0,1,a,A,a,ok,A
87.0,1,b,A,b,ok,A
87.0,0,a,A,a,ok,A
87.0,0,b,A,b,ok,A
87.0,2,a,A,a,ok,A
87.0,2,b,A,b,ok,A
88.0,0,a,A,a,ok,A
88.0,0,b,B,a,ok,B
88.0,1,a,A,a,ok,A
88.0,1,b,B,a,ok,B
88.0,2,a,A,a,ok,A
88.0,2,b,B,a,ok,B
89.0,0,a,B,b,ok,B
89.0,0,b,A,b,ok,A
89.0,1,a,B,b,ok,B
89.0,1,b,A,b,ok,A
90.0,0,a,B,b,ok,B
90.0,0,b,A,b,ok,A
89.0,2,a,B,b,ok,B
89.0,2,b,A,b,ok,A
90.0,1,a,A,a,ok,A
90.0,1,b,A,b,ok,A
90.0,2,a,B,b,ok,B
90.0,2,b,B,a,ok,B
91.0,0,a,B,b,ok,B
91.0,0,b,A,b,ok,A
91.0,2,a,B,b,ok,B
91.0,2,b,A,b,ok,A
91.0,1,a,B,b,ok,B
91.0,1,b,A,b,ok,A
92.0,0,a,A,a,ok,A
92.0,0,b,A,b,ok,A
92.0,1,a,B,b,ok,B
92.0,1,b,A,b,ok,A
93.0,0,a,B,b,ok,B
93.0,0,b,A,b,ok,A
92.0,2,a,B,b,ok,B
92.0,2,b,A,b,ok,A
93.0,1,a,B,b,ok,B
93.0,1,b,A,b,ok,A
94.0,0,a,A,a,ok,A
94.0,0,b,B,a,ok,B
93.0,2,a,B,b,ok,B
93.0,2,b,A,b,ok,A
94.0,2,a,A,a,ok,A
94.0,2,b,B,a,ok,B
94.0,1,a,A,a,ok,A
94.0,1,b,B,a,ok,B
95.0,0,a,A,a,ok,A
95.0,0,b,B,a,ok,B
95.0,1,a,A,a,ok,A
95.0,1,b,B,a,ok,B
95.0,2,a,A,a,ok,A
95.0,2,b,B,a,ok,B
96.0,0,a,A,a,ok,A
96.0,0,b,A,b,ok,A
96.0,1,a,A,a,ok,A
96.0,1,b,B,a,ok,B
96.0,2,a,A,a,ok,A
96.0,2,b,A,b,ok,A
97.0,0,a,B,b,ok,B
97.0,0,b,B,a,ok,B
97.0,1,a,B,b,ok,B
97.0,1,b,B,a,ok,B
97.0,2,a,A,a,ok,A
97.0,2,b,B,a,ok,B
98.0,0,a,A,a,ok,A
98.0,0,b,B,a,ok,B
98.0,1,a,A,a,ok,A
98.0,1,b,B,a,ok,B
98.0,2,a,A,a,ok,A
98.0,2,b,B,a,ok,B
99.0,0,a,A,a,ok,A
99.0,0,b,B,a,ok,B
99.0,1,a,A,a,ok,A
99.0,1,b,B,a,ok,B
99.0,2,a,A,a,ok,A
99.0,2,b,B,a,ok,B
100.0,0,a,A,a,ok,A
100.0,0,b,B,a,ok,B
100.0,1,a,A,a,ok,A
100.0,1,b,B,a,ok,B
100.0,2,a,A,a,ok,A
100.0,2,b,B,a,ok,B
101.0,0,a,A,a,ok,A
101.0,0,b,B,a,ok,B
101.0,1,a,A,a,ok,A
101.0,1,b,B,a,ok,B
101.0,2,a,A,a,ok,A
101.0,2,b,B,a,ok,B
102.0,0,a,A,a,ok,A
102.0,0,b,B,a,ok,B
102.0,1,a,A,a,ok,A
102.0,1,b,B,a,ok,B
102.0,2,a,A,a,ok,A
102.0,2,b,B,a,ok,B
103.0,0,a,B,b,ok,B
103.0,0,b,A,b,ok,A
103.0,1,a,A,a,ok,A
103.0,1,b,B,a,ok,B
103.0,2,a,A,a,ok,A
103.0,2,b,A,b,ok,A
104.0,0,a,B,b,ok,B
104.0,0,b,A,b,ok,A
104.0,1,a,B,b,ok,B
104.0,1,b,A,b,ok,A
104.0,2,a,B,b,ok,B
104.0,2,b,B,a,ok,B
105.0,0,a,B,b,ok,B
105.0,0,b,B,a,ok,B
105.0,1,a,B,b,ok,B
105.0,1,b,B,a,ok,B
105.0,2,a,B,b,ok,B
105.0,2,b,A,b,ok,A
106.0,1,a,A,a,ok,A
106.0,1,b,B,a,ok,B
106.0,0,a,B,b,ok,B
106.0,0,b,B,a,ok,B
106.0,2,a,A,a,ok,A
106.0,2,b,B,a,ok,B
107.0,0,a,A,a,ok,A
107.0,0,b,A,b,ok,A
107.0,1,a,B,b,ok,B
107.0,1,b,A,b,ok,A
107.0,2,a,A,a,ok,A
107.0,2,b,A,b,ok,A
108.0,0,a,A,a,ok,A
108.0,0,b,B,a,ok,B
108.0,1,a,B,b,ok,B
108.0,1,b,B,a,ok,B
108.0,2,a,A,a,ok,A
108.0,2,b,B,a,ok,B
109.0,0,a,B,b,ok,B
109.0,0,b,A,b,ok,A
109.0,1,a,A,a,ok,A
109.0,1,b,A,b,ok,A
109.0,2,a,A,a,ok,A
109.0,2,b,B,a,ok,B
110.0,0,a,B,b,ok,B
110.0,0,b,A,b,ok,A
110.0,1,a,A,a,ok,A
110.0,1,b,B,a,ok,B
110.0,2,a,B,b,ok,B
110.0,2,b,A,b,ok,A
111.0,0,a,A,a,ok,A
111.0,0,b,B,a,ok,B
111.0,1,a,A,a,ok,A
111.0,1,b,B,a,ok,B
111.0,2,a,A,a,ok,A
111.0,2,b,B,a,ok,B
112.0,0,a,A,a,ok,A
112.0,0,b,A,b,ok,A
112.0,1,a,B,b,ok,B
112.0,1,b,A,b,ok,A
112.0,2,a,A,a,ok,A
112.0,2,b,B,a,ok,B
113.0,0,a,B,b,ok,B
113.0,0,b,B,a,ok,B
113.0,1,a,A,a,ok,A
113.0,1,b,B,a,ok,B
113.0,2,a,A,a,ok,A
113.0,2,b,B,a,ok,B
114.0,0,a,A,a,ok,A
114.0,0,b,A,b,ok,A
114.0,1,a,B,b,ok,B
114.0,1,b,B,a,ok,B
114.0,2,a,B,b,ok,B
114.0,2,b,B,a,ok,B
115.0,0,a,B,b,ok,B
115.0,0,b,B,a,ok,B
115.0,1,a,A,a,ok,A
115.0,1,b,B,a,ok,B
115.0,2,a,B,b,ok,B
115.0,2,b,A,b,ok,A
116.0,0,a,A,a,ok,A
116.0,0,b,B,a,ok,B
116.0,1,a,A,a,ok,A
116.0,1,b,B,a,ok,B
116.0,2,a,A,a,ok,A
116.0,2,b,B,a,ok,B
117.0,0,a,B,b,ok,B
117.0,0,b,B,a,ok,B
117.0,1,a,A,a,ok,A
117.0,1,b,B,a,ok,B
117.0,2,a,B,b,ok,B
117.0,2,b,B,a,ok,B
118.0,1,a,A,a,ok,A
118.0,1,b,B,a,ok,B
118.0,0,a,A,a,ok,A
118.0,0,b,B,a,ok,B
118.0,2,a,A,a,ok,A
118.0,2,b,B,a,ok,B
119.0,0,a,B,b,ok,B
119.0,0,b,A,b,ok,A
119.0,1,a,B,b,ok,B
119.0,1,b,A,b,ok,A
119.0,2,a,B,b,ok,B
119.0,2,b,A,b,ok,A
120.0,0,a,B,b,ok,B
120.0,0,b,A,b,ok,A
120.0,1,a,A,a,ok,A
120.0,1,b,A,b,ok,A
120.0,2,a,B,b,ok,B
120.0,2,b,A,b,ok,A
121.0,1,a,A,a,ok,A
121.0,1,b,B,a,ok,B
121.0,0,a,A,a,ok,A
121.0,0,b,B,a,ok,B
121.0,2,a,A,a,ok,A
121.0,2,b,B,a,ok,B
122.0,0,a,B,b,ok,B
122.0,0,b,A,b,ok,A
122.0,1,a,B,b,ok,B
122.0,1,b,A,b,ok,A
122.0,2,a,B,b,ok,B
122.0,2,b,A,b,ok,A
123.0,0,a,A,a,ok,A
123.0,0,b,B,a,ok,B
123.0,1,a,A,a,ok,A
123.0,1,b,B,a,ok,B
123.0,2,a,A,a,ok,A
123.0,2,b,B,a,ok,B
124.0,0,a,B,b,ok,B
124.0,0,b,A,b,ok,A
124.0,1,a,B,b,ok,B
124.0,1,b,A,b,ok,A
124.0,2,a,B,b,ok,B
124.0,2,b,A,b,ok,A
125.0,0,a,B,b,ok,B
125.0,0,b,B,a,ok,B
125.0,1,a,A,a,ok,A
125.0,1,b,B,a,ok,B
125.0,2,a,B,b,ok,B
125.0,2,b,A,b,ok,A
126.0,0,a,B,b,ok,B
126.0,0,b,A,b,ok,A
126.0,1,a,B,b,ok,B
126.0,1,b,A,b,ok,A
126.0,2,a,B,b,ok,B
126.0,2,b,B,a,ok,B
127.0,0,a,B,b,ok,B
127.0,0,b,A,b,ok,A
127.0,1,a,B,b,ok,B
127.0,1,b,A,b,ok,A
127.0,2,a,B,b,ok,B
127.0,2,b,A,b,ok,A
130.0,0,a,B,b,ok,B
130.0,0,b,A,b,ok,A
130.0,1,a,B,b,ok,B
130.0,1,b,A,b,ok,A
130.0,2,a,B,b,ok,B
130.0,2,b,B,a,ok,B
131.0,0,a,B,b,ok,B
131.0,0,b,A,b,ok,A
131.0,1,a,B,b,ok,B
131.0,1,b,A,b,ok,A
131.0,2,a,B,b,ok,B
131.0,2,b,A,b,ok,A
132.0,1,a,B,b,ok,B
132.0,1,b,A,b,ok,A
132.0,0,a,B,b,ok,B
132.0,0,b,A,b,ok,A
132.0,2,a,A,a,ok,A
132.0,2,b,A,b,ok,A
133.0,0,a,B,b,ok,B
133.0,0,b,A,b,ok,A
133.0,1,a,B,b,ok,B
133.0,1,b,B,a,ok,B
133.0,2,a,B,b,ok,B
133.0,2,b,A,b,ok,A
134.0,0,a,A,a,ok,A
134.0,0,b,A,b,ok,A
134.0,1,a,B,b,ok,B
134.0,1,b,A,b,ok,A
134.0,2,a,B,b,ok,B
134.0,2,b,A,b,ok,A
135.0,0,a,A,a,ok,A
135.0,0,b,B,a,ok,B
135.0,1,a,A,a,ok,A
135.0,1,b,B,a,ok,B
135.0,2,a,A,a,ok,A
135.0,2,b,B,a,ok,B
136.0,0,a,A,a,ok,A
136.0,0,b,A,b,ok,A
136.0,1,a,B,b,ok,B
136.0,1,b,A,b,ok,A
136.0,2,a,A,a,ok,A
136.0,2,b,A,b,ok,A
137.0,0,a,B,b,ok,B
137.0,0,b,A,b,ok,A
137.0,1,a,A,a,ok,A
137.0,1,b,A,b,ok,A
137.0,2,a,A,a,ok,A
137.0,2,b,A,b,ok,A
138.0,0,a,B,b,ok,B
138.0,0,b,A,b,ok,A
138.0,1,a,B,b,ok,B
138.0,1,b,A,b,ok,A
139.0,0,a,A,a,ok,A
139.0,0,b,B,a,ok,B
138.0,2,a,A,a,ok,A
138.0,2,b,A,b,ok,A
139.0,1,a,A,a,ok,A
139.0,1,b,B,a,ok,B
139.0,2,a,A,a,ok,A
139.0,2,b,B,a,ok,B
140.0,1,a,B,b,ok,B
140.0,1,b,A,b,ok,A
140.0,0,a,B,b,ok,B
140.0,0,b,A,b,ok,A
140.0,2,a,B,b,ok,B
140.0,2,b,A,b,ok,A
141.0,0,a,A,a,ok,A
141.0,0,b,B,a,ok,B
141.0,1,a,A,a,ok,A
141.0,1,b,B,a,ok,B
141.0,2,a,A,a,ok,A
141.0,2,b,A,b,ok,A
142.0,0,a,A,a,ok,A
142.0,0,b,A,b,ok,A
142.0,1,a,A,a,ok,A
