stimulus,trustworthy,attractive,dominant,smart,age,gender,weight,typical,happy,familiar,outgoing,memorable,well-groomed,long-haired,smug,dorky,skin-color,hair-color,alert,cute,privileged,liberal,asian,middle-eastern,hispanic,islander,native,black,white,looks-like-you,gay,electable,godly,outdoors
245,68,62,40,65,38,10,45,60,85,55,68,50,65,75,20,35,12,40,70,60,55,55,3,3,5,2,3,2,88,50,20,45,30,55
248,68,55,45,65,42,90,40,60,88,55,70,50,65,20,30,55,20,30,65,45,60,55,3,15,10,2,3,2,85,20,20,45,30,55
260,68,72,45,65,32,10,30,55,90,55,75,60,75,65,25,20,45,90,70,70,55,60,20,15,55,20,15,5,25,50,15,50,35,45
278,62,48,42,60,52,30,35,60,45,55,45,40,55,45,30,40,15,35,60,35,55,60,3,3,5,2,5,2,88,50,30,40,30,55
282,55,58,52,62,35,15,40,55,35,40,55,50,60,15,45,30,20,35,65,45,55,60,10,15,20,5,10,5,65,50,25,45,30,30
287,50,35,55,60,48,90,65,55,25,45,40,50,55,20,45,55,30,30,55,25,55,45,5,15,15,5,5,3,75,20,20,40,35,30
295,68,55,45,65,40,90,40,65,80,60,65,45,60,20,30,55,20,25,65,45,60,50,5,5,8,3,5,3,88,50,15,45,35,40
297,68,58,42,65,32,40,30,55,90,55,75,58,55,25,25,45,30,90,70,60,55,65,10,20,35,5,10,5,55,40,40,45,30,55
299,55,35,45,60,55,25,65,60,25,45,35,45,45,60,35,55,40,15,60,30,40,55,5,10,55,5,15,5,35,20,20,30,35,30
313,62,58,55,60,40,90,45,60,78,55,68,50,65,30,40,30,30,85,65,40,55,50,3,25,40,3,5,3,70,20,15,50,35,40
315,68,65,52,65,38,85,30,60,80,50,65,45,78,20,40,30,25,85,65,50,65,50,5,10,15,5,5,3,80,50,20,55,35,30
322,48,45,55,55,35,75,35,50,20,35,40,60,40,30,40,25,30,70,65,30,40,45,5,25,30,5,15,5,60,30,20,35,25,60
332,65,55,40,62,30,10,45,60,70,55,58,45,55,80,25,40,15,25,60,60,50,55,5,8,15,5,8,3,80,50,20,40,35,35
333,72,65,55,75,35,90,25,60,78,50,62,45,85,20,35,30,15,80,70,40,70,50,3,5,8,2,3,2,88,50,15,60,30,30
352,55,40,62,68,68,92,45,55,20,40,45,55,68,10,35,40,45,30,65,15,62,45,10,40,20,10,10,25,30,10,15,50,35,20
366,62,45,48,65,45,90,55,60,85,55,68,55,45,30,40,62,30,90,60,40,55,55,5,20,25,5,5,3,70,20,25,35,30,35
372,68,62,52,65,35,88,35,60,88,55,75,55,72,15,30,25,42,15,70,50,50,50,5,40,45,5,10,5,35,20,12,55,35,45
378,62,50,35,62,22,40,35,55,55,50,45,45,45,40,35,55,15,35,60,55,55,55,5,5,8,3,5,3,85,50,30,40,30,65
381,65,40,45,60,75,90,55,65,55,55,45,45,55,10,40,55,20,15,60,30,55,40,3,3,5,3,5,2,90,30,15,45,35,35
382,62,58,45,55,42,75,30,55,70,50,65,60,40,70,40,35,30,90,60,50,40,65,5,15,30,5,10,3,75,50,30,35,30,70
389,55,68,52,62,28,10,30,55,20,45,45,60,70,85,35,20,40,90,65,55,45,55,5,25,60,5,15,5,30,20,15,40,30,30
421,68,45,35,72,55,15,40,60,70,55,45,45,65,60,25,60,20,35,65,40,55,60,5,5,8,5,5,3,85,50,20,40,30,30
424,72,45,40,65,72,20,45,65,85,60,65,45,65,15,20,40,15,10,65,45,60,50,3,3,5,3,5,2,90,20,15,45,45,35
430,70,65,20,60,6,40,30,60,90,50,65,55,45,60,20,35,15,40,70,90,55,40,5,5,10,5,5,3,85,50,20,30,20,40
446,60,45,55,70,48,90,40,55,30,40,45,45,65,20,40,55,40,15,65,25,55,45,60,15,40,10,20,5,25,20,15,45,30,30
454,55,82,45,60,22,15,15,55,40,40,55,65,88,85,35,15,12,35,65,78,60,50,90,3,5,5,3,2,8,50,12,35,30,20
457,68,72,40,65,27,10,25,55,85,55,70,60,70,90,20,20,45,85,70,75,45,55,30,15,45,30,20,10,15,10,15,45,35,55
483,68,58,55,62,40,90,55,65,70,55,62,45,65,20,35,40,20,30,65,40,60,45,2,3,5,2,3,2,90,50,20,55,35,55
496,68,52,45,62,38,40,40,60,88,55,72,50,60,30,25,45,25,25,68,55,55,60,3,5,8,3,5,3,82,50,45,45,35,55
501,68,66,45,66,28,10,35,55,60,50,60,55,68,80,30,20,45,95,65,62,50,55,30,15,40,35,20,15,25,50,20,50,35,40
515,58,72,48,62,30,8,25,55,30,45,45,55,68,85,35,20,12,25,62,55,60,52,2,3,5,2,3,2,90,50,20,45,30,35
520,68,52,40,65,38,15,55,60,88,55,65,50,55,75,25,55,25,45,65,55,55,55,3,5,10,3,5,2,85,50,25,40,35,60
527,68,58,45,65,40,15,35,65,80,55,68,45,70,70,25,35,25,75,65,50,55,55,5,15,20,5,10,3,70,50,20,55,35,40
530,68,58,45,62,42,15,55,60,88,55,75,55,62,45,25,35,15,35,70,55,55,55,2,3,5,2,3,2,88,50,25,45,30,45
552,60,55,30,60,14,25,25,55,55,45,50,45,45,55,45,40,20,25,60,65,55,50,5,15,25,5,10,3,70,50,30,40,30,55
559,60,72,40,65,25,10,25,55,30,45,40,55,60,75,25,20,20,80,65,68,55,55,30,15,25,10,10,5,55,50,20,40,30,35
594,58,45,48,62,48,45,40,60,35,50,40,45,55,45,35,40,25,25,60,35,50,55,15,15,20,10,15,5,75,50,30,45,35,35
599,62,45,42,58,48,15,40,55,60,48,45,55,50,30,35,25,45,85,65,40,25,30,30,65,20,10,20,5,30,10,10,30,45,65
606,52,58,55,60,32,85,30,55,25,45,45,55,45,25,40,30,30,90,65,40,55,55,3,25,35,3,8,3,70,50,25,40,30,65
612,68,62,32,60,15,15,30,55,88,45,65,55,60,40,20,35,35,70,70,75,45,50,5,5,70,5,25,3,30,20,15,40,35,65
619,70,65,20,55,3,60,40,60,55,50,60,45,50,20,30,40,15,30,65,85,55,40,5,5,10,5,5,3,80,20,20,30,20,20
622,68,58,45,65,52,55,30,60,85,55,70,50,70,20,35,40,20,35,65,40,65,55,3,5,8,3,3,2,85,50,40,55,35,40
626,62,58,45,65,42,25,35,55,40,50,40,45,60,45,30,30,30,15,60,45,55,55,85,5,5,10,5,2,10,50,15,40,30,55
631,60,45,40,60,25,15,60,55,40,45,40,45,50,55,30,45,15,35,55,50,50,55,5,5,5,5,5,3,85,50,30,40,30,25
656,60,48,40,68,33,85,35,60,40,45,35,45,50,20,35,65,20,20,60,40,55,60,5,15,20,5,5,3,80,50,25,35,30,35
657,68,75,45,65,35,10,30,55,92,55,80,65,80,90,20,15,45,95,75,65,55,60,3,5,40,5,5,45,20,50,15,55,40,35
683,62,58,45,60,32,80,30,55,55,45,50,55,55,20,40,45,20,30,65,45,55,60,3,5,8,3,5,2,85,50,25,40,30,80
706,65,55,40,72,45,10,35,60,68,55,55,50,65,75,35,55,15,25,65,55,55,62,3,3,5,2,3,2,88,50,25,40,30,35
718,62,68,30,60,25,10,25,55,35,45,35,50,65,75,25,30,15,30,40,65,60,55,3,3,5,2,3,2,90,50,20,35,30,65
719,68,58,42,62,62,15,40,65,78,60,65,50,70,60,25,30,20,15,65,50,62,55,2,3,5,2,3,2,92,50,15,48,40,55
721,75,65,25,60,8,20,30,60,90,50,70,55,65,55,20,30,30,35,65,88,55,45,5,10,40,5,10,5,50,50,10,40,30,70
747,70,65,20,55,2,50,40,60,55,50,45,45,55,20,30,35,15,30,65,85,60,50,5,5,10,5,5,3,80,50,20,30,30,15
758,68,62,50,68,28,90,30,60,82,55,70,50,78,30,35,35,20,90,70,50,60,55,3,30,15,2,3,2,75,50,15,55,30,30
768,68,62,40,65,32,10,45,60,85,55,70,55,65,65,30,35,15,35,70,60,55,55,2,3,5,2,5,2,90,50,15,50,35,45
774,68,58,45,62,42,82,35,65,75,55,68,52,60,20,40,45,15,35,70,45,60,50,3,3,5,2,3,2,90,50,20,50,35,55
784,62,58,42,55,45,80,35,55,85,50,70,65,55,90,40,55,15,30,60,50,55,60,2,3,5,3,5,2,90,50,30,40,35,65
794,62,65,30,60,15,15,30,55,60,50,55,50,55,80,30,30,35,80,60,75,50,50,40,15,45,15,15,5,25,50,20,40,35,35
804,65,45,45,60,45,45,55,60,85,55,70,45,60,10,30,45,25,30,65,45,55,50,3,5,10,3,5,2,85,50,40,45,40,40
810,70,60,45,68,30,85,30,65,75,55,60,45,70,25,30,40,20,35,65,55,60,55,5,5,10,3,5,2,85,50,20,55,30,45
817,75,70,20,60,2,20,40,60,80,50,60,55,55,40,20,25,30,85,65,90,50,50,85,5,5,10,5,3,10,50,20,30,30,55
820,58,55,40,68,30,15,30,55,35,45,40,45,55,80,30,60,25,70,55,55,55,60,5,10,15,5,5,3,80,40,25,40,30,30
849,62,42,58,65,68,90,55,65,55,55,55,45,65,15,55,55,25,30,65,25,65,35,3,5,5,3,5,2,90,20,10,55,45,50
877,62,58,45,65,35,90,30,60,55,50,50,45,65,20,40,45,20,35,60,40,60,55,3,5,8,3,5,2,88,50,25,50,35,40
884,62,52,50,55,42,90,40,60,45,50,55,50,45,15,40,30,40,15,65,35,40,45,5,30,55,10,15,5,40,20,15,35,30,70
891,68,65,45,72,24,10,55,60,92,55,78,60,80,85,20,30,25,35,75,70,60,55,5,10,60,5,10,3,45,50,15,45,30,20
905,68,55,45,65,42,35,40,55,68,55,60,50,60,15,30,45,25,30,65,50,55,62,5,10,10,5,5,3,80,50,40,45,35,40
907,68,62,35,65,28,10,35,60,90,55,72,50,65,80,20,40,15,35,70,68,55,60,5,5,15,5,5,3,80,50,20,45,30,60
915,65,68,40,65,32,10,30,55,60,45,55,50,75,80,30,20,25,80,60,65,55,55,90,5,5,10,5,2,10,50,15,40,30,45
921,68,62,40,75,25,20,35,55,75,50,55,50,70,65,25,55,25,90,70,65,55,60,90,3,3,5,3,2,5,50,20,45,30,30
927,68,60,45,72,32,85,35,60,65,55,55,45,65,20,40,60,25,20,65,45,60,60,3,8,10,3,5,3,82,50,25,45,30,40
930,60,45,62,72,45,90,60,55,40,45,58,50,65,15,45,55,30,90,65,25,65,45,3,25,20,3,3,3,65,20,15,50,30,25
934,68,65,40,68,33,10,30,55,78,50,62,50,70,80,25,30,20,75,65,60,55,55,5,15,30,5,10,3,70,50,15,45,30,30
945,68,60,58,70,60,90,35,60,72,55,65,50,78,20,40,25,25,30,68,30,68,45,3,5,8,3,3,2,88,20,12,62,35,35
953,62,40,45,58,68,35,45,55,68,52,58,48,55,20,35,40,35,35,60,40,45,50,5,10,25,5,10,3,65,20,25,40,40,55
955,68,65,45,65,42,15,35,60,88,55,72,58,70,75,25,25,30,90,70,60,55,55,45,15,35,15,10,5,40,50,15,50,35,40
960,68,65,42,65,32,10,30,55,85,55,70,58,65,65,25,30,45,85,70,65,45,60,3,5,15,3,5,65,10,50,15,45,40,45
979,65,58,55,62,48,90,40,65,78,55,70,50,68,25,40,30,30,85,70,40,62,50,3,15,15,3,5,2,80,20,15,55,35,40
