stimulus,prompt_tokens,completion_tokens,resolved_model,timestamp
424,1411,1271,google/gemini-3.1-flash-lite,2026-08-03T14:20:48.628480
430,1414,973,google/gemini-3.1-flash-lite,2026-08-03T14:20:56.692333
446,1414,1285,google/gemini-3.1-flash-lite,2026-08-03T14:21:05.725452
454,1411,919,google/gemini-3.1-flash-lite,2026-08-03T14:21:21.743924
457,1411,853,google/gemini-3.1-flash-lite,2026-08-03T14:21:30.983662
483,1414,1017,google/gemini-3.1-flash-lite,2026-08-03T14:21:40.525888
496,1411,837,google/gemini-3.1-flash-lite,2026-08-03T14:21:49.246849
501,1414,1467,google/gemini-3.1-flash-lite,2026-08-03T14:21:58.746136
515,1411,1193,google/gemini-3.1-flash-lite,2026-08-03T14:22:07.585673
520,1414,1167,google/gemini-3.1-flash-lite,2026-08-03T14:22:17.279201
527,1411,1357,google/gemini-3.1-flash-lite,2026-08-03T14:22:35.541671
530,1411,1298,google/gemini-3.1-flash-lite,2026-08-03T14:22:45.365671
552,1411,892,google/gemini-3.1-flash-lite,2026-08-03T14:22:54.095188
559,1414,793,google/gemini-3.1-flash-lite,2026-08-03T14:23:01.828111
594,1414,1359,google/gemini-3.1-flash-lite,2026-08-03T14:23:10.999877
599,1414,927,google/gemini-3.1-flash-lite,2026-08-03T14:23:20.139400
606,1411,912,google/gemini-3.1-flash-lite,2026-08-03T14:23:29.426998
612,1414,949,google/gemini-3.1-flash-lite,2026-08-03T14:23:40.146545
619,1414,886,google/gemini-3.1-flash-lite,2026-08-03T14:23:48.357805
622,1414,1294,google/gemini-3.1-flash-lite,2026-08-03T14:23:58.007721
626,1411,872,google/gemini-3.1-flash-lite,2026-08-03T14:24:07.675396
631,1414,843,google/gemini-3.1-flash-lite,2026-08-03T14:24:16.268258
656,1411,855,google/gemini-3.1-flash-lite,2026-08-03T14:24:25.631010
657,1411,897,google/gemini-3.1-flash-lite,2026-08-03T14:24:35.011671
683,1414,1213,google/gemini-3.1-flash-lite,2026-08-03T14:24:44.129962
706,1414,1188,google/gemini-3.1-flash-lite,2026-08-03T14:24:59.519006
718,1414,958,google/gemini-3.1-flash-lite,2026-08-03T14:25:09.868716
719,1414,871,google/gemini-3.1-flash-lite,2026-08-03T14:25:18.201097
721,1414,903,google/gemini-3.1-flash-lite,2026-08-03T14:25:26.355143
747,1411,803,google/gemini-3.1-flash-lite,2026-08-03T14:25:35.048014
758,1411,1160,google/gemini-3.1-flash-lite,2026-08-03T14:25:44.938866
768,1411,1057,google/gemini-3.1-flash-lite,2026-08-03T14:25:55.648188
774,1411,1051,google/gemini-3.1-flash-lite,2026-08-03T14:26:04.452924
784,1414,1290,google/gemini-3.1-flash-lite,2026-08-03T14:26:13.575522
794,1414,909,google/gemini-3.1-flash-lite,2026-08-03T14:26:21.898403
804,1414,1281,google/gemini-3.1-flash-lite,2026-08-03T14:26:31.197159
810,1414,1335,google/gemini-3.1-flash-lite,2026-08-03T14:26:40.779849
817,1411,866,google/gemini-3.1-flash-lite,2026-08-03T14:26:50.557790
820,1411,1306,google/gemini-3.1-flash-lite,2026-08-03T14:27:00.314439
849,1414,1229,google/gemini-3.1-flash-lite,2026-08-03T14:27:09.789196
877,1411,914,google/gemini-3.1-flash-lite,2026-08-03T14:27:19.145471
884,1411,1378,google/gemini-3.1-flash-lite,2026-08-03T14:27:33.293661
891,1411,853,google/gemini-3.1-flash-lite,2026-08-03T14:27:41.755874
905,1414,1314,google/gemini-3.1-flash-lite,2026-08-03T14:27:51.202224
907,1411,1252,google/gemini-3.1-flash-lite,2026-08-03T14:28:00.674536
915,1411,1363,google/gemini-3.1-flash-lite,2026-08-03T14:28:15.354062
921,1414,1281,google/gemini-3.1-flash-lite,2026-08-03T14:28:24.570967
927,1414,898,google/gemini-3.1-flash-lite,2026-08-03T14:28:32.778294
930,1414,1281,google/gemini-3.1-flash-lite,2026-08-03T14:28:41.988455
934,1411,915,google/gemini-3.1-flash-lite,2026-08-03T14:28:55.199457
945,1411,790,google/gemini-3.1-flash-lite,2026-08-03T14:29:04.175182
953,1411,930,google/gemini-3.1-flash-lite,2026-08-03T14:29:12.798327
955,1414,1341,google/gemini-3.1-flash-lite,2026-08-03T14:29:22.332821
960,1411,986,google/gemini-3.1-flash-lite,2026-08-03T14:29:32.614024
979,1411,890,google/gemini-3.1-flash-lite,2026-08-03T14:29:46.349709
219,1411,1144,google/gemini-3.1-flash-lite,2026-08-03T16:05:12.359222
313,1414,1048,google/gemini-3.1-flash-lite,2026-08-03T16:05:20.830749
