stimulus,prompt_tokens,completion_tokens,resolved_model,timestamp
58,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:08:38.307300
59,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:08:47.315311
60,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:08:57.930219
61,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:09:06.057152
62,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:09:19.354491
63,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:09:27.510635
64,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:09:36.096320
65,1356,262,qwen/qwen3-vl-32b-instruct,2026-08-07T16:09:44.478409
66,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:09:52.589001
67,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:10:03.332113
68,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:10:11.266255
69,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:10:19.135864
70,1356,262,qwen/qwen3-vl-32b-instruct,2026-08-07T16:10:26.626241
71,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:10:35.168284
72,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:10:44.574642
73,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:10:52.809753
74,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:11:00.079990
75,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:11:07.518446
76,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:11:15.599978
77,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:11:23.214457
78,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:11:34.616077
79,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:11:44.234346
80,1356,262,qwen/qwen3-vl-32b-instruct,2026-08-07T16:11:53.230314
81,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:12:01.741003
82,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:12:09.333734
83,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:12:17.307847
84,1356,265,qwen/qwen3-vl-32b-instruct,2026-08-07T16:12:24.950736
85,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:12:32.562604
86,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:12:41.153526
87,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:12:48.736003
88,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:12:56.470050
89,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:13:03.862515
90,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:13:11.749534
91,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:13:19.985971
92,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:13:27.754296
93,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:13:35.965207
94,1356,262,qwen/qwen3-vl-32b-instruct,2026-08-07T16:13:43.413696
95,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:13:51.300067
96,1356,262,qwen/qwen3-vl-32b-instruct,2026-08-07T16:13:59.226612
97,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:14:07.520552
98,1356,265,qwen/qwen3-vl-32b-instruct,2026-08-07T16:14:15.802783
99,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:14:23.793033
100,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:14:32.385049
101,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:14:40.294337
102,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:14:48.079694
103,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:14:56.161824
104,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:15:03.807564
105,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:15:11.687758
106,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:15:19.159752
107,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:15:27.268993
108,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:15:34.839167
109,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:15:42.795605
110,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:15:50.934478
111,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:15:59.577477
112,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:16:07.698505
113,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:16:15.917253
114,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:16:23.499957
115,1356,265,qwen/qwen3-vl-32b-instruct,2026-08-07T16:17:16.318714
116,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:17:24.853168
117,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:17:33.512717
118,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:17:43.247346
119,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:17:52.441818
120,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:18:00.308222
121,1356,265,qwen/qwen3-vl-32b-instruct,2026-08-07T16:18:07.881697
122,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:18:16.368532
123,1356,265,qwen/qwen3-vl-32b-instruct,2026-08-07T16:18:25.005814
124,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:18:32.758905
125,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:18:40.992108
126,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:18:49.318310
127,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:18:58.584331
128,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:19:10.474119
129,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:19:18.851355
130,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:19:26.678278
131,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:19:35.224797
132,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:19:43.122179
133,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:19:50.874910
134,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:19:58.681171
135,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:20:06.795161
136,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:20:14.839257
137,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:20:23.825494
138,1356,262,qwen/qwen3-vl-32b-instruct,2026-08-07T16:20:31.560871
139,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:20:39.406628
140,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:20:47.763188
141,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:20:55.748410
142,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:21:04.453460
143,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:21:12.677491
144,1356,262,qwen/qwen3-vl-32b-instruct,2026-08-07T16:21:20.965733
145,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:21:28.719817
146,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:21:37.489234
147,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:21:47.028247
148,1356,265,qwen/qwen3-vl-32b-instruct,2026-08-07T16:21:58.190832
149,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:22:06.535474
150,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:22:14.654381
151,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:22:22.851847
152,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:22:30.828807
153,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:22:38.702313
154,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:22:47.952938
155,1356,262,qwen/qwen3-vl-32b-instruct,2026-08-07T16:22:55.868596
156,1356,265,qwen/qwen3-vl-32b-instruct,2026-08-07T16:23:04.887382
157,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:23:14.530791
158,1356,265,qwen/qwen3-vl-32b-instruct,2026-08-07T16:23:24.287596
159,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:23:32.819729
160,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:23:42.286965
161,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:23:50.739366
162,1356,262,qwen/qwen3-vl-32b-instruct,2026-08-07T16:23:59.076820
163,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:24:07.340456
164,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:24:16.531692
165,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:24:25.245851
166,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:24:34.214372
167,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:24:42.855073
168,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:24:52.892632
169,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:25:01.017476
170,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:25:09.361119
171,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:25:18.330030
172,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:25:27.478396
173,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:25:37.256103
174,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:25:45.621171
175,1356,262,qwen/qwen3-vl-32b-instruct,2026-08-07T16:25:54.139346
176,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:26:03.237901
177,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:26:11.703490
178,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:26:20.317505
179,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:26:28.856272
180,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:26:40.061985
181,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:26:48.503660
182,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:26:58.077013
183,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:27:08.089486
184,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:27:16.896888
185,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:27:25.664913
186,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:27:33.936716
187,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:27:42.995933
188,1356,265,qwen/qwen3-vl-32b-instruct,2026-08-07T16:27:52.382364
189,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:28:00.083199
190,1356,262,qwen/qwen3-vl-32b-instruct,2026-08-07T16:28:08.203828
191,1356,262,qwen/qwen3-vl-32b-instruct,2026-08-07T16:28:16.193158
192,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:28:24.719017
193,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:28:33.715753
194,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:28:41.795966
195,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:28:49.484876
196,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:28:57.934313
197,1356,265,qwen/qwen3-vl-32b-instruct,2026-08-07T16:29:06.109940
198,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:29:14.315029
199,1356,265,qwen/qwen3-vl-32b-instruct,2026-08-07T16:29:23.353199
200,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:29:32.486882
201,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:29:41.416307
202,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:29:50.036116
203,1356,265,qwen/qwen3-vl-32b-instruct,2026-08-07T16:29:58.514590
204,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:30:06.773191
205,1356,265,qwen/qwen3-vl-32b-instruct,2026-08-07T16:30:16.161705
206,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:30:24.786525
207,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:30:34.404094
208,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:30:42.924912
209,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:30:52.222515
210,1356,265,qwen/qwen3-vl-32b-instruct,2026-08-07T16:31:00.648777
211,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:31:08.914025
212,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:31:16.995087
213,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:31:25.913370
214,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:31:36.052554
215,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:31:44.198267
216,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:31:52.274807
217,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:32:01.210895
218,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:32:10.727435
219,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:32:19.098848
220,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:32:28.000160
221,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:32:36.741313
222,1356,265,qwen/qwen3-vl-32b-instruct,2026-08-07T16:32:45.685942
223,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:32:56.681770
224,1356,262,qwen/qwen3-vl-32b-instruct,2026-08-07T16:33:06.401741
225,1356,265,qwen/qwen3-vl-32b-instruct,2026-08-07T16:33:15.054661
226,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:33:24.041517
227,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:33:33.076421
228,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:33:44.121981
229,1356,265,qwen/qwen3-vl-32b-instruct,2026-08-07T16:33:52.666984
230,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:34:01.608257
231,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:34:09.891566
232,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:34:18.459143
233,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:34:27.334979
234,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:34:36.976801
235,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:34:45.410125
236,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:34:53.413321
237,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:35:03.031513
238,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:35:10.738978
239,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:35:21.171703
240,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:35:29.816645
241,1356,265,qwen/qwen3-vl-32b-instruct,2026-08-07T16:35:38.878184
242,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:35:49.312910
243,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:35:57.967932
244,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:36:07.508384
245,1356,262,qwen/qwen3-vl-32b-instruct,2026-08-07T16:36:15.628147
246,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:36:47.448456
247,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:37:38.384820
248,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:37:47.584836
249,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:38:04.917333
250,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:38:19.079165
251,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:39:01.176638
252,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:39:09.264840
253,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:39:36.219490
254,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:40:37.055479
255,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:40:45.877443
256,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:41:32.519126
257,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:41:50.167137
258,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:42:06.418059
259,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:42:14.763136
260,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:42:23.474983
261,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:42:36.907593
262,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:42:45.925709
263,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:42:54.286800
264,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:43:04.557164
265,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:43:13.406097
266,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:43:43.965643
267,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:43:52.195548
268,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:44:01.328491
269,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:44:10.100288
270,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:44:18.082032
271,1356,262,qwen/qwen3-vl-32b-instruct,2026-08-07T16:44:25.764714
272,1356,265,qwen/qwen3-vl-32b-instruct,2026-08-07T16:44:33.320924
273,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:44:41.157866
274,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:44:49.431859
275,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:44:57.300396
276,1356,265,qwen/qwen3-vl-32b-instruct,2026-08-07T16:45:05.306079
277,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:45:35.521013
278,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:46:06.563227
279,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:46:14.423273
280,1356,262,qwen/qwen3-vl-32b-instruct,2026-08-07T16:46:22.267630
281,1356,265,qwen/qwen3-vl-32b-instruct,2026-08-07T16:46:31.119840
282,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:46:43.567327
283,1356,262,qwen/qwen3-vl-32b-instruct,2026-08-07T16:46:51.679620
284,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:46:59.986172
285,1356,262,qwen/qwen3-vl-32b-instruct,2026-08-07T16:47:10.503133
286,1356,265,qwen/qwen3-vl-32b-instruct,2026-08-07T16:47:20.592060
287,1356,262,qwen/qwen3-vl-32b-instruct,2026-08-07T16:47:28.935963
288,1356,265,qwen/qwen3-vl-32b-instruct,2026-08-07T16:47:38.691638
289,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:47:46.335356
290,1356,262,qwen/qwen3-vl-32b-instruct,2026-08-07T16:47:54.895427
291,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:48:02.831466
292,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:48:10.359635
293,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:48:18.763162
294,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:48:28.320606
295,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:48:35.968039
296,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:48:43.718528
297,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:48:51.654131
298,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:49:00.042601
299,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:49:08.206120
300,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:49:16.172904
301,1356,265,qwen/qwen3-vl-32b-instruct,2026-08-07T16:49:24.187966
302,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:49:32.279111
303,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:49:45.076628
304,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:49:53.171245
305,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:50:01.166705
306,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:50:10.128537
307,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:50:24.117901
308,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:50:32.576035
309,1356,262,qwen/qwen3-vl-32b-instruct,2026-08-07T16:50:42.833144
310,1356,265,qwen/qwen3-vl-32b-instruct,2026-08-07T16:50:56.194164
311,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:51:35.741998
312,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:51:43.614320
313,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:52:15.377021
314,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:52:23.651124
315,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:52:31.499810
316,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:52:39.366724
317,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:53:12.425104
318,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:53:20.147258
319,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:53:27.794246
320,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:53:48.372713
321,1356,260,qwen/qwen3-vl-32b-instruct,2026-08-07T16:54:02.101154
322,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:54:10.153691
323,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:54:18.699646
324,1356,265,qwen/qwen3-vl-32b-instruct,2026-08-07T16:54:41.971667
325,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:54:49.793849
326,1356,264,qwen/qwen3-vl-32b-instruct,2026-08-07T16:54:57.364415
327,1356,265,qwen/qwen3-vl-32b-instruct,2026-08-07T16:55:05.418175
328,1356,267,qwen/qwen3-vl-32b-instruct,2026-08-07T16:55:13.260545
329,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:55:21.128556
330,1356,263,qwen/qwen3-vl-32b-instruct,2026-08-07T16:55:28.793141
331,1356,266,qwen/qwen3-vl-32b-instruct,2026-08-07T16:55:36.821241
