stimulus,prompt_tokens,completion_tokens,resolved_model,timestamp
768,1840,270,anthropic/claude-sonnet-5,2026-08-03T15:39:43.675192
774,1840,270,anthropic/claude-sonnet-5,2026-08-03T15:39:53.517267
784,1840,270,anthropic/claude-sonnet-5,2026-08-03T15:40:02.843118
794,1840,275,anthropic/claude-sonnet-5,2026-08-03T15:40:12.087999
804,1840,270,anthropic/claude-sonnet-5,2026-08-03T15:40:21.243336
810,1840,270,anthropic/claude-sonnet-5,2026-08-03T15:40:30.375243
817,1840,270,anthropic/claude-sonnet-5,2026-08-03T15:40:41.051650
820,1840,270,anthropic/claude-sonnet-5,2026-08-03T15:40:50.656653
849,1840,270,anthropic/claude-sonnet-5,2026-08-03T15:41:00.356070
877,1840,270,anthropic/claude-sonnet-5,2026-08-03T15:41:12.787536
884,1840,270,anthropic/claude-sonnet-5,2026-08-03T15:41:22.357881
891,1840,275,anthropic/claude-sonnet-5,2026-08-03T15:41:34.268496
905,1840,270,anthropic/claude-sonnet-5,2026-08-03T15:41:45.300612
907,1840,270,anthropic/claude-sonnet-5,2026-08-03T15:41:54.963270
915,1840,275,anthropic/claude-sonnet-5,2026-08-03T15:42:05.639160
921,1840,270,anthropic/claude-sonnet-5,2026-08-03T15:42:15.324423
927,1840,270,anthropic/claude-sonnet-5,2026-08-03T15:42:27.084021
930,1840,270,anthropic/claude-sonnet-5,2026-08-03T15:42:36.747366
934,1840,270,anthropic/claude-sonnet-5,2026-08-03T15:42:48.353714
945,1840,270,anthropic/claude-sonnet-5,2026-08-03T15:42:59.044482
953,1840,270,anthropic/claude-sonnet-5,2026-08-03T15:43:10.502618
955,1840,270,anthropic/claude-sonnet-5,2026-08-03T15:43:21.881798
960,1840,270,anthropic/claude-sonnet-5,2026-08-03T15:43:31.699095
979,1840,270,anthropic/claude-sonnet-5,2026-08-03T15:43:41.475367
