stimulus,prompt_tokens,completion_tokens,resolved_model,timestamp
104,1363,1163,qwen/qwen3.6-plus,2026-08-06T18:05:50.883716
105,1363,1985,qwen/qwen3.6-plus,2026-08-06T18:06:31.998641
106,1363,1837,qwen/qwen3.6-plus,2026-08-06T18:07:09.921666
107,1363,2248,qwen/qwen3.6-plus,2026-08-06T18:07:56.018762
108,1363,1592,qwen/qwen3.6-plus,2026-08-06T18:08:31.200659
109,1363,1968,qwen/qwen3.6-plus,2026-08-06T18:09:12.859136
110,1363,1609,qwen/qwen3.6-plus,2026-08-06T18:09:46.526935
111,1363,2161,qwen/qwen3.6-plus,2026-08-06T18:10:30.965395
112,1363,1812,qwen/qwen3.6-plus,2026-08-06T18:11:08.374639
113,1363,1399,qwen/qwen3.6-plus,2026-08-06T18:11:40.486633
114,1363,1515,qwen/qwen3.6-plus,2026-08-06T18:12:13.024281
115,1363,1744,qwen/qwen3.6-plus,2026-08-06T18:12:50.638114
116,1363,1309,qwen/qwen3.6-plus,2026-08-06T18:13:20.264912
117,1363,2091,qwen/qwen3.6-plus,2026-08-06T18:14:02.395510
118,1363,1633,qwen/qwen3.6-plus,2026-08-06T18:14:36.542006
119,1363,1264,qwen/qwen3.6-plus,2026-08-06T18:15:05.796636
121,1363,1246,qwen/qwen3.6-plus,2026-08-06T18:15:57.475778
122,1363,1773,qwen/qwen3.6-plus,2026-08-06T18:16:34.753130
123,1363,1366,qwen/qwen3.6-plus,2026-08-06T18:17:04.555622
124,1363,1802,qwen/qwen3.6-plus,2026-08-06T18:17:43.036233
125,1363,1688,qwen/qwen3.6-plus,2026-08-06T18:18:19.374157
126,1363,1617,qwen/qwen3.6-plus,2026-08-06T18:18:54.266401
127,1363,1440,qwen/qwen3.6-plus,2026-08-06T18:19:26.352190
128,1363,2222,qwen/qwen3.6-plus,2026-08-06T18:20:12.094981
129,1363,1762,qwen/qwen3.6-plus,2026-08-06T18:20:52.601987
130,1363,1779,qwen/qwen3.6-plus,2026-08-06T18:21:29.591274
131,1363,1379,qwen/qwen3.6-plus,2026-08-06T18:21:59.232019
132,1363,1319,qwen/qwen3.6-plus,2026-08-06T18:22:29.043498
134,1363,2188,qwen/qwen3.6-plus,2026-08-06T18:23:17.583445
135,1363,1516,qwen/qwen3.6-plus,2026-08-06T18:23:51.516817
136,1363,1398,qwen/qwen3.6-plus,2026-08-06T18:24:22.129367
137,1363,1569,qwen/qwen3.6-plus,2026-08-06T18:24:55.999357
138,1363,1683,qwen/qwen3.6-plus,2026-08-06T18:25:31.159058
139,1363,1668,qwen/qwen3.6-plus,2026-08-06T18:26:07.667135
140,1363,2422,qwen/qwen3.6-plus,2026-08-06T18:26:54.964450
141,1363,1314,qwen/qwen3.6-plus,2026-08-06T18:27:24.704575
142,1363,1737,qwen/qwen3.6-plus,2026-08-06T18:28:01.108838
143,1363,1487,qwen/qwen3.6-plus,2026-08-06T18:28:33.654115
144,1363,2043,qwen/qwen3.6-plus,2026-08-06T18:29:15.905390
145,1363,1564,qwen/qwen3.6-plus,2026-08-06T18:29:51.198524
146,1363,1669,qwen/qwen3.6-plus,2026-08-06T18:30:28.898659
147,1363,1408,qwen/qwen3.6-plus,2026-08-06T18:31:01.261363
148,1363,1523,qwen/qwen3.6-plus,2026-08-06T18:31:33.466007
149,1363,1687,qwen/qwen3.6-plus,2026-08-06T18:32:08.894357
150,1363,1258,qwen/qwen3.6-plus,2026-08-06T18:32:37.722523
151,1363,1749,qwen/qwen3.6-plus,2026-08-06T18:33:14.470902
152,1363,1032,qwen/qwen3.6-plus,2026-08-06T18:33:39.369504
153,1363,1127,qwen/qwen3.6-plus,2026-08-06T18:34:06.468849
154,1363,1865,qwen/qwen3.6-plus,2026-08-06T18:34:45.252367
155,1363,1706,qwen/qwen3.6-plus,2026-08-06T18:35:21.736214
156,1363,1322,qwen/qwen3.6-plus,2026-08-06T18:35:50.315204
157,1363,1420,qwen/qwen3.6-plus,2026-08-06T18:36:21.222457
158,1363,1242,qwen/qwen3.6-plus,2026-08-06T18:36:48.826794
159,1363,1559,qwen/qwen3.6-plus,2026-08-06T18:37:24.730208
160,1363,1667,qwen/qwen3.6-plus,2026-08-06T18:37:59.132007
161,1363,1257,qwen/qwen3.6-plus,2026-08-06T18:38:27.292993
162,1363,1695,qwen/qwen3.6-plus,2026-08-06T18:39:03.104533
163,1363,1959,qwen/qwen3.6-plus,2026-08-06T18:39:44.360683
164,1363,1521,qwen/qwen3.6-plus,2026-08-06T18:40:17.360583
165,1363,2185,qwen/qwen3.6-plus,2026-08-06T18:41:01.094647
166,1363,1713,qwen/qwen3.6-plus,2026-08-06T18:41:37.434892
167,1363,1932,qwen/qwen3.6-plus,2026-08-06T18:42:17.711965
168,1363,1334,qwen/qwen3.6-plus,2026-08-06T18:42:48.358715
169,1363,1299,qwen/qwen3.6-plus,2026-08-06T18:43:17.771722
170,1363,2540,qwen/qwen3.6-plus,2026-08-06T18:44:11.571321
171,1363,2045,qwen/qwen3.6-plus,2026-08-06T18:44:58.723429
172,1363,1476,qwen/qwen3.6-plus,2026-08-06T18:45:30.068753
173,1363,1584,qwen/qwen3.6-plus,2026-08-06T18:46:05.464686
174,1363,1326,qwen/qwen3.6-plus,2026-08-06T18:46:34.579416
175,1363,1549,qwen/qwen3.6-plus,2026-08-06T18:47:07.799920
176,1363,1289,qwen/qwen3.6-plus,2026-08-06T18:47:37.290281
177,1363,1477,qwen/qwen3.6-plus,2026-08-06T18:48:09.511851
178,1363,1797,qwen/qwen3.6-plus,2026-08-06T18:48:48.570199
179,1363,1491,qwen/qwen3.6-plus,2026-08-06T18:49:21.078106
180,1363,1316,qwen/qwen3.6-plus,2026-08-06T18:49:50.334508
181,1363,1935,qwen/qwen3.6-plus,2026-08-06T18:50:29.857141
182,1363,2065,qwen/qwen3.6-plus,2026-08-06T18:51:11.721133
183,1363,1683,qwen/qwen3.6-plus,2026-08-06T18:51:47.918089
184,1363,2535,qwen/qwen3.6-plus,2026-08-06T18:52:38.186355
185,1363,1590,qwen/qwen3.6-plus,2026-08-06T18:53:12.135334
186,1363,2046,qwen/qwen3.6-plus,2026-08-06T18:53:52.710324
187,1363,2001,qwen/qwen3.6-plus,2026-08-06T18:54:33.613967
188,1363,969,qwen/qwen3.6-plus,2026-08-06T18:54:56.756247
189,1363,1371,qwen/qwen3.6-plus,2026-08-06T18:55:26.070356
190,1363,1910,qwen/qwen3.6-plus,2026-08-06T18:56:04.437267
191,1363,1743,qwen/qwen3.6-plus,2026-08-06T18:56:41.127518
192,1363,1517,qwen/qwen3.6-plus,2026-08-06T18:57:13.064267
194,1363,1519,qwen/qwen3.6-plus,2026-08-06T19:00:08.760170
195,1363,1833,qwen/qwen3.6-plus,2026-08-06T19:00:46.148034
196,1363,1700,qwen/qwen3.6-plus,2026-08-06T19:01:22.125059
197,1363,1738,qwen/qwen3.6-plus,2026-08-06T19:01:57.655908
198,1363,1796,qwen/qwen3.6-plus,2026-08-06T19:02:35.967111
199,1363,1602,qwen/qwen3.6-plus,2026-08-06T19:03:08.888205
200,1363,2073,qwen/qwen3.6-plus,2026-08-06T19:03:51.329470
201,1363,1329,qwen/qwen3.6-plus,2026-08-06T19:04:20.955428
202,1363,1928,qwen/qwen3.6-plus,2026-08-06T19:05:01.181158
203,1363,1450,qwen/qwen3.6-plus,2026-08-06T19:05:33.233911
204,1363,1410,qwen/qwen3.6-plus,2026-08-06T19:06:04.926786
205,1363,1655,qwen/qwen3.6-plus,2026-08-06T19:06:40.023622
206,1363,1395,qwen/qwen3.6-plus,2026-08-06T19:07:10.847850
207,1363,1133,qwen/qwen3.6-plus,2026-08-06T19:07:36.475229
208,1363,1999,qwen/qwen3.6-plus,2026-08-06T19:08:18.680842
209,1363,1324,qwen/qwen3.6-plus,2026-08-06T19:08:47.812601
210,1363,1551,qwen/qwen3.6-plus,2026-08-06T19:09:22.267507
211,1363,1734,qwen/qwen3.6-plus,2026-08-06T19:10:36.264981
212,1363,1763,qwen/qwen3.6-plus,2026-08-06T19:11:40.999672
213,1363,1309,qwen/qwen3.6-plus,2026-08-06T19:12:10.235509
214,1363,1251,qwen/qwen3.6-plus,2026-08-06T19:12:38.681734
215,1363,1533,qwen/qwen3.6-plus,2026-08-06T19:13:11.263151
216,1363,1643,qwen/qwen3.6-plus,2026-08-06T19:13:46.959380
217,1363,1201,qwen/qwen3.6-plus,2026-08-06T19:14:13.944312
218,1363,1308,qwen/qwen3.6-plus,2026-08-06T19:14:43.758735
219,1363,1250,qwen/qwen3.6-plus,2026-08-06T19:15:12.989739
220,1363,1935,qwen/qwen3.6-plus,2026-08-06T19:15:53.927635
221,1363,1497,qwen/qwen3.6-plus,2026-08-06T19:16:26.253006
222,1363,1634,qwen/qwen3.6-plus,2026-08-06T19:17:02.088937
223,1363,1709,qwen/qwen3.6-plus,2026-08-06T19:17:37.668478
224,1363,1287,qwen/qwen3.6-plus,2026-08-06T19:18:06.530708
225,1363,1590,qwen/qwen3.6-plus,2026-08-06T19:18:40.011866
226,1363,1420,qwen/qwen3.6-plus,2026-08-06T19:19:10.881578
227,1363,1920,qwen/qwen3.6-plus,2026-08-06T19:19:51.002118
228,1363,1601,qwen/qwen3.6-plus,2026-08-06T19:20:24.468441
229,1363,1653,qwen/qwen3.6-plus,2026-08-06T19:20:58.171985
230,1363,1474,qwen/qwen3.6-plus,2026-08-06T19:21:29.805475
231,1363,1609,qwen/qwen3.6-plus,2026-08-06T19:22:02.626369
232,1363,1924,qwen/qwen3.6-plus,2026-08-06T19:22:41.477133
233,1363,1561,qwen/qwen3.6-plus,2026-08-06T19:23:14.505376
234,1363,1712,qwen/qwen3.6-plus,2026-08-06T19:23:49.733868
235,1363,1113,qwen/qwen3.6-plus,2026-08-06T19:24:14.552570
236,1363,1774,qwen/qwen3.6-plus,2026-08-06T19:24:50.876881
237,1363,1681,qwen/qwen3.6-plus,2026-08-06T19:25:24.945278
238,1363,1277,qwen/qwen3.6-plus,2026-08-06T19:25:52.686048
239,1363,1830,qwen/qwen3.6-plus,2026-08-06T19:26:29.060078
240,1363,2736,qwen/qwen3.6-plus,2026-08-06T19:27:22.279391
241,1363,1436,qwen/qwen3.6-plus,2026-08-06T19:27:52.229004
242,1363,1123,qwen/qwen3.6-plus,2026-08-06T19:28:17.434507
243,1363,1517,qwen/qwen3.6-plus,2026-08-06T19:28:48.389005
244,1363,1501,qwen/qwen3.6-plus,2026-08-06T19:29:20.088089
245,1363,1761,qwen/qwen3.6-plus,2026-08-06T19:29:55.209159
246,1363,1974,qwen/qwen3.6-plus,2026-08-06T19:30:35.394365
247,1363,1275,qwen/qwen3.6-plus,2026-08-06T19:31:02.234094
248,1363,1226,qwen/qwen3.6-plus,2026-08-06T19:31:30.062926
249,1363,1637,qwen/qwen3.6-plus,2026-08-06T19:32:03.153184
250,1363,1595,qwen/qwen3.6-plus,2026-08-06T19:32:36.880945
251,1363,1431,qwen/qwen3.6-plus,2026-08-06T19:33:07.339502
252,1363,1237,qwen/qwen3.6-plus,2026-08-06T19:33:36.852309
253,1363,1450,qwen/qwen3.6-plus,2026-08-06T19:34:07.163780
254,1363,1312,qwen/qwen3.6-plus,2026-08-06T19:34:35.462605
255,1363,1488,qwen/qwen3.6-plus,2026-08-06T19:35:06.012877
256,1363,1396,qwen/qwen3.6-plus,2026-08-06T19:35:35.995419
257,1363,1471,qwen/qwen3.6-plus,2026-08-06T19:36:06.353525
258,1363,1352,qwen/qwen3.6-plus,2026-08-06T19:36:35.680318
259,1363,1236,qwen/qwen3.6-plus,2026-08-06T19:37:02.317123
260,1363,1896,qwen/qwen3.6-plus,2026-08-06T19:37:41.122665
261,1363,1225,qwen/qwen3.6-plus,2026-08-06T19:38:07.289613
262,1363,1438,qwen/qwen3.6-plus,2026-08-06T19:38:38.063227
263,1363,1597,qwen/qwen3.6-plus,2026-08-06T19:39:10.526191
264,1363,1277,qwen/qwen3.6-plus,2026-08-06T19:39:38.267903
265,1363,1980,qwen/qwen3.6-plus,2026-08-06T19:40:17.442582
266,1363,1424,qwen/qwen3.6-plus,2026-08-06T19:40:48.079274
267,1363,1854,qwen/qwen3.6-plus,2026-08-06T19:41:25.296102
268,1363,1948,qwen/qwen3.6-plus,2026-08-06T19:42:04.731030
269,1363,1265,qwen/qwen3.6-plus,2026-08-06T19:42:31.520894
270,1363,1906,qwen/qwen3.6-plus,2026-08-06T19:43:10.729888
272,1363,1504,qwen/qwen3.6-plus,2026-08-06T19:43:56.690903
273,1363,1467,qwen/qwen3.6-plus,2026-08-06T19:44:28.091794
274,1363,1607,qwen/qwen3.6-plus,2026-08-06T19:45:00.668952
275,1363,1379,qwen/qwen3.6-plus,2026-08-06T19:45:30.924828
276,1363,2429,qwen/qwen3.6-plus,2026-08-06T19:46:17.651534
277,1363,1602,qwen/qwen3.6-plus,2026-08-06T19:46:51.591859
278,1363,1892,qwen/qwen3.6-plus,2026-08-06T19:47:29.025082
279,1363,1766,qwen/qwen3.6-plus,2026-08-06T19:48:05.051172
280,1363,1761,qwen/qwen3.6-plus,2026-08-06T19:48:40.230093
281,1363,1976,qwen/qwen3.6-plus,2026-08-06T19:49:20.214234
282,1363,1375,qwen/qwen3.6-plus,2026-08-06T19:49:48.723595
283,1363,1809,qwen/qwen3.6-plus,2026-08-06T19:50:25.878775
284,1363,2895,qwen/qwen3.6-plus,2026-08-06T19:51:20.213090
285,1363,1372,qwen/qwen3.6-plus,2026-08-06T19:51:49.729112
286,1363,1557,qwen/qwen3.6-plus,2026-08-06T19:52:21.333178
287,1363,1752,qwen/qwen3.6-plus,2026-08-06T19:52:58.467947
288,1363,1929,qwen/qwen3.6-plus,2026-08-06T19:53:36.892205
289,1363,1714,qwen/qwen3.6-plus,2026-08-06T19:54:12.350316
290,1363,1704,qwen/qwen3.6-plus,2026-08-06T19:54:48.015463
291,1363,1526,qwen/qwen3.6-plus,2026-08-06T19:55:20.336237
292,1363,1956,qwen/qwen3.6-plus,2026-08-06T19:55:58.836943
293,1363,1773,qwen/qwen3.6-plus,2026-08-06T19:56:35.385521
294,1363,1692,qwen/qwen3.6-plus,2026-08-06T19:57:09.358064
295,1363,1529,qwen/qwen3.6-plus,2026-08-06T19:57:41.877599
296,1363,1442,qwen/qwen3.6-plus,2026-08-06T19:58:12.103485
297,1363,2249,qwen/qwen3.6-plus,2026-08-06T19:58:57.620595
298,1363,1371,qwen/qwen3.6-plus,2026-08-06T19:59:27.100228
299,1363,1887,qwen/qwen3.6-plus,2026-08-06T20:00:05.382352
300,1363,1693,qwen/qwen3.6-plus,2026-08-06T20:00:40.839091
301,1363,1212,qwen/qwen3.6-plus,2026-08-06T20:01:10.877316
302,1363,1243,qwen/qwen3.6-plus,2026-08-06T20:01:37.867563
303,1363,1807,qwen/qwen3.6-plus,2026-08-06T20:02:15.289339
304,1363,1348,qwen/qwen3.6-plus,2026-08-06T20:02:44.011096
305,1363,1045,qwen/qwen3.6-plus,2026-08-06T20:03:07.913168
306,1363,1814,qwen/qwen3.6-plus,2026-08-06T20:03:44.188330
307,1363,1385,qwen/qwen3.6-plus,2026-08-06T20:04:14.665909
308,1363,1333,qwen/qwen3.6-plus,2026-08-06T20:04:42.902272
309,1363,2088,qwen/qwen3.6-plus,2026-08-06T20:05:24.507086
310,1363,1894,qwen/qwen3.6-plus,2026-08-06T20:06:01.863871
311,1363,1117,qwen/qwen3.6-plus,2026-08-06T20:06:27.548127
312,1363,1242,qwen/qwen3.6-plus,2026-08-06T20:06:54.194837
313,1363,1869,qwen/qwen3.6-plus,2026-08-06T20:07:32.277748
314,1363,1633,qwen/qwen3.6-plus,2026-08-06T20:08:06.248771
315,1363,1793,qwen/qwen3.6-plus,2026-08-06T20:08:42.731203
316,1363,1172,qwen/qwen3.6-plus,2026-08-06T20:09:08.205989
317,1363,1587,qwen/qwen3.6-plus,2026-08-06T20:09:42.873933
318,1363,1279,qwen/qwen3.6-plus,2026-08-06T20:10:10.070049
319,1363,1308,qwen/qwen3.6-plus,2026-08-06T20:10:38.786022
320,1363,1323,qwen/qwen3.6-plus,2026-08-06T20:11:06.687154
321,1363,1364,qwen/qwen3.6-plus,2026-08-06T20:11:36.639840
322,1363,1490,qwen/qwen3.6-plus,2026-08-06T20:12:07.056656
323,1363,1663,qwen/qwen3.6-plus,2026-08-06T20:12:41.742947
324,1363,1831,qwen/qwen3.6-plus,2026-08-06T20:13:18.783183
325,1363,1525,qwen/qwen3.6-plus,2026-08-06T20:13:50.760219
326,1363,1850,qwen/qwen3.6-plus,2026-08-06T20:14:27.300932
327,1363,1901,qwen/qwen3.6-plus,2026-08-06T20:15:07.594591
328,1363,1423,qwen/qwen3.6-plus,2026-08-06T20:15:37.031794
329,1363,923,qwen/qwen3.6-plus,2026-08-06T20:15:59.604741
330,1363,1375,qwen/qwen3.6-plus,2026-08-06T20:16:29.259655
331,1363,1364,qwen/qwen3.6-plus,2026-08-06T20:17:00.068384
332,1363,1393,qwen/qwen3.6-plus,2026-08-06T20:17:29.268165
333,1363,1829,qwen/qwen3.6-plus,2026-08-06T20:18:07.031201
334,1363,1297,qwen/qwen3.6-plus,2026-08-06T20:18:34.725530
335,1363,2519,qwen/qwen3.6-plus,2026-08-06T20:19:23.798426
336,1363,1366,qwen/qwen3.6-plus,2026-08-06T20:19:52.215940
337,1363,1826,qwen/qwen3.6-plus,2026-08-06T20:20:30.455658
338,1363,1999,qwen/qwen3.6-plus,2026-08-06T20:21:10.479182
339,1363,1555,qwen/qwen3.6-plus,2026-08-06T20:21:44.138112
340,1363,1674,qwen/qwen3.6-plus,2026-08-06T20:22:18.020871
341,1363,1276,qwen/qwen3.6-plus,2026-08-06T20:22:45.748086
342,1363,2340,qwen/qwen3.6-plus,2026-08-06T20:23:31.051085
343,1363,1321,qwen/qwen3.6-plus,2026-08-06T20:23:59.602029
344,1363,1063,qwen/qwen3.6-plus,2026-08-06T20:24:23.271829
345,1363,2255,qwen/qwen3.6-plus,2026-08-06T20:25:07.750696
346,1363,1686,qwen/qwen3.6-plus,2026-08-06T20:25:41.981430
347,1363,1681,qwen/qwen3.6-plus,2026-08-06T20:26:16.876853
348,1363,1321,qwen/qwen3.6-plus,2026-08-06T20:26:44.879489
349,1363,1484,qwen/qwen3.6-plus,2026-08-06T20:27:18.191276
350,1363,2356,qwen/qwen3.6-plus,2026-08-06T20:28:05.833057
351,1363,2536,qwen/qwen3.6-plus,2026-08-06T20:28:56.172426
352,1363,1705,qwen/qwen3.6-plus,2026-08-06T20:29:30.574072
353,1363,1693,qwen/qwen3.6-plus,2026-08-06T20:30:06.114687
354,1363,2253,qwen/qwen3.6-plus,2026-08-06T20:30:49.981358
355,1363,1646,qwen/qwen3.6-plus,2026-08-06T20:31:27.777739
356,1363,1957,qwen/qwen3.6-plus,2026-08-06T20:32:07.793390
357,1363,1661,qwen/qwen3.6-plus,2026-08-06T20:32:42.256623
358,1363,1069,qwen/qwen3.6-plus,2026-08-06T20:33:07.095527
359,1363,1476,qwen/qwen3.6-plus,2026-08-06T20:33:38.441431
360,1363,1532,qwen/qwen3.6-plus,2026-08-06T20:34:09.827560
361,1363,1970,qwen/qwen3.6-plus,2026-08-06T20:34:49.776417
362,1363,1487,qwen/qwen3.6-plus,2026-08-06T20:35:20.236461
363,1363,1113,qwen/qwen3.6-plus,2026-08-06T20:35:46.264960
364,1363,2116,qwen/qwen3.6-plus,2026-08-06T20:36:27.471173
365,1363,1388,qwen/qwen3.6-plus,2026-08-06T20:36:59.024463
366,1363,1951,qwen/qwen3.6-plus,2026-08-06T20:37:40.053692
367,1363,1175,qwen/qwen3.6-plus,2026-08-06T20:38:06.983718
368,1363,1629,qwen/qwen3.6-plus,2026-08-06T20:38:40.157944
370,1363,1320,qwen/qwen3.6-plus,2026-08-06T20:39:14.097195
371,1363,1403,qwen/qwen3.6-plus,2026-08-06T20:39:43.205905
