stimulus,trustworthy,attractive,dominant,smart,age,gender,weight,typical,happy,familiar,outgoing,memorable,well-groomed,long-haired,smug,dorky,skin-color,hair-color,alert,cute,privileged,liberal,asian,middle-eastern,hispanic,islander,native,black,white,looks-like-you,gay,electable,godly,outdoors
758,68,62,50,68,28,85,30,60,80,55,65,50,78,30,35,30,20,90,70,45,60,50,5,30,20,5,5,3,75,50,15,55,30,25
768,68,62,40,65,35,10,45,60,80,55,65,55,65,65,25,30,15,45,65,60,55,50,3,3,5,3,5,2,90,50,15,50,35,40
774,65,58,45,60,42,80,35,60,72,55,65,45,60,20,35,40,25,35,62,45,55,50,3,5,8,3,5,2,88,50,20,45,35,45
784,62,58,45,55,45,80,35,55,85,50,70,65,55,85,40,45,15,35,65,50,55,60,3,3,5,3,5,2,90,50,25,40,35,60
794,65,62,30,60,15,10,25,55,60,50,55,50,55,75,30,25,30,75,55,75,45,50,40,15,45,15,20,5,25,50,15,40,35,30
804,65,45,45,60,45,40,55,60,85,55,70,45,60,15,30,45,25,35,65,40,55,50,5,5,10,5,5,3,85,50,35,45,40,40
810,68,62,45,65,32,80,30,60,75,55,60,45,70,20,30,35,15,30,65,50,60,50,5,5,10,3,5,3,85,50,20,55,30,40
817,70,65,20,55,2,25,40,55,75,45,60,50,60,40,20,30,30,85,65,90,55,50,85,5,5,10,5,2,10,30,10,30,30,60
820,60,55,40,68,30,15,30,60,30,45,40,45,55,75,30,55,25,65,55,55,55,60,5,10,20,5,5,3,75,50,25,40,30,30
849,62,40,58,65,68,90,55,65,55,55,55,45,65,20,45,55,20,30,62,25,65,35,3,5,8,3,5,2,90,50,15,55,40,45
877,62,58,45,65,35,85,25,60,45,50,45,40,60,20,40,35,20,35,60,40,60,55,5,5,10,3,5,3,85,50,20,45,30,35
884,60,52,48,55,42,85,40,60,45,50,55,45,45,20,40,25,40,85,60,30,40,45,5,20,55,10,15,5,45,50,15,35,30,70
891,68,65,40,72,25,8,55,60,92,55,78,60,80,75,20,30,25,35,70,68,60,55,5,5,55,5,10,3,45,50,15,45,30,25
905,65,55,45,65,42,35,40,55,65,55,55,50,60,15,30,45,20,30,60,50,55,60,5,10,15,5,10,3,80,50,40,45,30,40
907,68,62,35,65,28,10,35,65,90,60,70,50,65,75,20,40,20,40,65,68,55,55,10,10,25,5,10,5,70,50,20,45,30,55
915,62,68,40,65,32,15,30,55,62,50,55,55,75,80,30,20,25,80,60,65,55,55,85,5,5,10,5,2,10,50,15,45,30,40
921,68,60,35,75,28,15,25,55,75,50,55,45,70,65,25,60,20,90,70,65,55,60,90,5,5,10,5,2,8,50,20,40,30,30
927,65,58,45,72,35,90,35,60,65,55,55,45,70,25,40,60,25,80,65,45,60,55,5,10,10,3,5,3,85,50,20,45,30,35
930,58,45,60,68,45,90,60,55,40,45,55,50,60,20,45,40,30,85,65,25,65,45,5,25,20,5,5,5,75,40,20,50,30,25
934,68,65,40,65,33,10,25,60,75,55,60,50,70,80,25,30,20,75,65,60,55,55,5,10,20,5,5,3,75,50,15,45,30,30
945,68,60,62,70,62,85,30,65,72,55,65,50,80,20,40,25,25,35,70,30,70,45,3,5,8,3,3,2,90,50,15,65,40,35
953,62,40,45,58,68,35,45,55,65,55,58,50,55,25,30,40,30,35,55,35,45,50,5,10,25,5,10,3,65,30,30,40,45,50
955,68,62,40,65,42,15,30,60,88,60,72,55,70,65,20,25,30,90,70,60,55,55,40,20,35,10,10,5,40,50,15,50,35,30
960,68,65,40,65,30,10,30,55,85,55,70,60,65,70,25,25,45,85,70,65,45,60,3,5,15,3,5,65,10,50,15,45,35,40
979,62,55,50,60,48,88,40,65,75,55,65,50,60,20,40,30,25,85,65,35,60,50,3,10,15,3,5,2,80,50,20,55,40,35
