stimulus,trustworthy,attractive,dominant,smart,age,gender,weight,typical,happy,familiar,outgoing,memorable,well-groomed,long-haired,smug,dorky,skin-color,hair-color,alert,cute,privileged,liberal,asian,middle-eastern,hispanic,islander,native,black,white,looks-like-you,gay,electable,godly,outdoors
322,45,50,55,55,40,70,50,30,20,20,30,60,40,0,30,30,60,70,60,20,30,40,10,40,30,5,10,5,10,20,30,40,20,40
332,65,60,30,60,40,35,55,50,70,55,50,45,50,60,20,30,60,40,55,65,40,50,10,10,30,0,0,5,70,50,40,55,10,30
333,65,60,50,65,40,80,40,60,70,50,55,45,80,10,30,20,30,30,60,30,55,40,5,5,10,0,0,5,80,40,20,60,10,20
352,60,45,65,70,65,85,55,40,20,30,35,50,75,0,30,20,70,60,70,10,60,40,0,5,10,0,0,85,0,10,20,55,25,20
366,60,55,40,65,45,75,50,50,70,50,45,40,55,20,30,40,60,70,60,30,30,40,10,30,20,0,0,0,80,50,20,45,10,20
372,70,75,50,65,40,80,50,60,85,40,60,50,70,10,30,20,60,70,65,30,50,40,5,60,20,0,0,5,10,30,20,60,10,30
378,60,55,30,65,25,40,45,50,60,40,50,45,60,20,30,40,60,50,60,55,50,50,10,5,5,0,0,0,80,30,40,50,10,70
381,65,40,50,60,75,90,60,50,45,40,35,40,60,0,30,40,60,30,60,20,40,40,5,5,5,0,5,5,80,30,10,50,20,40
382,55,60,50,60,45,70,50,40,65,30,55,50,40,30,40,45,55,90,60,40,40,50,10,10,20,0,0,5,70,20,30,45,10,30
389,55,75,40,60,30,30,45,50,30,40,40,60,70,80,30,20,65,80,60,40,50,50,20,20,40,10,10,20,10,50,50,50,20,30
421,70,55,30,65,50,40,45,60,65,50,40,45,70,60,20,30,60,50,60,40,40,50,10,5,5,0,0,0,80,30,30,50,10,20
424,70,50,40,65,65,30,50,50,70,50,50,40,70,0,30,40,60,20,60,40,50,50,0,0,0,0,0,0,90,50,50,50,20,30
454,45,75,30,60,30,25,35,70,50,60,40,65,85,80,30,20,20,60,60,65,60,50,95,5,5,5,5,5,5,40,30,45,20,30
457,65,75,30,60,30,35,40,50,80,40,60,50,70,80,10,15,70,70,60,60,40,50,30,10,20,40,10,20,10,50,20,50,10,40
483,65,60,55,60,45,85,55,60,65,50,55,45,70,10,30,25,30,40,60,30,55,45,5,5,10,0,0,5,85,30,20,60,10,30
496,65,68,30,60,40,45,45,55,80,60,65,50,70,10,20,30,60,40,65,55,40,50,10,5,10,5,5,5,80,30,40,55,10,50
501,65,70,30,60,30,30,40,50,60,40,50,55,75,80,20,25,70,90,65,55,40,50,10,5,15,60,10,30,5,45,30,55,30,40
515,45,75,40,60,30,25,35,60,50,50,50,65,80,90,30,20,15,20,60,40,60,50,5,5,5,5,5,5,90,50,20,50,20,30
520,65,55,30,60,40,45,45,50,70,50,55,40,60,60,20,35,60,50,60,55,40,50,10,5,10,0,0,5,80,30,40,50,10,60
527,65,60,30,60,55,40,50,50,70,50,50,40,70,60,20,20,40,70,60,40,40,50,10,10,30,0,5,5,60,50,30,50,10,30
530,65,60,40,60,55,45,55,50,70,40,55,45,70,20,30,30,60,40,60,50,50,50,10,10,15,5,5,10,80,30,40,55,20,30
552,60,65,30,60,20,40,40,50,60,40,50,45,70,30,20,30,60,70,60,70,50,50,10,10,20,0,0,5,70,30,50,40,10,50
559,60,75,30,65,25,20,40,50,55,40,45,50,80,70,30,20,30,70,60,65,60,50,10,5,15,0,0,0,70,30,20,55,20,40
594,55,45,40,60,55,45,50,40,50,40,45,40,70,40,30,40,60,60,55,40,50,50,10,10,10,0,0,0,80,30,40,45,20,30
599,65,60,40,65,45,60,50,40,60,30,45,50,55,10,30,30,60,70,60,40,30,40,10,70,20,0,0,10,10,20,30,40,30,70
606,45,60,55,60,35,85,40,50,40,30,45,50,55,10,35,30,65,90,65,35,40,40,5,30,20,0,0,5,40,30,20,45,10,60
612,60,65,30,60,30,50,40,50,70,40,60,50,70,20,20,30,60,50,60,70,60,50,10,10,20,0,0,0,80,30,40,50,10,60
619,50,65,20,50,10,30,40,60,70,50,60,50,70,10,20,30,40,40,60,70,50,50,10,10,10,10,10,10,80,50,50,40,10,20
622,65,60,40,65,55,45,40,50,75,40,55,45,70,10,30,20,50,40,60,30,50,50,10,10,10,0,0,0,80,20,30,55,10,30
626,60,65,40,60,45,40,45,70,55,60,50,55,70,20,30,30,60,80,60,50,40,50,90,10,5,5,5,5,5,30,40,50,20,60
631,55,50,30,60,25,40,40,50,45,50,40,40,60,70,30,40,60,50,55,55,50,50,10,5,10,0,0,5,80,50,50,45,10,30
656,65,55,50,70,45,90,50,60,40,50,40,50,60,10,30,40,70,40,60,30,50,50,5,10,10,0,0,0,80,50,10,50,10,30
657,65,85,40,70,45,20,40,50,90,40,60,70,90,80,20,10,60,90,70,50,60,50,5,5,40,5,5,50,5,30,20,60,30,20
706,65,55,30,70,55,40,45,50,60,50,40,45,70,60,30,40,40,60,65,45,40,50,5,5,10,0,5,5,80,30,20,50,10,20
718,60,65,20,55,20,40,40,50,40,50,40,50,70,70,20,30,20,30,40,60,60,50,10,5,10,5,5,5,80,50,30,40,20,60
719,65,60,40,65,60,30,50,50,70,50,55,45,75,30,30,20,20,20,60,40,50,50,5,5,5,0,0,0,90,50,20,55,10,60
721,70,75,20,60,20,40,40,50,80,50,60,60,70,60,10,20,60,50,60,80,50,50,10,5,20,5,5,5,40,50,50,50,10,60
747,65,60,20,45,10,40,40,50,55,50,40,40,60,10,20,30,60,40,50,65,50,50,10,10,10,0,0,0,80,50,50,40,10,20
758,70,75,55,65,35,85,40,60,70,50,55,50,85,10,30,20,30,70,60,40,60,40,5,15,15,0,0,5,70,40,20,65,10,20
768,65,70,30,60,40,25,50,50,70,40,55,50,75,60,20,20,20,40,60,50,50,50,0,0,0,0,0,0,95,30,30,55,10,20
774,60,55,50,60,45,70,50,60,65,60,55,50,70,10,30,30,40,40,60,30,50,50,5,5,10,0,0,0,80,50,20,55,10,30
784,60,65,50,60,55,70,45,40,70,30,60,50,60,70,30,30,30,40,60,30,50,50,5,5,10,0,0,0,90,20,20,50,10,40
794,60,70,30,65,20,40,45,50,60,40,55,50,70,75,30,35,60,60,65,75,50,50,40,10,30,5,5,5,10,50,50,50,20,30
804,60,55,40,55,50,45,50,60,70,50,55,40,65,10,30,40,60,50,55,45,40,50,10,10,10,0,0,0,80,30,40,50,10,30
810,65,68,45,60,35,85,40,60,70,55,55,40,80,10,20,25,30,40,65,40,50,45,5,5,10,0,0,5,80,30,20,60,10,30
817,70,75,10,60,10,30,40,60,70,50,40,50,70,20,10,20,60,70,60,80,50,50,90,5,5,5,5,5,5,50,50,30,10,50
820,65,68,30,75,35,30,45,50,40,55,45,50,80,70,20,30,60,60,65,50,50,50,5,5,15,0,0,0,70,50,20,55,10,20
849,70,45,55,65,65,85,55,60,60,60,40,40,75,10,30,30,60,60,60,20,50,30,5,5,5,0,0,0,90,30,10,50,20,30
877,55,50,50,55,45,80,40,60,55,50,50,45,70,20,40,40,60,40,60,35,50,50,5,5,10,0,0,5,80,50,30,55,30,50
884,55,50,55,50,45,85,50,60,40,50,45,50,40,0,35,30,65,70,60,20,40,40,5,40,30,0,0,5,20,30,20,45,10,60
891,65,75,30,70,30,70,50,50,85,40,60,60,80,70,30,20,60,40,60,70,60,50,10,5,70,0,5,5,10,30,20,60,10,20
905,65,55,30,60,45,40,45,50,60,40,50,45,70,10,30,35,60,50,60,50,40,50,10,10,10,0,0,0,80,30,40,50,10,30
907,65,70,30,60,25,60,50,50,80,50,60,50,70,70,20,30,60,40,60,70,50,50,10,5,10,0,0,0,70,50,30,50,10,40
915,65,70,30,60,40,25,45,75,60,70,50,60,85,30,20,15,40,60,65,55,55,50,95,5,5,5,5,5,5,50,20,60,10,30
921,65,55,30,70,30,35,45,60,60,40,40,45,70,20,20,40,60,80,65,45,40,50,95,5,5,5,5,5,5,30,30,50,10,20
927,65,60,45,70,40,80,40,60,60,50,45,40,75,10,30,35,60,40,65,30,50,50,5,5,10,0,0,5,80,30,20,55,10,20
930,65,45,60,70,55,80,65,60,40,50,45,50,70,10,40,30,60,30,65,20,60,40,5,20,15,0,0,5,70,30,20,55,10,20
934,65,70,30,60,40,35,40,50,70,50,55,50,75,70,20,25,60,40,55,50,50,50,10,5,20,0,5,5,60,50,30,55,20,30
953,65,45,40,60,65,45,55,50,60,55,50,50,70,10,30,30,60,40,60,35,50,50,10,10,10,0,0,10,80,50,50,55,20,50
955,65,70,30,60,45,30,45,50,75,40,55,50,80,30,20,25,55,70,60,50,40,50,60,10,30,5,5,5,10,30,20,50,10,20
960,65,70,30,60,40,45,45,60,75,50,55,60,70,30,20,25,75,80,60,55,40,50,5,5,10,5,5,80,5,30,40,55,20,30
24,65,50,55,65,75,85,50,50,45,40,40,45,70,10,40,30,60,30,60,20,60,40,5,5,5,0,0,0,90,30,20,55,30,20
67,55,75,60,65,30,80,40,50,30,40,45,50,70,10,35,20,40,70,60,30,60,40,5,20,30,0,0,0,45,30,20,55,10,20
430,70,65,20,55,15,40,40,50,80,30,60,40,60,60,10,20,60,50,50,75,50,50,10,5,10,0,5,5,80,30,50,40,10,40
446,60,55,50,70,55,70,50,50,40,40,40,50,70,10,30,30,60,80,60,30,50,40,90,10,10,0,10,0,0,30,30,50,20,20
683,55,50,45,55,35,70,40,50,50,40,50,50,40,0,30,40,60,60,60,40,40,50,5,5,10,0,0,5,80,30,30,45,10,70
945,65,60,55,65,55,80,45,50,60,40,50,45,75,10,30,20,30,40,60,20,60,40,5,5,5,0,0,0,90,30,20,60,10,20
979,65,60,55,65,50,80,55,60,60,50,55,50,70,10,40,30,60,70,60,30,60,45,5,10,15,0,5,5,80,40,20,60,20,30
