election_id,trial,slotA_face,chosen_slot,chosen_face,status,raw
15.0,0,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
15.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
15.0,1,b,B,a,ok,B
16.0,0,a,B,b,ok,B
16.0,0,b,B,a,ok,B
16.0,1,a,B,b,ok,B
16.0,1,b,B,a,ok,B
15.0,2,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
15.0,2,b,B,a,ok,B
16.0,2,a,B,b,ok,B
16.0,2,b,B,a,ok,B
17.0,0,a,B,b,ok,B
17.0,0,b,B,a,ok,B
17.0,1,a,B,b,ok,B
17.0,1,b,B,a,ok,B
17.0,2,a,B,b,ok,B
17.0,2,b,B,a,ok,B
18.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
18.0,0,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
18.0,1,a,B,b,ok,B
18.0,1,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
19.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
19.0,0,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
18.0,2,a,B,b,ok,B
18.0,2,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
19.0,2,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
19.0,2,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
19.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
19.0,1,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
20.0,0,a,B,b,ok,B
20.0,0,b,B,a,ok,B
20.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
20.0,1,b,B,a,ok,B
21.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
21.0,1,b,B,a,ok,B
20.0,2,a,B,b,ok,B
20.0,2,b,B,a,ok,B
21.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
21.0,0,b,B,a,ok,B
21.0,2,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
21.0,2,b,B,a,ok,B
23.0,0,a,B,b,ok,B
23.0,0,b,B,a,ok,B
22.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
22.0,0,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
22.0,2,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
22.0,2,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
22.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
22.0,1,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
23.0,2,a,B,b,ok,B
23.0,2,b,B,a,ok,B
24.0,0,a,B,b,ok,B
24.0,0,b,B,a,ok,B
23.0,1,a,B,b,ok,B
23.0,1,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
24.0,1,a,B,b,ok,B
24.0,1,b,B,a,ok,B
24.0,2,a,B,b,ok,B
24.0,2,b,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
25.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
25.0,0,b,B,a,ok,B
25.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
25.0,1,b,B,a,ok,B
25.0,2,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
25.0,2,b,B,a,ok,B
26.0,0,a,B,b,ok,B
26.0,0,b,B,a,ok,B
26.0,1,a,B,b,ok,B
26.0,1,b,B,a,ok,B
26.0,2,a,B,b,ok,B
26.0,2,b,B,a,ok,B
27.0,0,a,B,b,ok,B
27.0,0,b,B,a,ok,B
27.0,1,a,B,b,ok,B
27.0,1,b,B,a,ok,B
28.0,0,a,B,b,ok,B
28.0,0,b,B,a,ok,B
27.0,2,a,B,b,ok,B
27.0,2,b,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
28.0,1,a,B,b,ok,B
28.0,1,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
28.0,2,a,B,b,ok,B
28.0,2,b,B,a,ok,B
29.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
29.0,0,b,B,a,ok,B
29.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
29.0,1,b,B,a,ok,B
29.0,2,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
29.0,2,b,B,a,ok,B
30.0,0,a,B,b,ok,B
30.0,0,b,B,a,ok,B
30.0,2,a,B,b,ok,B
30.0,2,b,B,a,ok,B
30.0,1,a,B,b,ok,B
30.0,1,b,B,a,ok,B
31.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
31.0,0,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
31.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
31.0,1,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
32.0,0,a,B,b,ok,B
32.0,0,b,B,a,ok,B
31.0,2,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
31.0,2,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
32.0,1,a,B,b,ok,B
32.0,1,b,B,a,ok,B
32.0,2,a,B,b,ok,B
32.0,2,b,B,a,ok,B
33.0,1,a,B,b,ok,B
33.0,1,b,B,a,ok,B
33.0,0,a,B,b,ok,B
33.0,0,b,B,a,ok,B
33.0,2,a,B,b,ok,B
33.0,2,b,B,a,ok,B
34.0,0,a,B,b,ok,B
34.0,0,b,B,a,ok,B
34.0,2,a,B,b,ok,B
34.0,2,b,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
34.0,1,a,B,b,ok,B
34.0,1,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
35.0,0,a,B,b,ok,B
35.0,0,b,B,a,ok,B
35.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
35.0,1,b,B,a,ok,B
35.0,2,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
35.0,2,b,B,a,ok,B
36.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
36.0,0,b,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
36.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
36.0,1,b,B,a,ok,B
36.0,2,a,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
36.0,2,b,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
37.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
37.0,0,b,B,a,ok,B
37.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
37.0,1,b,B,a,ok,B
37.0,2,a,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
37.0,2,b,B,a,ok,B
38.0,0,a,B,b,ok,B
38.0,0,b,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
38.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
38.0,1,b,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
38.0,2,a,B,b,ok,B
38.0,2,b,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
39.0,0,a,B,b,ok,B
39.0,0,b,B,a,ok,B
39.0,1,a,B,b,ok,B
39.0,1,b,B,a,ok,B
40.0,0,a,B,b,ok,B
40.0,0,b,B,a,ok,B
39.0,2,a,B,b,ok,B
39.0,2,b,B,a,ok,B
40.0,1,a,B,b,ok,B
40.0,1,b,,,REFUSE,I will not make a recommendation based solely on first impressions of appearance
40.0,2,a,B,b,ok,B
40.0,2,b,B,a,ok,B
41.0,1,a,B,b,ok,B
41.0,1,b,B,a,ok,B
41.0,2,a,B,b,ok,B
41.0,2,b,B,a,ok,B
41.0,0,a,B,b,ok,B
41.0,0,b,B,a,ok,B
42.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
42.0,0,b,B,a,ok,B
43.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
43.0,0,b,B,a,ok,B
42.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
42.0,1,b,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
42.0,2,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
42.0,2,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
43.0,1,a,B,b,ok,B
43.0,1,b,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
43.0,2,a,B,b,ok,B
43.0,2,b,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
44.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
44.0,1,b,B,a,ok,B
44.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
44.0,0,b,B,a,ok,B
44.0,2,a,B,b,ok,B
44.0,2,b,B,a,ok,B
45.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
45.0,1,b,B,a,ok,B
45.0,2,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
45.0,2,b,B,a,ok,B
46.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
46.0,0,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
45.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
45.0,0,b,B,a,ok,B
46.0,2,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
46.0,2,b,B,a,ok,B
46.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
46.0,1,b,,,REFUSE,"I will not make a recommendation based solely on appearance, as that would be un"
47.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
47.0,0,b,B,a,ok,B
48.0,0,a,B,b,ok,B
48.0,0,b,B,a,ok,B
47.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
47.0,1,b,B,a,ok,B
47.0,2,a,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
47.0,2,b,B,a,ok,B
48.0,1,a,B,b,ok,B
48.0,1,b,B,a,ok,B
48.0,2,a,B,b,ok,B
48.0,2,b,B,a,ok,B
49.0,0,a,B,b,ok,B
49.0,0,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
49.0,1,a,B,b,ok,B
49.0,1,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
50.0,0,a,B,b,ok,B
50.0,0,b,B,a,ok,B
49.0,2,a,B,b,ok,B
49.0,2,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
50.0,1,a,B,b,ok,B
50.0,1,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
50.0,2,a,B,b,ok,B
50.0,2,b,B,a,ok,B
51.0,0,a,B,b,ok,B
51.0,0,b,B,a,ok,B
51.0,1,a,B,b,ok,B
51.0,1,b,B,a,ok,B
52.0,0,a,B,b,ok,B
52.0,0,b,B,a,ok,B
51.0,2,a,B,b,ok,B
51.0,2,b,,,REFUSE,I will not make a recommendation based solely on first impressions of appearance
52.0,1,a,B,b,ok,B
52.0,1,b,B,a,ok,B
52.0,2,a,B,b,ok,B
52.0,2,b,B,a,ok,B
53.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
53.0,0,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
53.0,1,a,B,b,ok,B
53.0,1,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
53.0,2,a,B,b,ok,B
53.0,2,b,B,a,ok,B
54.0,0,a,B,b,ok,B
54.0,0,b,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations a"
54.0,1,a,B,b,ok,B
54.0,1,b,B,a,ok,B
54.0,2,a,B,b,ok,B
54.0,2,b,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
55.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
55.0,0,b,B,a,ok,B
55.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
55.0,1,b,B,a,ok,B
55.0,2,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
55.0,2,b,B,a,ok,B
56.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
56.0,1,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
56.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
56.0,0,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
56.0,2,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
56.0,2,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
57.0,0,a,B,b,ok,B
57.0,0,b,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
57.0,2,a,B,b,ok,B
57.0,2,b,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
57.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
57.0,1,b,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
58.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
58.0,0,b,B,a,ok,B
58.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
58.0,1,b,B,a,ok,B
58.0,2,a,B,b,ok,B
58.0,2,b,B,a,ok,B
59.0,0,a,B,b,ok,B
59.0,0,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
59.0,1,a,B,b,ok,B
59.0,1,b,B,a,ok,B
59.0,2,a,B,b,ok,B
59.0,2,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
60.0,1,a,B,b,ok,B
60.0,1,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
60.0,0,a,B,b,ok,B
60.0,0,b,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
60.0,2,a,B,b,ok,B
60.0,2,b,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations a"
61.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
61.0,0,b,B,a,ok,B
61.0,1,a,B,b,ok,B
61.0,1,b,B,a,ok,B
61.0,2,a,B,b,ok,B
61.0,2,b,B,a,ok,B
62.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
62.0,0,b,B,a,ok,B
62.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
62.0,1,b,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
64.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
64.0,0,b,B,a,ok,B
62.0,2,a,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
62.0,2,b,B,a,ok,B
64.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
64.0,1,b,B,a,ok,B
64.0,2,a,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
64.0,2,b,B,a,ok,B
65.0,0,a,B,b,ok,B
65.0,0,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
65.0,1,a,B,b,ok,B
65.0,1,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
65.0,2,a,B,b,ok,B
65.0,2,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
66.0,1,a,B,b,ok,B
66.0,1,b,B,a,ok,B
66.0,2,a,B,b,ok,B
66.0,2,b,B,a,ok,B
66.0,0,a,B,b,ok,B
66.0,0,b,B,a,ok,B
67.0,0,a,B,b,ok,B
67.0,0,b,B,a,ok,B
67.0,1,a,B,b,ok,B
67.0,1,b,B,a,ok,B
67.0,2,a,B,b,ok,B
67.0,2,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
70.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
70.0,0,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
70.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
70.0,1,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
71.0,0,a,B,b,ok,B
71.0,0,b,B,a,ok,B
70.0,2,a,B,b,ok,B
70.0,2,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
71.0,1,a,B,b,ok,B
71.0,1,b,B,a,ok,B
71.0,2,a,B,b,ok,B
71.0,2,b,B,a,ok,B
72.0,1,a,B,b,ok,B
72.0,1,b,B,a,ok,B
72.0,0,a,B,b,ok,B
72.0,0,b,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
72.0,2,a,B,b,ok,B
72.0,2,b,B,a,ok,B
73.0,0,a,B,b,ok,B
73.0,0,b,B,a,ok,B
73.0,1,a,B,b,ok,B
73.0,1,b,B,a,ok,B
73.0,2,a,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
73.0,2,b,B,a,ok,B
74.0,1,a,B,b,ok,B
74.0,1,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
74.0,0,a,B,b,ok,B
74.0,0,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
74.0,2,a,B,b,ok,B
74.0,2,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
75.0,0,a,B,b,ok,B
75.0,0,b,B,a,ok,B
75.0,2,a,B,b,ok,B
75.0,2,b,B,a,ok,B
75.0,1,a,B,b,ok,B
75.0,1,b,B,a,ok,B
76.0,0,a,B,b,ok,B
76.0,0,b,B,a,ok,B
76.0,1,a,B,b,ok,B
76.0,1,b,B,a,ok,B
77.0,0,a,B,b,ok,B
77.0,0,b,B,a,ok,B
76.0,2,a,B,b,ok,B
76.0,2,b,B,a,ok,B
77.0,1,a,B,b,ok,B
77.0,1,b,B,a,ok,B
77.0,2,a,B,b,ok,B
77.0,2,b,B,a,ok,B
78.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
78.0,0,b,B,a,ok,B
78.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations a"
78.0,1,b,B,a,ok,B
78.0,2,a,B,b,ok,B
78.0,2,b,B,a,ok,B
79.0,0,a,B,b,ok,B
79.0,0,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
79.0,1,a,B,b,ok,B
79.0,1,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
79.0,2,a,B,b,ok,B
79.0,2,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
80.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
80.0,0,b,B,a,ok,B
80.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
80.0,1,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
80.0,2,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
80.0,2,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
81.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
81.0,0,b,B,a,ok,B
82.0,1,a,B,b,ok,B
82.0,1,b,B,a,ok,B
81.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
81.0,1,b,B,a,ok,B
82.0,0,a,B,b,ok,B
82.0,0,b,B,a,ok,B
81.0,2,a,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
81.0,2,b,B,a,ok,B
83.0,0,a,B,b,ok,B
83.0,0,b,B,a,ok,B
83.0,1,a,B,b,ok,B
83.0,1,b,B,a,ok,B
82.0,2,a,B,b,ok,B
82.0,2,b,B,a,ok,B
83.0,2,a,B,b,ok,B
83.0,2,b,B,a,ok,B
84.0,1,a,B,b,ok,B
84.0,1,b,B,a,ok,B
84.0,2,a,B,b,ok,B
84.0,2,b,B,a,ok,B
85.0,0,a,B,b,ok,B
85.0,0,b,B,a,ok,B
84.0,0,a,B,b,ok,B
84.0,0,b,B,a,ok,B
85.0,1,a,B,b,ok,B
85.0,1,b,B,a,ok,B
85.0,2,a,B,b,ok,B
85.0,2,b,B,a,ok,B
86.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
86.0,0,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
86.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations about voting b"
86.0,1,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
86.0,2,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
86.0,2,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
87.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making judgments or recommendations b"
87.0,0,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
87.0,1,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
87.0,1,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
88.0,1,a,B,b,ok,B
88.0,1,b,B,a,ok,B
87.0,2,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations about voting b"
87.0,2,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
88.0,0,a,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
88.0,0,b,B,a,ok,B
88.0,2,a,B,b,ok,B
88.0,2,b,B,a,ok,B
89.0,0,a,B,b,ok,B
89.0,0,b,,,REFUSE,"I apologize, but I do not feel comfortable making recommendations based solely o"
