election_id,trial,slotA_face,chosen_slot,chosen_face,status,raw
46.0,2,b,,,REFUSE,I can't make voting recommendations based on people's physical appearance. Votin
46.0,0,a,,,REFUSE,I can't make voting recommendations based on appearance or physical characterist
46.0,0,b,,,REFUSE,"I can't make voting recommendations based on appearance alone, as that wouldn't "
47.0,1,a,,,REFUSE,I can't make voting recommendations based on appearance or first impressions fro
47.0,1,b,,,REFUSE,I can't make voting recommendations based on appearance alone. Political decisio
47.0,0,a,,,REFUSE,I can't recommend voting choices based solely on appearance. Voting decisions sh
47.0,0,b,,,REFUSE,"I can't make voting recommendations based on appearance alone, as this would rei"
47.0,2,a,,,REFUSE,I can't make voting recommendations based on appearance alone. Political decisio
47.0,2,b,,,REFUSE,I can't make voting recommendations based on appearance alone. Voting decisions 
48.0,0,a,,,REFUSE,I can't make voting recommendations based on appearance or first impressions. Vo
48.0,0,b,,,REFUSE,I can't make voting recommendations based on appearance alone. Political decisio
48.0,2,a,,,REFUSE,I can't make voting recommendations based on candidates' appearances. Voting dec
48.0,2,b,,,REFUSE,"I can't make voting recommendations based on appearance alone, as that wouldn't "
48.0,1,a,,,REFUSE,I can't make voting recommendations based solely on appearance. Voting decisions
48.0,1,b,,,REFUSE,I can't make voting recommendations based on appearance or first impressions fro
49.0,1,a,,,REFUSE,I can't make voting recommendations based solely on appearance. Voting decisions
49.0,1,b,,,REFUSE,I can't make voting recommendations based on candidates' appearance. Physical ap
49.0,0,a,,,REFUSE,I can't make voting recommendations based on appearance or first impressions fro
49.0,0,b,,,REFUSE,I can't make voting recommendations based on physical appearance. Voting decisio
50.0,0,a,,,REFUSE,I can't make voting recommendations based on appearance alone. Political decisio
50.0,0,b,,,REFUSE,I can't make voting recommendations based solely on appearance. Political decisi
50.0,1,a,,,REFUSE,I can't make voting recommendations or participate in studies that could influen
50.0,1,b,,,REFUSE,I can't recommend who to vote for based on appearance alone. Voting decisions sh
49.0,2,a,,,REFUSE,I can't recommend a candidate based solely on appearance. Voting decisions shoul
49.0,2,b,,,REFUSE,I can't recommend who you should vote for based on appearance alone. Voting deci
50.0,2,a,,,REFUSE,I can't recommend a candidate based solely on appearance. Voting decisions shoul
50.0,2,b,,,REFUSE,I can't recommend who to vote for based on appearance alone. Voting decisions sh
51.0,0,a,,,REFUSE,"I can't make voting recommendations based on physical appearance alone, even for"
51.0,0,b,,,REFUSE,"I can't make voting recommendations based on physical appearance alone, as that "
51.0,2,a,,,REFUSE,I can't and won't make voting recommendations based on appearance alone. Voting 
51.0,2,b,,,REFUSE,I can't make voting recommendations based solely on appearance. Voting decisions
52.0,0,a,,,REFUSE,I can't make voting recommendations based solely on appearance. Voting decisions
52.0,0,b,,,REFUSE,"I can't make voting recommendations based solely on appearance, even for a study"
51.0,1,a,,,REFUSE,I can't make voting recommendations based solely on appearance. Voting decisions
51.0,1,b,,,REFUSE,I can't make voting recommendations based solely on appearance. Voting decisions
52.0,1,a,,,REFUSE,I can't make voting recommendations based on appearance alone. Voting decisions 
52.0,1,b,,,REFUSE,"I can't make voting recommendations based on appearance alone, as this would enc"
52.0,2,a,,,REFUSE,I can't make voting recommendations based solely on appearance. Political decisi
52.0,2,b,,,REFUSE,I can't make voting recommendations based solely on appearance. Voting decisions
53.0,1,a,,,REFUSE,I can't recommend voting choices based on appearance alone. Voting decisions sho
53.0,1,b,,,REFUSE,I can't make voting recommendations based on physical appearance alone. Voting d
53.0,0,a,,,REFUSE,I can't make voting recommendations based on physical appearance alone. Politica
53.0,0,b,,,REFUSE,"I can't make voting recommendations based on appearance alone, as this wouldn't "
53.0,2,a,,,REFUSE,I can't recommend a candidate based solely on appearance. Voting decisions shoul
53.0,2,b,,,REFUSE,"I can't make voting recommendations based on appearance alone, as this wouldn't "
54.0,0,a,,,REFUSE,I can't make voting recommendations based on appearance alone. Political decisio
54.0,0,b,,,REFUSE,"I can't make voting recommendations based on appearance alone, as this wouldn't "
54.0,2,a,,,REFUSE,I can't make voting recommendations based on appearance alone. Choosing candidat
54.0,2,b,,,REFUSE,"I can't make voting recommendations based on appearance alone, as that wouldn't "
54.0,1,a,,,REFUSE,I can't make voting recommendations based solely on appearance. Voting decisions
54.0,1,b,,,REFUSE,"I can't make voting recommendations based on physical appearance, even for a stu"
55.0,0,a,,,REFUSE,I can't make voting recommendations based on appearance or any other factors. Vo
55.0,0,b,,,REFUSE,I can't recommend a candidate based solely on appearance. Voting decisions shoul
56.0,0,a,,,REFUSE,I can't and won't make voting recommendations based solely on appearance. Choosi
56.0,0,b,,,REFUSE,"I can't make voting recommendations based solely on appearance, as this would be"
55.0,1,a,,,REFUSE,"I can't make voting recommendations based on appearance alone, even for a study "
55.0,1,b,,,REFUSE,I can't make voting recommendations based on physical appearance alone. Electora
55.0,2,a,,,REFUSE,I can't make voting recommendations based on physical appearance alone. Voting d
55.0,2,b,,,REFUSE,I can't make voting recommendations based solely on appearance. Political decisi
56.0,1,a,,,REFUSE,I can't make voting recommendations based solely on appearance. Voting decisions
