stimulus,trustworthy,attractive,dominant,smart,age,gender,weight,typical,happy,familiar,outgoing,memorable,well-groomed,long-haired,smug,dorky,skin-color,hair-color,alert,cute,privileged,liberal,asian,middle-eastern,hispanic,islander,native,black,white,looks-like-you,gay,electable,godly,outdoors
817,75,80,10,50,5,20,50,60,85,30,70,65,75,40,5,20,30,85,80,90,65,50,85,10,15,20,10,5,15,50,50,10,50,70
820,72,67,47,78,28,18,47,62,57,42,58,55,87,63,12,38,18,47,77,72,73,50,8,8,12,5,5,5,87,50,50,68,50,32
849,75,58,52,72,78,88,58,72,82,58,68,58,88,12,22,38,18,22,78,35,78,50,2,2,3,2,2,2,92,50,50,72,48,25
877,58,68,48,68,32,78,38,62,38,32,42,62,82,22,28,32,22,48,72,62,62,50,12,18,28,12,12,12,82,50,50,68,50,78
884,72,67,42,62,72,82,50,63,63,32,68,47,77,18,27,32,53,62,73,57,50,50,12,35,30,12,12,12,73,30,45,63,47,63
891,75,70,35,80,25,15,50,55,85,45,70,65,85,70,10,25,35,45,75,75,60,50,15,20,30,10,15,10,75,50,50,65,50,25
905,72,55,25,62,30,20,45,70,65,40,55,35,70,15,10,35,20,60,75,60,60,50,5,5,10,5,5,5,85,0,50,60,50,20
907,72,68,28,68,18,22,45,62,88,53,73,62,72,45,12,28,18,60,72,73,58,48,12,12,22,8,8,8,78,50,50,62,50,78
915,73,77,32,67,28,12,47,62,72,50,63,68,87,42,12,17,32,83,77,76,62,50,88,12,12,12,12,12,17,50,50,67,50,73
921,72,68,32,78,28,22,48,62,78,42,72,52,82,32,12,28,38,88,78,68,58,50,92,8,8,18,8,8,8,50,50,62,50,32
927,72,62,38,78,38,75,50,68,62,32,58,45,82,22,18,35,25,42,75,58,68,50,5,8,12,3,5,3,85,0,50,62,48,18
930,65,45,55,70,65,85,55,60,40,30,45,40,75,25,35,40,35,75,75,35,65,50,10,30,20,5,5,5,75,0,50,60,50,15
934,70,65,35,65,25,15,45,60,75,40,70,45,75,65,10,20,25,70,70,70,55,50,10,10,20,5,5,5,80,50,50,60,50,40
945,75,65,70,75,75,85,50,70,80,45,75,55,85,15,25,20,25,60,85,40,70,50,5,5,10,5,5,5,90,50,50,75,50,40
953,78,55,35,65,65,25,55,60,80,55,75,60,75,40,20,30,25,45,75,65,55,50,15,15,20,10,15,10,80,50,50,65,50,85
955,78,72,35,75,42,18,45,58,85,52,76,55,82,38,12,22,28,78,83,68,62,50,15,25,35,8,12,18,72,50,50,68,50,38
960,75,70,35,70,25,15,45,50,80,40,75,55,80,60,10,20,60,80,75,70,50,50,5,10,25,20,15,70,15,50,50,65,50,20
979,75,65,40,70,65,85,50,60,80,50,75,45,85,20,15,20,25,75,80,60,65,50,10,10,20,5,5,5,75,50,50,70,50,25
747,75,75,15,50,8,40,50,55,58,15,50,50,75,20,8,15,18,28,72,85,60,50,8,8,12,5,8,5,85,50,50,5,50,20
