stimulus,trustworthy,attractive,dominant,smart,age,gender,weight,typical,happy,familiar,outgoing,memorable,well-groomed,long-haired,smug,dorky,skin-color,hair-color,alert,cute,privileged,liberal,asian,middle-eastern,hispanic,islander,native,black,white,looks-like-you,gay,electable,godly,outdoors
515,58,72,48,62,28,8,25,55,30,45,45,55,70,85,35,20,8,25,65,60,62,52,3,3,5,3,5,2,90,50,20,45,35,35
520,68,52,40,65,38,15,55,60,88,55,65,50,55,75,25,55,20,40,65,55,55,55,3,5,10,3,5,2,85,50,25,45,35,60
527,68,58,42,65,42,15,40,60,82,55,68,45,70,65,25,30,20,75,65,55,55,55,3,8,15,3,5,2,78,50,15,50,35,30
530,65,58,45,62,42,15,55,60,85,55,75,55,65,55,30,35,20,35,68,55,55,55,3,5,8,3,5,3,85,50,20,45,35,45
552,62,58,35,60,14,25,25,60,55,50,50,45,45,55,55,45,25,20,60,65,55,50,5,10,20,5,5,3,75,50,20,40,30,55
559,60,72,40,65,22,15,25,55,30,45,40,55,60,70,35,25,20,75,60,68,55,55,30,15,20,10,10,5,55,50,25,35,30,35
594,58,42,48,62,48,45,40,60,35,50,40,42,55,55,35,38,25,25,60,35,50,55,10,10,15,5,10,3,75,50,30,45,30,35
599,62,48,45,58,48,15,40,55,58,45,48,55,50,20,35,25,45,85,65,40,25,30,20,65,25,10,20,5,30,20,15,30,50,70
606,52,60,58,62,32,85,30,55,25,45,45,55,50,20,40,25,30,90,65,35,55,55,5,25,40,5,10,3,75,50,20,40,25,70
612,68,62,35,60,18,15,30,55,88,50,70,58,65,40,20,35,35,30,70,75,45,50,5,5,75,5,30,3,25,50,15,45,40,75
619,70,65,20,55,3,60,40,60,55,45,60,45,50,20,30,40,15,30,65,85,55,45,5,5,10,5,5,3,85,50,20,30,30,25
622,68,58,45,65,55,55,30,60,88,55,75,50,75,20,35,40,25,35,70,45,65,55,3,5,8,3,5,2,85,50,30,55,40,40
626,62,58,45,65,45,20,35,60,40,50,40,50,60,40,30,30,25,15,65,45,55,55,90,5,5,10,5,2,10,50,20,45,30,55
631,60,45,40,60,25,15,60,55,40,50,40,45,55,60,35,45,15,35,55,50,50,55,5,5,5,5,5,3,85,50,30,40,30,30
656,60,48,40,68,35,85,35,60,35,50,35,45,45,20,40,65,20,20,60,35,55,60,5,15,20,5,5,3,80,50,25,30,20,30
657,68,75,45,65,35,10,30,55,92,55,80,65,82,90,20,15,45,95,75,65,55,60,3,8,40,5,10,45,25,50,15,55,40,35
683,62,58,48,60,32,80,30,60,52,45,55,55,50,20,40,45,20,30,65,45,55,60,3,5,8,3,5,2,85,50,25,40,30,75
706,65,55,40,72,48,15,35,60,65,50,55,48,62,75,40,55,20,25,68,55,55,62,3,3,5,2,3,2,88,50,25,45,30,35
718,60,68,30,62,25,10,25,55,35,45,35,50,70,75,25,30,12,30,40,65,60,55,3,3,5,2,5,2,88,50,20,40,30,60
719,68,58,40,62,62,10,35,65,78,60,68,50,70,60,20,30,12,15,65,55,62,55,2,3,5,2,3,2,90,50,12,45,40,55
721,75,65,25,60,8,20,30,60,90,50,70,55,60,55,20,30,30,35,65,90,55,40,5,10,40,5,10,5,50,50,10,30,30,70
747,75,65,20,55,2,45,45,60,60,50,55,45,60,30,20,30,15,35,65,90,60,50,5,5,10,5,5,3,80,50,20,30,20,15
758,68,62,50,68,28,90,30,60,80,50,65,50,78,30,40,35,20,85,70,45,62,52,5,35,20,3,3,3,70,50,20,55,30,30
768,68,60,40,62,32,15,45,60,82,55,68,52,65,70,30,35,15,35,65,62,55,55,3,3,5,3,5,2,90,50,15,45,35,40
774,68,58,45,62,42,85,35,65,75,55,68,45,60,20,40,45,15,30,65,40,60,50,3,3,5,3,5,2,88,50,20,45,35,55
784,62,58,40,58,45,80,30,55,88,50,75,68,55,90,35,55,20,30,65,50,55,60,2,3,5,3,5,2,90,50,30,40,35,65
794,62,65,30,60,15,15,30,55,60,45,50,50,55,80,30,30,30,85,60,75,55,55,40,15,55,20,20,3,25,50,15,40,35,30
804,65,45,45,60,45,45,55,60,85,55,70,45,60,15,30,45,25,30,65,45,55,50,3,5,10,3,5,3,80,50,40,50,40,40
810,68,62,45,68,30,85,30,65,78,55,65,45,70,25,35,45,15,30,68,55,62,55,5,8,10,3,5,3,85,50,25,55,35,45
817,75,70,20,60,2,20,40,65,80,50,60,55,55,40,20,25,30,90,65,90,50,40,85,5,5,10,5,3,10,30,20,30,30,55
820,60,58,40,70,30,15,30,55,30,45,40,45,55,80,30,60,25,70,60,55,55,60,5,10,20,5,5,3,80,50,25,35,20,25
849,62,40,55,65,68,90,55,60,55,55,50,45,65,15,45,55,20,25,60,25,65,40,3,5,5,3,5,2,90,50,15,55,45,45
877,62,58,50,65,35,90,30,60,55,50,50,45,65,25,40,40,25,35,60,45,60,55,3,5,8,3,5,3,88,30,25,50,30,45
884,60,55,50,55,42,90,40,60,45,50,55,45,45,20,35,25,40,85,65,30,40,45,5,30,55,5,15,5,45,50,15,35,30,70
891,68,62,40,72,25,8,60,55,92,50,75,60,80,80,25,30,25,35,70,65,55,55,5,10,55,5,10,3,45,50,15,45,30,20
905,68,55,42,65,42,35,40,58,70,55,60,52,65,20,35,40,20,35,65,55,55,62,5,8,12,5,8,3,80,50,35,45,35,40
907,70,62,35,65,30,10,30,65,90,55,75,50,65,80,20,40,15,35,70,68,55,60,5,5,20,5,10,3,75,50,15,45,30,55
915,65,68,40,65,32,15,25,55,65,50,55,55,75,80,35,20,25,80,65,68,55,55,90,3,5,8,5,2,8,50,15,45,30,55
921,68,60,35,78,28,20,30,55,75,50,55,50,70,65,25,60,20,95,70,62,55,60,90,3,3,5,3,2,5,50,20,40,30,25
927,68,60,45,72,32,85,40,65,70,55,58,45,70,20,40,60,25,80,65,45,60,55,3,5,8,2,3,2,85,50,25,45,30,35
930,60,45,62,70,45,92,60,55,40,45,60,50,60,20,55,45,30,85,65,25,65,45,5,25,20,5,5,3,75,20,15,50,30,25
934,68,65,42,68,33,10,30,60,78,55,62,50,72,85,25,30,20,75,65,60,55,55,5,10,25,5,5,3,80,50,15,45,30,35
945,70,60,58,68,58,90,35,60,75,55,65,50,78,20,40,25,25,35,70,30,70,45,3,5,8,3,3,3,88,50,12,62,35,40
953,62,40,45,58,68,35,45,60,65,55,58,50,55,20,30,35,35,35,60,40,45,50,5,10,25,5,10,3,70,30,30,40,40,55
955,68,65,42,65,42,10,35,55,90,55,72,55,70,75,20,25,30,90,68,62,55,55,45,20,35,10,10,3,35,20,15,45,30,35
960,68,65,42,65,30,10,30,55,85,55,70,55,65,65,25,25,45,90,70,65,45,60,3,5,15,3,5,70,10,50,15,45,35,40
979,65,58,55,62,48,90,40,65,78,55,70,50,65,30,40,30,25,85,65,40,60,50,3,10,15,3,5,2,80,50,15,55,35,40
