stimulus,trustworthy,attractive,dominant,smart,age,gender,weight,typical,happy,familiar,outgoing,memorable,well-groomed,long-haired,smug,dorky,skin-color,hair-color,alert,cute,privileged,liberal,asian,middle-eastern,hispanic,islander,native,black,white,looks-like-you,gay,electable,godly,outdoors
17,70,65,40,60,30,95,30,75,50,60,55,70,80,10,20,10,40,90,85,55,30,50,0,0,0,0,0,0,100,50,30,40,20,60
18,75,85,30,65,30,95,40,70,80,60,55,75,85,90,20,10,65,100,70,80,40,50,30,70,20,10,10,85,10,50,30,55,35,20
19,75,85,40,65,30,85,45,70,80,60,70,75,90,20,15,10,50,80,85,80,50,55,0,0,0,0,0,0,100,50,30,60,40,35
20,75,80,40,65,30,90,45,70,85,60,75,80,85,10,20,10,75,100,80,70,50,55,0,0,0,0,0,95,5,50,30,60,35,40
21,75,80,30,65,30,95,40,70,55,60,45,75,85,90,20,10,50,95,60,85,50,55,90,10,10,10,10,10,85,50,30,60,40,30
22,75,80,40,65,30,30,40,60,85,50,70,75,60,80,20,10,40,30,70,65,30,50,0,0,0,0,0,0,95,50,30,55,20,80
23,75,68,45,70,45,95,30,60,70,55,65,50,85,10,20,10,55,75,80,35,60,50,10,10,10,10,10,10,85,30,10,70,30,40
24,85,65,70,80,95,100,40,75,50,60,45,70,90,0,30,10,60,100,85,20,80,50,0,0,0,0,0,0,100,30,0,75,60,30
25,75,80,40,65,55,10,30,70,90,60,70,65,85,80,20,10,40,50,75,60,45,50,0,0,0,0,0,0,95,50,30,60,35,40
26,65,80,30,55,30,10,35,70,75,60,65,85,90,95,20,10,40,30,80,85,50,45,0,0,0,0,0,0,100,50,0,40,30,20
27,75,85,30,65,35,85,45,70,90,60,75,80,85,90,20,10,55,65,70,80,40,50,80,10,70,10,10,10,70,50,30,60,35,40
28,70,65,40,75,30,85,35,60,45,50,55,70,80,10,20,10,50,100,85,40,60,55,10,90,30,10,10,10,85,30,20,65,35,25
29,75,68,55,60,30,95,40,70,75,60,65,70,85,20,30,10,50,100,80,45,50,40,10,90,20,10,10,10,85,50,20,60,30,40
30,75,80,30,65,45,85,40,70,90,60,75,85,70,80,20,10,40,50,85,75,35,50,0,0,0,0,0,0,95,55,30,45,25,80
31,65,70,55,60,80,40,30,45,35,25,30,75,50,60,15,10,65,55,40,20,35,40,0,0,0,0,0,0,95,10,20,30,10,50
32,75,85,30,65,30,95,40,70,90,60,75,80,85,90,20,10,50,50,70,80,40,50,30,70,85,20,10,20,70,50,30,60,40,30
33,85,90,10,60,20,40,30,75,85,70,65,80,90,30,10,10,30,30,90,95,50,50,0,0,0,0,0,0,100,50,0,0,70,50
34,75,85,30,65,25,90,40,70,95,60,80,85,70,85,20,10,50,100,75,80,40,50,80,10,10,10,10,10,70,50,30,55,30,60
35,65,70,60,75,40,95,30,60,35,50,55,80,70,20,45,10,65,95,85,30,50,40,0,0,0,0,0,0,100,30,10,60,20,40
36,75,60,45,70,40,95,30,65,50,55,40,60,85,10,25,10,40,100,75,30,50,55,10,85,30,10,10,10,85,30,20,70,35,10
37,75,85,20,60,10,30,25,80,40,70,35,65,85,90,10,15,30,60,90,95,50,50,0,0,0,0,0,0,100,40,0,0,30,20
38,75,65,40,60,45,95,30,70,70,50,55,60,85,10,20,10,30,40,75,30,50,40,0,0,0,0,0,0,95,30,0,70,30,20
39,75,80,30,65,30,95,40,70,90,60,75,85,80,85,20,10,50,75,65,85,50,60,0,0,0,0,0,0,100,50,30,55,20,30
40,75,65,40,60,55,95,30,70,80,50,55,60,85,10,20,10,40,50,70,30,60,40,0,0,0,0,0,0,95,30,0,70,30,20
41,65,70,40,55,35,85,30,60,75,50,60,80,70,20,30,10,60,20,70,45,30,50,0,0,0,0,0,0,100,30,20,40,60,20
42,75,68,40,65,35,5,30,70,60,55,50,75,80,20,10,5,60,100,70,55,30,50,10,10,85,90,80,95,5,30,20,60,40,35
43,75,85,30,65,35,95,40,70,90,60,75,80,85,90,20,10,50,85,70,80,55,60,0,0,0,0,0,0,100,40,30,50,20,30
44,75,65,30,55,25,30,40,70,60,50,45,65,70,10,20,10,50,100,60,55,30,40,90,5,5,5,5,5,85,30,10,40,30,30
45,70,65,40,55,30,95,45,75,80,60,50,70,85,0,20,10,95,0,85,45,30,50,0,0,0,0,0,95,5,35,20,40,10,30
46,75,85,40,65,25,85,30,70,90,60,75,80,90,10,30,10,40,95,80,70,50,55,0,0,0,0,0,0,100,50,30,60,20,30
47,70,85,30,65,20,95,40,75,90,60,70,80,85,80,10,10,50,50,90,95,50,50,0,0,0,0,0,0,100,50,0,30,30,40
48,70,60,40,75,60,90,30,50,80,65,55,70,85,10,20,10,60,70,90,30,40,50,0,0,0,0,0,0,100,30,0,50,10,20
49,75,80,60,70,25,95,40,65,70,50,60,75,85,10,30,10,60,100,80,65,40,50,0,90,20,10,10,10,80,30,10,55,30,40
50,75,80,40,65,25,30,40,70,85,60,70,75,85,0,20,10,50,100,70,65,50,55,95,5,5,5,5,5,45,30,10,60,35,40
51,75,80,30,65,25,40,40,70,85,60,55,75,80,30,10,5,50,100,80,70,40,50,85,10,10,10,10,10,10,30,10,40,20,30
52,75,65,45,70,30,85,35,60,30,50,40,70,80,10,20,10,60,100,85,55,50,60,10,20,85,10,10,20,70,30,30,65,35,40
53,65,70,30,55,25,40,35,60,40,50,35,75,80,90,15,10,50,85,70,85,45,50,10,30,75,10,10,10,85,30,20,40,35,20
54,75,65,40,60,25,95,30,70,35,55,45,60,80,20,30,10,30,50,55,45,40,50,0,0,0,0,0,0,100,30,20,55,10,60
55,75,80,30,65,25,40,45,70,90,60,75,65,85,10,20,15,30,80,85,85,40,50,0,0,0,0,0,0,100,50,30,55,25,70
56,70,85,40,60,30,5,30,75,90,65,80,85,70,80,20,10,70,100,85,75,40,50,0,0,90,0,0,80,20,50,30,55,30,40
57,75,80,30,65,10,40,40,70,85,60,55,75,80,60,20,10,60,100,80,90,30,50,95,5,5,5,5,5,5,30,10,20,30,40
58,75,80,40,65,35,85,45,70,75,60,55,70,85,20,15,10,40,30,80,70,50,55,0,0,0,0,0,0,95,50,30,60,40,30
59,75,85,30,65,10,40,35,80,90,70,75,60,65,50,10,15,40,50,85,95,55,50,0,0,0,0,0,0,100,50,0,30,20,40
60,75,85,30,60,20,40,30,70,45,65,40,80,55,90,25,10,30,60,70,90,50,55,10,10,10,10,10,10,90,50,10,30,40,60
61,70,65,30,60,30,40,40,75,45,55,40,60,80,20,30,10,50,70,75,70,30,40,10,80,60,20,10,10,90,30,20,40,30,50
62,75,65,30,60,25,35,30,70,70,50,55,60,80,10,20,10,30,40,85,75,40,50,0,0,0,0,0,0,95,30,20,40,30,60
63,75,80,60,70,35,95,40,65,70,55,60,75,85,10,30,10,60,95,85,50,55,45,5,10,5,5,5,5,90,30,20,65,35,40
64,75,85,40,65,45,90,35,70,90,60,75,80,90,95,20,10,55,75,85,70,50,60,10,10,85,10,10,10,85,50,30,70,35,40
65,75,60,55,70,70,85,40,65,30,50,40,60,80,20,10,5,50,100,70,20,30,50,0,0,0,0,0,0,100,30,10,60,20,30
66,70,65,30,55,25,40,35,60,85,50,70,65,55,80,20,10,45,50,40,75,30,50,10,10,10,10,10,10,85,50,60,40,30,20
67,75,68,60,70,30,95,40,65,35,55,45,70,85,20,30,10,50,95,80,45,50,40,5,15,30,5,5,10,85,30,20,60,35,40
68,75,68,40,60,30,95,35,70,85,65,75,55,80,20,30,15,30,75,70,50,45,55,0,0,0,0,0,0,100,40,20,60,35,50
69,70,85,30,65,30,95,40,75,90,60,80,85,55,90,20,10,50,100,70,80,40,60,10,10,30,10,10,10,90,50,30,50,20,70
70,75,65,40,60,60,95,30,70,70,50,55,65,80,10,20,10,40,50,75,30,40,30,0,0,0,0,0,0,95,50,10,60,30,50
71,75,80,40,65,30,85,45,70,90,60,75,85,80,10,20,10,60,100,70,65,50,55,10,10,85,90,95,30,70,50,30,60,40,70
72,70,65,45,60,40,10,30,50,20,30,25,75,85,80,15,5,60,95,80,40,35,50,0,90,85,10,10,10,90,20,30,55,10,10
73,75,85,30,60,20,40,35,70,90,65,75,80,55,85,15,20,40,45,70,95,50,55,10,5,5,5,5,5,85,60,10,30,40,65
74,75,65,40,70,45,10,30,60,80,50,55,65,85,20,10,15,40,70,75,55,30,50,90,5,5,5,5,5,85,30,10,60,20,10
75,70,65,60,75,30,95,35,60,30,50,40,70,80,10,40,10,50,80,85,30,50,40,0,10,80,0,0,0,95,30,20,60,30,70
76,70,85,40,65,30,85,45,75,80,60,70,85,75,85,30,10,50,90,80,75,50,50,10,10,85,10,10,10,85,50,30,40,30,30
77,75,85,40,65,40,95,30,70,90,60,80,75,85,20,30,10,60,75,80,55,50,55,0,0,0,0,0,0,100,30,10,65,20,40
78,85,60,70,80,90,100,40,75,30,65,45,85,90,0,20,10,95,90,80,25,70,60,0,0,0,0,0,95,5,50,0,75,65,30
79,75,65,30,70,60,10,40,60,85,70,55,50,80,70,20,30,30,40,75,55,30,50,0,0,0,0,0,0,95,40,20,40,30,60
80,75,60,65,70,85,90,40,70,30,50,45,65,80,20,35,10,60,75,85,25,55,50,0,0,0,0,0,0,100,30,0,60,40,50
81,70,85,20,60,10,40,30,75,80,65,50,70,85,80,10,15,30,10,90,95,50,50,0,0,0,0,0,0,100,40,0,30,30,20
82,75,85,30,65,25,40,35,60,70,55,50,75,80,90,20,10,45,95,65,80,40,50,85,10,10,10,10,10,70,30,30,45,35,55
83,85,78,45,65,75,30,40,60,90,70,65,75,80,90,20,10,45,85,70,55,50,55,0,0,0,0,0,0,95,60,30,65,40,35
84,75,60,40,70,45,90,30,65,50,55,45,60,80,10,20,10,30,50,65,30,40,50,0,0,0,0,0,0,100,30,20,55,35,25
85,75,68,30,70,25,35,40,60,85,55,65,70,80,10,20,30,50,100,75,80,40,50,85,10,10,10,10,10,90,30,30,40,20,60
86,75,80,40,65,30,85,35,70,85,60,70,75,80,10,20,10,50,75,80,65,40,50,10,10,85,10,10,10,85,30,10,60,30,50
87,75,85,30,60,25,85,40,65,80,55,70,75,85,60,20,10,50,50,70,80,40,50,10,10,10,10,10,10,90,30,30,40,30,60
88,75,60,45,70,35,85,40,65,30,50,40,60,80,10,20,10,40,95,70,30,50,55,80,10,10,10,10,10,90,30,30,60,30,20
89,70,85,30,60,25,85,40,75,90,65,75,80,85,80,20,10,50,60,70,90,50,50,90,10,10,10,10,10,90,50,30,40,30,20
90,75,65,40,60,70,30,45,55,85,60,50,70,80,20,10,10,60,50,75,40,30,50,85,10,10,10,10,10,90,30,10,40,20,10
91,70,85,40,65,30,10,35,60,25,50,45,75,80,0,30,10,55,85,70,75,50,40,0,90,10,0,0,0,95,30,20,55,35,45
92,75,80,45,65,55,90,30,70,85,60,70,75,85,10,20,10,50,80,80,40,50,40,0,0,0,0,0,0,100,30,0,60,30,20
93,75,85,30,65,30,10,40,70,90,60,75,80,85,90,10,10,50,100,70,85,50,50,95,5,5,5,5,5,90,30,20,60,30,40
94,75,80,40,65,35,95,30,70,85,60,70,75,85,20,30,10,40,50,70,55,45,50,0,0,0,0,0,0,100,50,30,60,20,40
95,75,80,40,65,70,30,45,60,90,70,75,85,65,20,10,10,50,60,80,70,30,50,0,0,0,0,0,0,100,50,30,55,20,40
96,75,60,40,65,70,85,45,70,55,60,50,75,80,30,20,10,65,50,70,30,40,50,0,0,0,0,0,0,95,50,10,60,30,40
97,75,80,40,65,35,90,30,70,85,60,70,65,85,90,20,10,40,50,75,70,50,55,0,0,0,0,0,0,100,50,30,60,35,40
98,75,85,20,60,10,45,30,70,80,65,50,75,85,10,25,10,50,30,90,95,30,50,70,20,10,10,10,10,85,40,10,20,30,10
99,75,80,40,65,30,95,35,70,90,60,75,85,80,20,30,10,50,100,85,70,55,60,0,0,0,0,0,0,100,50,0,70,30,40
100,75,85,30,65,35,95,40,60,90,70,80,85,75,85,20,10,50,70,80,85,40,50,0,0,0,0,0,0,100,50,30,55,20,60
101,75,80,30,65,40,20,40,70,90,60,75,85,60,70,10,10,30,80,70,85,40,50,0,0,0,0,0,0,100,50,30,55,20,60
102,75,65,40,70,70,10,30,60,55,50,45,60,80,85,20,10,40,75,85,35,50,55,0,0,0,0,0,0,95,30,0,45,30,20
103,70,65,30,55,25,95,35,75,85,60,70,80,45,90,10,15,40,75,65,75,30,50,0,0,0,0,0,0,95,50,30,40,20,45
104,70,65,40,60,40,90,30,75,70,60,50,80,70,20,30,10,30,30,85,40,30,50,0,0,0,0,0,0,100,50,20,40,30,70
105,75,85,30,60,40,10,30,70,90,65,75,80,85,80,20,10,50,100,70,85,50,50,0,0,90,0,0,0,95,50,0,60,30,20
106,75,85,30,60,25,95,35,70,90,65,75,80,85,90,20,10,40,85,70,80,50,55,5,5,10,5,5,5,90,60,30,65,40,50
107,75,85,40,65,45,10,30,60,90,55,70,80,85,20,10,5,65,50,70,75,40,50,0,0,90,0,0,80,10,30,30,60,20,30
108,70,65,40,60,30,10,30,50,20,40,30,70,80,90,20,10,60,80,70,50,30,40,90,10,10,10,10,10,10,30,30,40,20,30
109,75,85,30,60,30,95,40,70,90,65,75,80,85,90,20,10,60,100,80,75,50,50,80,10,10,10,10,10,90,50,30,60,30,40
110,75,85,20,60,10,30,30,80,95,70,85,80,65,40,10,15,50,30,85,90,50,50,10,10,10,10,10,10,90,50,10,10,30,30
111,75,65,30,70,55,40,45,60,80,50,55,65,70,20,10,15,50,75,60,40,30,50,90,5,5,5,5,5,90,30,10,40,20,10
112,70,85,30,60,25,95,35,75,90,65,70,80,85,80,15,5,50,50,75,85,40,50,85,10,10,10,10,10,85,50,10,30,20,30
113,75,68,30,65,25,40,35,55,80,45,60,70,70,85,20,15,50,100,75,75,40,50,0,90,10,0,0,0,95,30,60,45,35,20
114,75,85,20,60,20,45,30,70,55,65,40,80,60,75,10,10,50,100,90,95,30,50,30,70,60,20,10,20,80,30,10,10,40,20
115,75,68,40,70,35,90,30,60,55,50,55,65,70,20,30,10,40,100,80,45,35,50,0,0,0,0,0,0,100,30,30,55,20,25
116,75,65,40,70,70,5,30,60,55,50,35,65,80,10,20,10,50,60,70,25,40,50,90,5,5,5,5,5,90,30,10,60,30,20
117,75,65,45,70,40,85,30,60,70,55,50,65,80,20,35,10,40,60,75,30,50,45,0,0,0,0,0,0,95,30,20,60,25,10
118,75,60,40,70,40,50,30,65,55,50,45,60,80,0,20,10,60,100,70,30,35,50,0,80,20,0,0,90,10,30,30,55,20,10
119,75,80,30,65,30,95,40,70,85,60,70,75,80,90,20,10,50,100,80,85,40,50,30,70,85,20,10,10,70,50,30,60,35,40
120,70,65,40,60,25,30,35,55,30,45,35,50,80,10,20,10,30,0,85,55,40,35,0,0,0,0,0,0,95,30,25,45,30,20
121,70,65,30,60,25,85,35,75,70,50,55,45,60,40,10,20,40,100,65,75,30,50,0,0,0,0,0,0,100,30,20,40,10,35
122,75,68,45,70,30,95,35,60,25,55,40,70,80,10,30,10,40,100,85,50,35,50,0,0,0,0,0,0,100,30,20,60,35,50
123,75,65,40,70,70,85,30,60,35,50,45,70,80,60,20,10,50,50,75,30,55,60,0,0,0,0,0,0,95,40,30,65,45,35
124,75,65,40,70,30,95,35,60,45,55,50,70,65,85,25,15,45,75,80,50,40,60,0,0,0,0,0,0,100,30,70,55,35,60
125,75,60,65,70,70,50,40,60,30,50,40,70,85,0,30,0,60,50,80,20,60,50,80,10,10,0,0,0,10,30,0,70,30,20
126,70,65,55,60,50,95,40,75,80,60,50,70,85,0,30,10,70,20,40,20,30,40,0,90,10,0,0,0,95,50,0,60,30,80
127,75,85,30,60,20,40,35,70,80,65,55,75,60,85,20,10,50,30,85,90,40,50,10,10,10,10,10,10,90,50,10,30,40,50
128,75,90,30,60,30,85,40,65,95,50,70,80,85,90,20,10,60,50,75,85,55,50,10,10,90,10,10,10,85,30,30,60,20,40
129,85,90,20,65,25,45,30,70,95,80,75,85,60,70,10,10,55,40,80,95,30,50,20,80,70,30,20,30,70,50,10,10,30,20
130,70,60,40,65,55,95,30,75,45,60,50,55,70,0,20,10,60,50,80,25,40,50,0,0,0,0,0,0,100,30,0,55,10,85
131,70,80,30,60,25,85,40,75,90,65,70,85,55,90,20,10,40,70,50,85,30,50,0,0,0,0,0,0,95,50,30,40,20,80
132,75,65,45,60,60,95,30,70,55,60,50,70,80,10,20,10,40,60,70,30,40,30,0,0,0,0,0,0,100,50,0,60,30,40
133,75,80,30,65,25,95,35,70,85,60,55,75,80,90,15,10,40,50,70,85,45,50,0,0,0,0,0,0,100,50,30,60,40,65
134,75,60,65,70,40,95,45,60,30,50,40,70,85,10,35,10,65,80,80,30,55,50,10,85,30,10,10,10,85,30,10,70,35,40
135,75,65,40,60,40,90,30,70,70,50,55,60,70,20,30,10,40,50,60,30,40,50,0,0,0,0,0,0,100,30,10,50,20,30
136,75,85,30,60,25,45,40,70,90,65,75,60,70,85,20,10,50,75,80,95,35,50,10,10,10,10,10,10,85,55,10,30,20,40
137,75,80,30,65,25,85,40,70,85,60,70,80,75,20,15,10,60,80,85,85,40,50,10,85,30,10,10,10,80,50,30,55,30,40
138,75,65,55,70,40,95,30,60,70,50,55,65,85,10,30,10,30,60,80,35,60,40,0,0,0,0,0,0,100,30,10,70,20,20
139,75,65,40,70,30,95,45,60,35,55,40,65,80,20,25,10,50,85,55,70,50,60,0,0,0,0,0,0,100,30,50,45,35,20
140,75,65,40,70,40,85,30,60,70,55,50,65,80,0,20,10,50,100,75,30,45,55,0,0,90,0,0,0,95,30,10,60,35,20
141,75,80,40,65,35,55,45,70,85,60,70,75,85,30,20,10,50,85,70,65,50,55,10,10,85,10,10,10,85,50,30,60,35,40
142,75,80,40,65,35,10,30,70,85,60,55,75,85,90,20,10,40,20,70,70,40,50,0,0,0,0,0,0,95,50,30,60,30,50
143,75,80,40,65,45,10,30,60,90,70,75,65,85,20,10,15,40,50,80,70,30,50,0,0,0,0,0,0,95,50,30,55,20,35
144,75,60,40,70,45,90,30,65,55,50,45,60,70,10,20,15,30,30,80,35,40,50,0,0,0,0,0,0,95,50,30,55,25,35
145,70,85,40,65,35,90,45,60,80,50,70,85,75,20,30,10,60,100,55,50,40,50,0,0,0,0,0,0,100,30,30,50,20,30
146,75,65,45,60,40,95,30,55,50,40,55,60,70,0,30,10,50,100,70,30,40,50,0,0,0,0,0,0,100,30,0,55,20,60
147,75,60,45,70,70,95,30,65,40,55,35,50,80,10,20,10,60,50,85,25,40,50,0,0,0,0,0,0,100,30,10,60,35,20
148,75,68,40,65,45,95,30,70,75,60,55,65,80,10,30,10,60,50,70,40,50,55,5,5,5,5,5,5,90,30,10,60,30,85
149,75,60,40,70,85,95,45,65,30,55,35,60,80,10,20,10,60,85,70,20,40,50,10,10,85,10,10,10,85,30,10,50,30,20
150,75,85,40,65,30,10,35,60,90,55,70,80,70,20,15,10,50,100,85,75,40,50,10,85,20,10,10,10,85,30,30,55,20,60
151,75,65,40,60,55,95,30,70,70,60,50,55,80,10,20,10,60,50,70,30,40,30,0,0,0,0,0,0,95,40,10,50,20,60
152,85,90,20,60,10,40,30,75,95,80,70,85,70,10,10,10,40,30,90,95,50,50,10,10,10,10,10,10,90,50,10,30,30,40
153,75,80,30,70,40,10,30,60,85,50,65,70,80,90,20,10,40,100,75,70,30,50,0,0,0,0,0,0,100,30,0,50,20,10
154,75,65,40,70,55,90,30,60,70,50,55,65,80,20,30,10,40,80,75,35,45,50,0,0,0,0,0,0,100,30,20,60,25,35
155,75,85,30,65,30,95,40,70,80,60,55,75,90,90,20,10,40,70,85,80,50,45,5,5,5,5,5,5,90,60,30,65,35,40
156,75,65,40,70,45,85,35,60,70,55,50,65,80,20,30,10,60,75,85,45,30,50,0,0,0,0,0,0,95,50,10,60,35,40
157,75,85,20,60,10,40,30,80,90,70,65,75,85,20,10,15,40,20,70,95,30,50,0,0,0,0,0,0,100,50,0,0,30,20
158,75,60,30,70,45,10,35,65,70,55,40,50,80,70,10,20,40,60,50,55,30,50,0,0,0,0,0,0,95,30,20,40,10,20
159,75,68,45,60,35,90,30,70,75,55,65,70,50,10,25,10,50,100,80,40,30,40,0,0,0,0,0,0,100,30,0,50,20,85
160,70,60,55,65,75,95,40,80,30,65,45,75,70,0,20,10,60,0,85,25,35,50,0,85,10,10,10,10,90,50,10,60,30,40
161,75,85,30,60,30,95,40,70,90,65,75,80,60,90,20,10,50,50,80,85,40,50,0,0,0,0,0,0,100,50,30,40,20,70
162,75,65,40,70,35,95,30,60,45,55,50,65,80,20,30,10,40,50,85,35,50,45,5,5,5,5,5,5,90,50,10,60,30,40
163,75,60,65,80,70,100,40,70,30,50,40,85,90,0,20,10,60,50,85,20,50,60,0,90,30,0,0,0,30,30,0,60,30,20
164,70,65,30,55,20,45,35,80,40,75,35,60,50,85,25,10,40,55,85,90,50,50,10,10,10,10,10,10,90,50,10,30,30,40
165,75,80,40,65,45,10,30,70,90,60,75,85,80,90,20,10,40,85,60,70,50,55,90,5,10,5,5,5,90,30,10,60,30,40
166,75,80,30,65,25,35,40,60,85,55,70,75,65,10,20,10,50,85,70,80,30,50,0,0,0,0,0,0,95,40,40,35,20,80
167,75,60,45,80,60,10,30,70,35,50,40,65,90,20,25,10,40,50,85,20,70,60,0,0,0,0,0,0,100,30,0,75,30,20
168,75,85,30,65,30,10,35,70,90,60,75,80,85,80,20,10,40,95,70,85,50,55,95,0,0,0,0,0,5,40,30,60,35,20
169,65,70,40,60,45,85,35,75,55,60,50,70,80,70,30,10,40,50,65,55,30,50,10,10,20,10,10,10,90,40,30,55,20,60
170,78,68,45,60,45,10,30,70,85,65,55,75,80,60,20,10,65,100,70,50,35,50,10,20,85,10,10,30,60,40,10,55,30,20
171,70,65,30,60,40,40,40,75,80,60,50,70,85,20,30,10,50,100,50,75,30,50,90,0,0,0,0,0,95,50,30,40,20,30
172,70,65,30,55,25,40,35,75,60,50,45,65,80,10,20,10,50,100,85,75,30,40,10,80,70,10,10,10,85,30,10,20,10,60
173,75,65,30,80,40,45,40,60,70,55,45,65,85,10,20,30,60,100,75,55,35,50,95,5,5,5,5,5,30,40,30,45,20,10
174,75,85,20,60,10,40,30,70,80,65,50,75,80,90,10,10,50,70,85,95,30,50,80,10,20,10,10,10,90,50,10,10,30,60
175,65,70,75,60,30,10,30,40,20,35,25,80,70,85,45,10,30,30,90,55,40,35,0,0,0,0,0,0,100,20,25,50,10,30
176,75,85,30,65,35,10,40,70,90,60,75,80,90,95,20,10,45,100,85,80,50,60,95,5,5,5,5,5,85,50,30,60,40,30
177,75,65,50,70,40,95,30,60,45,55,40,70,80,20,30,10,60,50,85,30,50,55,0,0,0,0,0,0,100,35,20,60,40,50
178,70,75,40,60,25,85,30,65,80,55,60,70,85,10,20,10,60,100,90,85,40,50,10,80,70,30,20,30,70,40,30,50,20,30
179,75,65,40,60,35,10,30,70,45,50,40,80,85,0,20,10,100,100,70,55,30,50,0,0,0,0,0,100,0,30,0,55,35,20
180,65,70,45,75,30,10,30,60,25,50,40,80,70,0,35,10,40,100,90,60,30,50,0,0,0,0,0,0,100,30,70,50,20,30
181,75,80,40,65,40,10,30,60,90,55,70,75,85,30,10,10,40,100,80,65,30,50,0,0,0,0,0,0,100,50,30,55,20,40
182,70,65,45,60,30,95,35,55,40,45,30,75,60,80,50,10,40,30,75,35,20,50,10,85,15,5,5,5,85,30,20,40,30,60
183,70,65,45,60,25,85,30,55,35,40,30,75,80,10,50,10,50,100,70,55,30,40,10,80,70,10,10,10,80,30,30,40,20,20
184,78,82,45,68,35,90,40,60,92,55,75,85,88,20,15,5,65,100,70,75,40,50,85,10,70,10,10,10,20,30,10,65,30,20
185,75,65,40,60,30,85,35,55,50,45,55,60,70,75,20,10,60,70,80,55,40,50,20,10,85,10,10,10,80,30,35,45,25,35
186,75,65,40,70,30,95,35,60,55,50,50,65,85,20,30,15,30,60,75,55,40,50,0,0,0,0,0,0,100,45,30,60,25,35
187,75,80,40,60,30,95,45,70,85,65,70,75,80,0,30,10,60,100,70,50,55,50,0,85,60,30,20,30,70,50,30,65,40,75
188,75,85,30,65,25,10,35,60,70,55,45,75,80,85,15,5,40,70,80,85,40,50,90,5,5,5,5,5,90,30,10,50,30,40
189,75,65,40,70,70,95,45,60,85,55,60,50,70,30,20,10,40,40,80,35,30,50,0,0,0,0,0,0,100,40,10,55,20,30
190,75,65,40,60,45,90,30,70,80,55,60,50,85,10,20,10,60,60,70,30,40,50,0,0,0,0,0,0,100,30,10,65,20,30
191,75,85,40,65,40,10,30,70,90,60,75,80,90,20,10,5,50,50,85,70,50,60,0,0,0,0,0,0,100,50,30,65,30,40
192,75,65,40,70,45,85,35,60,80,55,60,50,85,20,30,25,65,60,70,45,50,55,0,0,0,0,0,0,95,30,10,60,35,20
193,70,65,40,60,55,30,45,50,55,40,35,60,75,80,20,10,50,70,65,45,30,50,0,0,0,0,0,0,100,30,50,40,20,30
194,85,90,20,65,10,40,30,75,95,60,70,80,50,30,10,10,60,100,80,95,20,50,95,5,5,5,5,5,5,30,5,20,30,70
195,75,68,40,60,30,90,35,70,85,65,70,55,80,20,30,10,40,50,75,50,45,55,0,0,0,0,0,0,95,50,20,60,30,40
196,65,58,45,50,35,95,30,70,25,60,35,75,80,10,20,10,65,20,70,30,40,50,0,85,90,10,10,10,80,30,10,40,20,30
