stimulus,trustworthy,attractive,dominant,smart,age,gender,weight,typical,happy,familiar,outgoing,memorable,well-groomed,long-haired,smug,dorky,skin-color,hair-color,alert,cute,privileged,liberal,asian,middle-eastern,hispanic,islander,native,black,white,looks-like-you,gay,electable,godly,outdoors
37,72,85,18,55,8,12,42,65,38,48,52,70,78,58,15,25,12,18,75,96,62,50,3,2,4,2,2,3,96,50,25,35,45,40
38,72,58,55,68,48,92,58,75,82,60,70,52,85,15,45,35,18,35,75,42,78,48,5,5,8,5,5,5,92,50,25,80,30,35
39,72,68,38,62,42,12,58,74,88,55,78,60,72,65,22,45,18,68,75,72,58,55,5,8,12,5,5,5,92,50,28,62,35,40
40,72,48,58,68,52,92,62,75,88,55,78,52,80,15,35,28,18,55,70,32,72,48,5,5,8,3,3,2,92,50,25,78,42,22
41,62,48,58,55,48,88,42,52,68,45,60,72,50,35,45,55,22,78,70,38,55,48,5,10,12,5,5,5,88,25,35,42,55,40
42,72,68,38,70,42,12,58,62,68,55,65,58,78,35,25,22,68,92,75,64,42,58,8,12,22,10,8,75,18,50,28,62,45,48
43,70,68,35,62,42,12,58,72,92,55,80,60,82,78,25,28,18,72,75,74,65,55,5,8,15,5,5,5,90,50,30,58,35,30
44,62,58,45,60,22,85,42,55,65,40,50,48,70,15,55,45,45,92,70,60,40,55,95,5,10,15,5,5,10,30,35,50,25,60
45,65,62,58,55,38,92,52,60,68,45,70,55,58,15,42,25,88,92,78,48,35,50,5,10,15,8,8,90,5,0,40,52,35,55
46,72,68,42,74,28,88,38,65,90,55,78,58,82,15,25,45,18,82,80,70,62,55,8,12,15,5,5,5,92,50,35,68,30,40
47,85,80,15,65,12,5,45,70,85,50,75,70,80,55,10,25,15,35,90,95,65,50,5,10,15,5,5,5,90,0,50,20,70,30
48,62,38,58,71,68,96,57,72,64,48,67,55,61,12,42,53,28,68,78,29,59,52,8,45,32,6,5,7,78,50,35,58,41,38
49,68,74,58,66,28,88,42,62,72,45,65,55,78,18,38,32,42,82,70,58,52,48,8,72,35,10,8,12,38,50,35,60,42,45
50,68,62,38,72,28,82,42,65,88,48,74,55,78,12,22,45,38,92,75,70,52,55,92,8,12,15,10,5,18,50,35,58,30,45
51,68,72,35,62,28,12,42,55,78,45,70,58,74,38,22,30,48,88,75,76,40,55,82,12,25,35,10,5,18,0,45,60,28,40
52,62,68,58,70,32,88,42,65,35,45,48,55,78,15,38,28,52,82,72,55,45,50,12,25,75,35,22,15,28,50,35,60,40,48
53,62,72,28,58,22,12,38,65,32,48,40,55,68,82,18,25,38,78,70,78,52,55,15,25,65,12,18,8,45,50,35,48,40,42
54,62,58,42,68,28,88,32,72,38,48,35,45,52,18,28,42,12,58,65,55,65,52,5,8,10,5,5,5,92,50,35,58,40,75
55,72,68,28,62,14,78,42,65,88,55,75,58,70,15,18,45,18,62,74,85,58,52,5,5,8,4,4,3,92,50,35,38,42,78
56,68,72,42,65,42,12,58,55,92,48,85,74,88,75,25,28,58,88,78,70,45,62,55,25,48,18,15,28,22,50,35,58,48,40
57,75,72,28,68,18,12,32,58,82,48,70,65,72,42,18,22,38,88,85,92,45,55,95,8,12,18,10,5,10,40,15,25,35,75
58,72,74,38,68,38,18,48,62,82,55,75,58,85,22,28,35,18,42,70,78,65,58,5,8,12,4,5,5,92,50,25,62,45,40
59,72,68,28,62,12,18,38,75,92,55,78,58,70,22,15,45,12,42,74,93,58,52,4,5,8,3,4,3,92,50,25,35,48,42
60,70,75,20,60,8,15,45,65,40,50,45,60,55,85,20,30,20,35,70,90,60,50,5,5,10,5,5,5,90,50,40,30,50,70
61,68,62,28,58,14,78,32,65,42,48,38,52,72,12,22,45,22,68,75,88,52,50,8,20,35,8,8,5,78,50,45,18,35,40
62,68,62,28,64,14,72,32,58,74,48,66,52,71,8,18,45,12,42,73,82,63,52,3,4,8,3,3,2,92,50,35,38,42,65
63,68,62,58,60,32,92,48,72,70,55,65,58,78,15,45,35,18,82,75,52,58,50,5,15,20,5,5,5,88,50,35,60,40,45
64,68,74,38,66,52,12,48,62,92,55,78,58,82,76,22,18,22,58,72,70,60,52,8,12,35,6,5,5,78,50,28,65,35,30
65,62,38,58,65,72,92,58,70,35,55,42,52,48,25,45,35,18,15,68,22,65,48,5,8,12,3,4,2,92,50,28,55,40,45
66,65,55,35,60,28,25,45,70,85,40,75,50,55,40,20,45,15,55,60,70,55,60,5,5,10,5,5,5,85,50,40,45,30,40
67,60,55,50,58,28,88,42,65,35,40,45,48,70,15,30,35,25,75,70,40,55,50,10,25,20,5,5,5,80,50,30,55,40,45
68,72,58,42,68,32,88,52,75,88,55,78,62,65,18,28,58,12,28,74,64,72,52,0,2,5,0,0,0,92,50,35,65,30,45
69,68,72,38,62,32,18,42,58,92,48,78,65,55,88,25,45,28,82,70,80,52,58,8,12,35,10,8,5,75,50,28,55,35,65
70,68,58,62,65,52,92,54,72,74,48,66,55,70,12,38,28,18,42,71,35,64,52,4,8,10,5,5,3,93,50,32,61,42,78
71,78,72,45,70,28,88,52,60,95,40,85,65,70,20,15,35,58,92,75,68,45,55,10,15,55,25,10,60,20,50,30,65,40,70
72,62,68,58,65,52,12,54,55,38,35,48,63,82,45,42,18,38,82,72,48,52,55,8,45,58,12,10,15,55,50,28,60,35,30
73,68,72,22,58,12,18,42,70,88,55,75,62,48,82,15,45,12,32,78,92,55,50,5,5,8,5,5,5,92,25,35,15,45,65
74,68,62,38,74,48,18,54,58,82,45,70,55,72,28,22,42,38,78,75,68,52,58,88,8,12,18,7,5,15,25,35,55,40,32
75,65,68,58,62,27,88,42,72,32,48,45,55,60,12,28,35,32,78,75,52,55,50,8,38,35,5,5,5,78,40,35,55,35,85
76,72,78,35,68,27,12,42,58,88,55,80,62,75,82,25,28,38,78,70,85,52,60,8,15,55,12,18,5,45,0,25,65,35,40
77,68,62,45,70,42,92,58,75,95,55,85,60,72,15,25,45,18,55,75,55,65,50,5,8,12,5,5,5,90,50,35,68,40,55
78,68,42,70,78,82,95,58,65,28,45,35,62,85,8,48,22,82,18,75,25,55,50,5,12,15,8,10,90,8,0,35,72,40,30
79,75,55,35,70,65,15,55,70,90,60,75,55,60,45,20,50,15,45,70,60,55,60,5,5,10,5,5,5,90,40,30,50,40,65
80,62,38,68,65,72,95,58,70,35,55,50,60,65,15,45,35,18,35,75,25,60,45,5,8,10,5,5,5,90,50,20,55,40,45
81,75,80,15,55,8,25,60,65,70,45,65,55,70,45,25,35,10,15,75,95,65,50,5,5,10,5,5,5,90,50,40,30,55,40
82,75,82,35,70,22,8,28,60,78,45,65,55,85,92,25,20,32,88,80,88,55,60,90,10,15,12,8,5,20,40,25,50,40,70
83,78,62,38,72,68,12,52,65,92,55,80,58,82,85,18,25,12,18,75,55,68,55,5,5,10,5,5,5,92,50,25,70,45,40
84,62,48,55,70,52,88,58,65,45,50,40,55,60,15,35,68,25,55,60,30,55,50,5,10,15,5,5,5,85,50,40,45,30,35
85,72,62,38,78,28,82,42,58,88,48,74,55,68,25,22,65,38,82,75,70,52,65,75,18,28,22,12,8,25,50,35,58,35,85
86,68,58,42,55,28,88,52,72,82,48,75,45,70,15,38,42,22,58,70,62,65,50,5,8,18,5,5,5,90,30,35,60,25,85
87,68,82,28,70,22,8,32,55,88,45,75,70,85,65,25,30,15,55,80,90,60,65,5,5,10,5,5,5,90,50,20,55,40,70
88,62,48,55,68,38,88,42,70,35,52,40,45,58,12,28,45,22,82,72,32,65,50,8,18,12,5,5,5,85,50,35,58,40,70
89,78,82,25,70,22,8,55,60,92,45,80,75,88,85,15,30,25,65,70,90,55,60,92,5,10,8,5,3,15,50,20,65,40,35
90,72,48,42,68,62,28,58,65,88,45,75,55,70,15,25,45,28,55,72,52,48,55,25,8,12,5,15,5,78,50,35,58,40,35
91,62,78,38,68,28,12,32,55,42,35,48,58,72,45,40,22,38,75,75,70,58,52,8,25,35,10,8,5,65,0,45,55,35,50
92,68,62,58,70,52,92,48,72,82,55,75,60,78,15,35,25,18,75,70,48,65,50,5,8,10,3,2,2,90,50,30,68,40,45
93,78,72,28,68,28,12,42,65,92,45,80,58,82,88,18,35,38,92,75,85,55,58,92,8,12,10,7,5,18,50,40,62,35,55
94,68,62,45,65,32,88,52,70,82,55,75,58,78,15,42,35,18,55,72,48,65,50,5,8,10,3,2,2,92,50,35,60,28,40
95,78,62,35,68,72,18,58,65,92,55,85,70,60,45,25,48,22,42,75,58,65,55,5,5,10,5,5,5,90,50,35,60,40,55
96,65,45,55,70,65,95,60,70,55,40,50,55,60,30,40,55,20,40,70,35,65,50,5,10,10,5,5,5,90,30,40,55,40,45
97,75,70,40,65,38,20,45,60,85,50,70,55,80,75,20,30,15,35,70,65,60,55,5,5,10,5,5,5,90,40,25,60,40,50
98,70,85,25,50,8,35,60,65,70,45,55,75,60,10,35,40,18,28,80,95,55,50,5,5,10,5,5,5,85,50,50,25,45,65
99,68,62,45,70,42,88,52,72,88,55,78,58,75,15,35,42,18,82,74,55,65,55,8,12,22,5,5,5,88,50,35,60,40,55
100,78,72,28,68,38,12,52,65,92,55,85,70,80,55,15,35,18,55,82,78,62,58,5,8,25,5,5,5,88,0,30,65,40,60
101,75,62,38,68,52,18,48,72,92,55,82,58,70,42,15,35,12,18,75,68,58,60,5,5,8,5,5,5,92,50,35,65,40,85
102,72,58,38,74,68,18,52,65,62,55,50,48,70,55,25,42,18,58,75,55,60,55,5,5,10,5,5,5,90,50,30,65,40,35
103,68,72,35,65,28,12,42,55,82,48,70,60,58,75,25,40,18,45,78,80,62,55,5,8,10,5,5,5,90,50,30,52,40,45
104,68,58,55,62,42,92,52,70,65,45,60,55,72,15,35,40,22,55,78,48,58,50,5,8,12,5,5,5,88,50,35,60,40,85
105,70,72,40,65,42,15,48,60,85,55,78,68,80,70,25,30,35,75,72,75,55,50,10,15,55,10,10,5,60,50,30,58,40,35
106,72,82,28,68,22,8,38,65,92,45,78,62,85,88,18,15,12,18,75,85,70,55,5,8,15,5,5,5,92,50,25,60,35,45
107,68,62,38,71,52,12,58,55,88,48,76,57,72,45,18,25,38,58,74,64,52,58,8,35,55,15,12,18,48,28,32,61,35,42
108,68,78,38,72,22,12,42,58,32,48,40,62,75,88,28,22,48,78,82,85,52,58,88,12,22,35,8,5,18,35,25,55,45,65
109,75,82,38,68,28,12,42,58,92,48,85,70,88,82,18,22,52,92,78,85,55,52,75,25,18,12,10,15,22,50,25,62,35,40
110,68,82,18,55,8,12,48,65,96,45,88,70,72,42,8,25,18,32,85,97,58,50,8,7,15,5,5,5,88,50,15,20,35,40
111,72,48,42,78,62,82,48,65,88,45,75,58,68,35,25,62,28,82,70,52,55,60,92,8,12,10,5,5,18,50,35,58,40,45
112,72,82,35,65,28,12,42,68,92,45,78,62,88,70,18,22,22,35,75,85,58,55,8,12,25,10,8,5,82,50,30,65,40,35
113,68,62,38,65,22,72,42,55,78,45,70,58,52,35,28,48,18,82,75,73,48,55,8,25,35,5,5,5,75,0,40,42,30,85
114,75,85,15,55,8,12,58,65,45,50,55,80,70,35,10,25,30,80,90,98,55,50,15,35,45,10,10,5,60,40,20,25,45,30
115,68,62,42,71,28,88,38,65,58,45,55,52,57,35,48,47,18,82,72,60,58,55,5,8,12,3,4,2,92,50,35,54,32,40
116,70,48,58,78,72,92,62,68,72,55,60,58,75,15,42,48,38,65,74,35,62,52,92,8,10,12,8,5,18,50,28,68,38,32
117,68,62,55,72,42,92,58,65,74,48,66,60,82,18,45,52,22,75,70,38,65,55,5,8,10,3,2,4,88,50,35,70,40,30
118,65,48,55,72,42,88,52,60,58,45,50,55,62,15,40,58,55,85,70,35,48,55,5,25,30,10,8,70,20,50,30,58,35,40
119,78,72,35,68,28,12,48,62,88,55,75,58,80,82,18,25,28,85,72,76,55,52,75,15,30,18,12,8,35,50,28,60,42,38
120,62,68,45,70,22,65,42,55,28,48,40,65,72,15,35,55,8,12,75,78,65,55,5,5,5,5,5,5,95,50,45,40,30,35
121,68,52,38,58,22,82,58,72,62,48,55,45,48,25,28,65,18,82,60,70,55,50,5,8,12,5,5,5,88,50,35,42,35,55
122,62,68,45,72,28,88,42,70,35,55,40,52,75,15,38,48,18,82,78,65,58,50,5,8,12,3,4,2,92,50,35,60,42,55
123,62,48,58,68,72,88,52,65,42,55,48,60,58,35,45,38,22,28,70,32,60,52,5,12,15,3,4,2,92,50,35,58,40,45
124,62,58,42,68,28,88,38,65,35,48,40,55,35,72,25,65,18,58,75,52,55,60,5,10,15,5,5,5,90,50,35,40,25,70
125,62,45,68,72,68,92,58,65,35,55,42,60,78,15,48,25,62,75,75,28,65,48,70,45,25,10,10,20,35,0,30,70,40,25
126,65,45,60,70,55,95,65,60,70,40,55,50,55,5,40,35,35,70,75,30,55,50,10,40,30,10,10,15,70,50,30,55,40,85
127,75,80,15,55,8,25,45,65,70,50,60,70,55,75,15,25,15,30,75,95,60,50,5,10,15,5,5,5,90,50,50,20,40,65
128,78,82,35,72,28,12,42,65,92,55,85,70,88,75,18,22,38,58,80,85,62,55,8,25,55,12,10,15,45,50,40,68,35,48
129,78,72,25,55,12,68,42,65,92,48,80,70,68,28,15,35,38,62,82,96,45,50,8,35,45,12,10,8,55,50,25,30,55,40
130,62,38,55,58,52,92,58,75,48,55,52,42,60,15,45,48,18,65,70,28,72,50,0,5,8,0,0,0,92,50,25,58,35,75
131,65,60,40,55,35,15,45,60,85,40,70,55,50,85,30,45,20,65,60,65,55,50,5,5,10,5,5,5,90,50,40,45,30,90
132,62,48,58,60,55,92,58,70,65,45,68,52,72,15,42,35,22,55,75,28,65,50,5,8,10,3,4,5,90,50,40,55,30,40
133,78,72,28,68,22,12,38,74,82,55,75,58,70,88,18,35,18,42,80,85,65,55,5,5,10,5,5,5,92,50,25,62,45,70
134,62,48,68,71,52,92,58,67,28,55,38,57,74,12,35,22,32,78,82,25,58,48,8,45,52,10,12,5,68,50,35,63,38,42
135,65,52,58,62,42,92,58,70,72,55,60,58,48,25,45,50,18,55,68,42,62,52,5,8,12,5,5,5,90,50,35,55,40,48
136,78,72,18,62,16,8,42,68,92,55,80,65,70,68,15,35,18,58,82,95,58,50,8,10,15,5,5,5,88,50,25,35,45,75
137,78,72,35,68,22,15,45,65,85,40,75,60,55,25,15,45,35,55,80,80,55,60,5,25,55,10,10,5,70,50,30,65,40,60
138,70,55,65,75,55,95,60,70,75,40,65,50,80,15,40,30,15,60,70,30,70,50,5,10,10,5,5,5,90,50,20,70,40,30
139,62,58,38,65,28,18,52,60,48,45,42,50,55,35,25,40,22,68,60,70,55,52,8,15,25,5,5,5,82,50,35,48,30,40
140,75,58,45,82,48,92,55,70,68,52,60,55,85,15,42,48,42,82,78,35,65,50,35,40,55,10,10,12,45,0,45,72,40,30
141,72,58,45,68,48,88,58,70,92,55,78,62,75,25,35,42,32,82,70,55,60,52,25,28,45,18,20,12,68,50,38,65,40,45
142,78,82,35,72,32,12,38,65,88,55,80,62,85,88,18,22,12,15,75,80,70,55,5,5,8,5,5,5,95,50,25,68,40,70
143,78,62,38,72,52,18,48,70,92,55,80,58,65,42,15,35,18,58,82,68,65,55,5,8,12,3,4,2,92,50,25,68,40,45
144,62,48,55,70,58,92,52,65,58,45,50,55,60,15,42,68,18,35,72,35,60,55,5,8,10,5,5,5,88,50,40,52,30,45
145,62,68,55,70,38,92,52,65,85,48,72,60,58,15,45,55,22,88,70,50,60,55,5,10,15,5,5,5,90,40,30,55,35,40
146,62,48,45,58,52,92,58,72,65,45,55,48,60,15,55,35,22,82,70,42,55,50,5,12,18,5,5,5,88,50,40,52,30,65
147,62,38,58,68,68,92,62,72,48,55,45,52,58,12,42,55,18,45,70,28,65,48,5,8,10,3,4,2,88,50,35,60,35,40
148,75,65,55,70,55,90,45,60,70,45,65,55,60,15,35,40,25,65,75,50,60,50,5,10,15,5,5,5,85,50,30,65,40,70
149,68,42,58,72,78,96,58,75,52,45,48,55,70,15,35,25,18,35,82,28,62,48,8,15,18,5,12,5,92,50,22,65,38,70
150,68,74,38,66,32,18,42,55,92,45,82,71,58,28,22,48,32,82,78,80,48,62,8,45,52,12,15,10,58,50,42,55,35,75
151,68,48,62,66,58,92,62,72,74,55,64,58,70,15,42,38,22,55,73,35,68,52,5,8,10,3,4,2,90,50,25,60,45,70
152,80,85,15,50,8,65,55,75,92,45,70,65,75,20,10,25,15,30,85,98,60,50,5,5,10,5,5,5,90,50,50,20,40,65
153,78,68,35,72,38,18,52,65,92,55,80,60,75,70,25,45,22,82,74,73,55,50,8,18,42,10,12,5,75,50,40,62,35,45
154,68,52,45,72,58,88,42,65,70,55,58,48,62,18,35,45,22,68,70,42,60,52,8,15,12,5,5,5,82,50,28,55,38,48
155,68,82,35,70,28,12,38,55,72,48,65,60,85,78,42,25,18,55,75,80,62,55,5,5,10,3,3,2,92,50,25,58,35,30
156,70,55,45,75,45,90,55,65,70,50,60,55,65,15,40,60,20,80,70,45,60,55,5,10,15,5,5,5,85,50,30,60,40,70
157,78,72,18,55,8,22,58,65,88,45,75,62,80,18,25,35,12,15,70,96,65,50,5,5,8,5,5,5,92,50,35,25,45,40
158,68,52,38,67,58,18,62,72,74,45,63,48,71,55,28,42,22,58,73,54,55,53,5,8,12,3,4,2,88,50,35,61,37,82
159,68,62,58,60,42,92,38,65,72,48,70,55,45,15,35,25,32,88,75,48,55,50,5,25,35,8,10,5,75,50,28,58,35,85
160,62,38,58,65,68,96,58,72,48,45,42,55,35,5,45,52,22,25,70,28,55,48,5,12,10,5,5,5,92,50,35,52,40,65
161,68,72,35,62,28,12,42,70,92,48,78,65,58,82,22,38,18,35,75,85,65,55,5,5,10,5,5,5,92,50,30,60,40,70
162,62,58,55,68,42,88,48,72,38,55,45,52,70,18,42,35,18,38,75,48,72,50,5,8,10,3,4,2,92,50,28,65,40,48
163,62,38,58,71,67,96,58,55,35,42,40,60,68,8,45,52,52,28,75,25,48,50,35,72,28,8,10,12,38,15,32,55,35,30
164,68,82,25,55,12,45,42,70,38,50,45,65,48,62,20,35,12,28,75,92,60,50,5,5,10,5,5,5,90,50,50,30,40,55
165,68,62,38,58,42,18,58,65,82,48,72,55,70,68,28,35,22,62,70,64,52,55,8,15,25,10,8,5,85,50,35,58,40,45
166,72,62,35,55,28,25,58,65,88,45,75,60,52,15,20,45,18,82,70,78,55,50,5,8,12,5,5,5,90,50,40,48,35,92
167,65,42,58,72,58,92,55,70,45,48,50,52,78,15,48,55,18,35,70,28,75,55,5,5,8,3,3,2,92,50,35,62,40,30
168,78,82,35,75,32,12,48,70,92,55,85,68,80,40,25,30,35,88,70,85,55,60,95,5,10,15,5,5,15,50,20,65,40,45
169,68,62,38,66,52,18,48,72,58,45,63,55,74,58,42,25,22,42,70,57,65,55,5,8,12,4,5,3,92,50,35,60,28,75
170,78,62,35,70,52,18,58,65,82,48,68,55,72,40,25,30,62,92,75,58,40,55,75,15,25,35,20,20,10,0,20,60,45,50
171,62,48,35,68,42,28,65,55,70,40,58,52,60,25,45,55,35,90,65,50,45,55,85,10,15,10,8,5,20,50,40,48,30,40
172,70,65,35,60,18,75,40,55,75,50,60,55,65,25,40,45,45,85,70,80,45,50,15,30,55,20,35,10,40,50,40,35,40,70
173,68,62,38,74,36,28,52,58,72,48,55,53,71,12,32,58,42,92,70,66,48,57,88,8,12,18,7,5,10,50,35,54,38,28
174,70,82,18,58,12,12,42,65,78,48,68,72,74,58,15,25,28,62,75,92,55,50,25,18,45,12,10,8,65,50,22,25,35,85
175,62,68,58,66,27,18,42,58,28,45,32,55,72,65,48,35,12,30,75,70,65,52,5,8,10,5,5,5,92,50,35,55,38,40
176,78,72,38,68,32,12,48,65,88,55,75,60,82,85,18,35,35,92,70,80,55,60,92,8,12,10,8,5,18,50,35,65,40,45
177,62,48,58,65,42,92,55,70,38,52,45,55,60,18,42,35,22,58,72,40,58,50,5,12,15,3,4,2,88,50,35,55,38,42
178,68,62,38,65,28,12,52,58,72,48,60,55,70,35,42,32,48,82,78,70,55,52,35,40,65,25,22,18,30,50,35,58,40,45
179,68,62,48,71,42,18,58,55,58,47,63,67,74,22,35,25,82,88,79,57,38,55,2,3,8,4,3,92,4,50,42,61,48,45
180,62,68,42,65,32,18,45,55,38,35,48,58,60,35,52,28,28,92,72,70,48,55,8,25,45,10,12,5,75,50,40,52,35,55
181,72,68,38,70,42,22,48,65,92,55,78,58,75,35,18,42,18,82,74,65,58,62,8,12,18,7,9,5,85,50,35,65,40,55
182,55,58,62,60,32,92,48,55,42,50,45,65,40,25,48,35,38,85,75,45,42,50,15,55,35,10,10,8,60,0,30,45,35,65
183,62,68,48,65,28,88,42,58,45,35,40,55,52,25,38,35,42,88,72,58,45,55,8,25,72,12,15,10,38,15,28,48,32,35
184,75,72,38,78,42,18,52,58,92,48,82,68,85,15,22,28,48,88,75,70,55,62,82,8,25,45,12,5,18,50,35,72,35,28
185,68,72,38,71,32,12,42,58,62,45,67,55,78,48,22,28,35,72,82,74,52,55,8,25,48,12,10,5,65,50,35,60,40,70
186,70,55,40,75,28,85,45,65,70,50,55,45,60,15,30,65,20,55,70,50,60,55,5,5,10,5,5,5,90,50,30,55,40,45
187,68,62,45,58,28,88,52,65,82,48,75,55,72,15,25,35,42,85,70,60,48,55,8,45,52,12,10,18,45,50,40,60,30,85
188,72,78,35,68,28,12,38,55,70,45,65,60,82,88,25,22,42,55,80,85,55,50,92,8,15,18,10,5,12,0,30,62,40,55
189,68,52,42,74,68,88,58,65,86,48,72,55,70,18,28,62,18,32,75,45,62,58,5,8,12,5,5,5,92,50,35,60,38,48
190,65,48,45,62,48,88,62,72,78,55,70,52,58,15,42,48,18,68,72,35,68,50,5,5,10,5,5,5,90,50,35,58,40,45
191,78,72,38,68,42,18,45,65,92,35,82,55,80,15,22,28,18,55,75,78,62,55,5,8,12,5,5,5,92,50,35,70,40,48
192,72,48,42,78,52,92,58,68,88,55,70,52,65,12,35,62,18,58,75,45,62,55,5,8,10,5,5,5,88,50,28,58,38,42
193,62,38,48,65,58,28,57,72,48,45,42,52,55,58,35,45,28,72,68,32,52,55,5,8,12,4,5,6,82,50,38,48,35,40
194,78,72,25,55,12,65,42,58,92,45,80,70,68,15,18,35,48,96,82,95,35,50,92,8,12,18,10,5,8,50,25,30,45,75
195,68,58,42,66,34,88,48,72,82,55,70,52,62,18,28,45,22,58,75,60,58,52,8,12,18,5,5,5,82,50,35,55,38,48
196,62,48,68,55,32,92,58,70,28,45,38,55,60,15,42,35,48,75,72,40,42,50,8,35,72,12,25,10,45,50,30,52,28,65
